V4	Fisher_dis2_11_r1_pr_counts	Fisher_dis2_11_r1gb_counts	Fisher_dis2_11_r1term_counts	Fisher_dis2_11_r1pr_map	Fisher_dis2_11_r1gb_map	Fisher_dis2_11_r1term_map	Fisher_dis2_11_r1pr_density	Fisher_dis2_11_r1pr_densityRPKM	Fisher_dis2_11_r1gb_density	Fisher_dis2_11_r1gb_densityRPKM	Fisher_dis2_11_r1pause_index_CI_low	Fisher_dis2_11_r1pause_index_CI_high	Fisher_dis2_11_r1pause_index_scaled	Fisher_dis2_11_r1pause_index_CI_low_scaled	Fisher_dis2_11_r1pause_index_CI_high_scaled	Fisher_dis2_11_r1_ExpPR	Fisher_dis2_11_r1_ExpGB	Fisher_dis2_11_r1Fexact_Pval
SPNCRNA.1001	3	72	3	100	1402	300	0.03	7.78619118992467	0.0513552068473609	13.3287153037227	0.0104964881616579	0.136734227320827	0.584166666666667	0.147160764026443	1.917013867038	5	98	1
SPNCRNA.1002	7	106	5	100	1292	300	0.07	18.1677794431576	0.0820433436532508	21.2935053181634	0.0281878867228409	0.146740105658983	0.853207547169811	0.364187496459104	1.89588216511406	8	99	1
SPNCRNA.1003	3	14	3	100	484	300	0.03	7.78619118992467	0.0289256198347107	7.50734687733784	0.0490202656367911	0.791973133215248	1.03714285714286	0.237258085682069	3.8331499647618	2	101	1
SPNCRNA.1004	1	215	163	100	1452	300	0.01	2.59539706330822	0.148071625344353	38.4304661578008	0.00024177316066714	0.0304121704677968	0.0675348837209302	0.00351054629288687	0.44158471519241	13	88	1
SPNCRNA.1005	5	22	1	100	1886	294	0.05	12.9769853165411	0.0116648992576882	3.02750452771903	0.0755704612119276	0.63255218317964	4.28636363636364	1.42525889845695	11.929934174768	1	104	1
SPNCRNA.1006	0	10	3	100	1461	300	0	0	0.00684462696783025	1.77645247317469	0.00929728784483565	0.525639636497703	0	0.135833375413049	7.67959508923144	0	100	1
SPNCRNA.1007	0	42	12	100	835	300	0	0	0.0502994011976048	13.0546918154426	0.00217558502762114	0.116531237016716	0	0.0181661349806365	0.97303582908958	4	96	1
SPNCRNA.1008	0	24	16	100	1664	300	0	0	0.0144230769230769	3.74336114900224	0.0038226010111885	0.207313917589234	0	0.0636080808261767	3.44970358868486	1	99	1
SPNCRNA.1009	34	11	3	100	370	300	0.34	88.2435001524796	0.0297297297297297	7.71604532334877	1.50873395762918	6.47102291070186	11.4363636363636	5.58231564322797	23.9427847695969	3	131	2.23094445629146e-09
SPNCRNA.1010	2	5	23	100	74	300	0.02	5.19079412661645	0.0675675675675676	17.5364666439745	0.0538788235081954	2.30512923539502	0.296	0.0398703293960646	1.70579563419231	6	96	1
SPNCRNA.1011	2	19	16	100	541	300	0.02	5.19079412661645	0.0351201478743068	9.11507286559265	0.0169524113891639	0.46686156027615	0.569473684210526	0.0917125456153767	2.52572104109397	3	99	1
SPNCRNA.1012	2	6	9	100	495	300	0.02	5.19079412661645	0.0121212121212121	3.145935834313	0.0466205767516236	1.81092198049589	1.65	0.230771854920537	8.96406380345465	1	101	1
SPNCRNA.1013	0	45	53	100	702	300	0	0	0.0641025641025641	16.6371606622322	0.00202982372305869	0.108604324102592	0	0.014249362535872	0.762402355200195	6	94	1
SPNCRNA.1014	3	24	3	100	397	300	0.03	7.78619118992467	0.0604534005037783	15.6900578134502	0.0300191561064317	0.434650676357233	0.49625	0.119176049742534	1.72556318513822	5	98	1
SPNCRNA.1015	2	28	1	100	1567	300	0.02	5.19079412661645	0.0178685386088066	4.63759526309063	0.0117687294574852	0.307314068338505	1.11928571428571	0.184415990598793	4.81561145086438	1	101	1
SPNCRNA.1016	2	1	7	100	175	300	0.02	5.19079412661645	0.00571428571428571	1.48308403617613	0.143294171183347	55.6482554667983	3.5	0.250764799570857	97.384447066897	0	102	1
SPNCRNA.1017	0	22	0	100	1635	300	0	0	0.0134556574923547	3.49227739405388	0.00417368066078422	0.226956323474185	0	0.068239678803822	3.71073588880292	1	99	1
SPNCRNA.1018	0	25	16	100	1324	300	0	0	0.0188821752265861	4.90067421319528	0.00366831680942558	0.19871450933181	0	0.0485685145567947	2.63098010355317	1	99	1
SPNCRNA.1019	1	15	11	100	350	300	0.01	2.59539706330822	0.0428571428571429	11.123130271321	0.00328192270549487	0.476785931797302	0.233333333333333	0.011486729469232	1.66875076129056	4	97	1
SPNCRNA.102	9	90	27	100	342	300	0.09	23.358573569774	0.263157894736842	68.2999227186374	0.047138051667472	0.204737075175364	0.342	0.161212136702754	0.700200797099745	22	87	1
SPNCRNA.1020	0	2	19	100	559	300	0	0	0.0035778175313059	0.928585711380402	0.0514242900386907	4.05388820080272	0	0.287461781316281	22.6612350424872	0	100	1
SPNCRNA.1021	1	77	30	100	3832	300	0.01	2.59539706330822	0.0200939457202505	5.2151767712613	0.000670044888437859	0.0859418686347986	0.497662337662338	0.0256761201249388	3.29329240608548	1	100	1
SPNCRNA.1022	2	4	10	100	722	300	0.02	5.19079412661645	0.00554016620498615	1.43789310986605	0.0638181358093923	3.14803144559117	3.61	0.460766940543812	22.7287870371682	0	102	1
SPNCRNA.1023	82	346	3	100	1465	300	0.82	212.822559191274	0.23617747440273	61.2974323484399	0.184891079405495	0.303432001448997	3.47196531791908	2.7086543132905	4.44527882122781	34	148	3.53737491817268e-10
SPNCRNA.1024	66	198	18	100	745	300	0.66	171.296206178343	0.265771812080537	68.978338058393	0.249792393257985	0.444171724197834	2.48333333333333	1.86095332977199	3.30907934527386	34	132	0.00296828623427862
SPNCRNA.1025	0	68	41	100	1129	300	0	0	0.0602302922940655	15.6321523742214	0.00134100853295958	0.071378156983176	0	0.0151399863371137	0.805859392340057	5	95	1
SPNCRNA.1026	0	126	6	100	3004	300	0	0	0.0419440745672437	10.8861527955005	0.000722626557887521	0.0382847122909604	0	0.0217077017989411	1.15007275722045	4	96	1
SPNCRNA.1027	8	218	12	100	2960	300	0.08	20.7631765064658	0.0736486486486486	19.1147486419322	0.0168305195121863	0.0765656862361069	1.08623853211009	0.498183377560714	2.26634431258877	7	101	1
SPNCRNA.1028	16	32	15	100	772	300	0.16	41.5263530129316	0.0414507772020725	10.7581225422103	0.262752860654837	0.942259340003901	3.86	2.02845208425534	7.27424210483011	4	112	0.671074913216967
SPNCRNA.1029	2	56	11	100	1217	300	0.02	5.19079412661645	0.0460147904683648	11.9426652050337	0.00603134616359581	0.148785962361529	0.434642857142857	0.073401482810961	1.8107251619398	4	98	1
SPNCRNA.103	69	29	113	100	385	300	0.69	179.082397368267	0.0753246753246753	19.5497441132308	1.51301196758771	3.7584312959212	9.16034482758621	5.82509607521268	14.4699604892966	11	158	3.16672294302263e-17
SPNCRNA.1030	0	18	13	100	1127	300	0	0	0.0159716060337178	4.14526593962272	0.00511285240857114	0.280011224227739	0	0.0576218466445967	3.15572649704661	1	99	1
SPNCRNA.1031	3	62	2	100	2120	300	0.03	7.78619118992467	0.0292452830188679	7.59031216627877	0.0121414045432518	0.159537396667709	1.0258064516129	0.257397776316938	3.38219280935543	2	101	1
SPNCRNA.1032	4	157	143	100	295	300	0.04	10.3815882532329	0.532203389830509	138.127911504878	0.00805276900514439	0.071137375372697	0.0751592356687898	0.0237556685651759	0.209855257349456	36	68	1
SPNCRNA.1033	98	452	1	100	2426	300	0.98	254.348912204206	0.186314921681781	48.3561200583395	0.173195096811793	0.271176559845968	5.25991150442478	4.2017130486541	6.57874334186318	31	167	2.4791587418358e-22
SPNCRNA.1034	1	6	4	100	206	300	0.01	2.59539706330822	0.029126213592233	7.55940892225696	0.00755953402951306	1.38050834161111	0.343333333333333	0.0155726401007969	2.84384718371888	2	99	1
SPNCRNA.1035	4	0	18	100	42	300	0.04	10.3815882532329	0	0	0.655007235805828	41.512102956422	NA	0.275103039038448	17.4350832416972	0	104	1
SPNCRNA.1036	0	25	35	100	1317	300	0	0	0.0189825360668185	4.92672183619632	0.00366831680942558	0.19871450933181	0	0.0483117323801349	2.61707008789994	1	99	1
SPNCRNA.1037	13	333	12	100	2370	300	0.13	33.7401618230069	0.140506329113924	36.4669713958497	0.0214651435492894	0.0695093809578601	0.925225225225225	0.508723902118158	1.64737232870129	13	100	1
SPNCRNA.1038	80	485	1218	100	464	300	0.8	207.631765064658	1.04525862068966	271.286115453554	0.129250317681481	0.21024030804343	0.765360824742268	0.599721474042071	0.975515029321514	91	89	1
SPNCRNA.1039	0	22	11	100	1078	300	0	0	0.0204081632653061	5.29672870062903	0.00417368066078422	0.226956323474185	0	0.0449922775232539	2.44658916705171	2	98	1
SPNCRNA.1040	5	14	1	100	637	300	0.05	12.9769853165411	0.021978021978022	5.70416936990818	0.112619164707253	1.05848657610488	2.275	0.717384079185203	6.74255948978808	2	103	1
SPNCRNA.1041	0	17	1	100	2952	300	0	0	0.00575880758807588	1.49463923022493	0.00541762860743838	0.297388981119444	0	0.159928396491581	8.77892272264597	0	100	1
SPNCRNA.1042	21	714	35	100	1492	300	0.21	54.5033383294727	0.478552278820375	124.203317908986	0.018559828295275	0.0461279923334787	0.438823529411765	0.276912638165503	0.688229645615502	39	82	1
SPNCRNA.1043	0	1	4	100	836	300	0	0	0.00119617224880383	0.310454194175625	0.120791776113059	17.3080587281839	0	1.00981924830517	144.695370967618	0	100	1
SPNCRNA.1044	2	223	28	100	3092	300	0.02	5.19079412661645	0.0721216041397154	18.7184199585296	0.00154349889403641	0.0364691422191435	0.277309417040359	0.0477249858036059	1.12762587741592	6	96	1
SPNCRNA.1045	0	47	9	100	1214	300	0	0	0.0387149917627677	10.0480775927089	0.00194303656715677	0.1038928146097	0	0.0235884639252832	1.26125876936176	3	97	1
SPNCRNA.1046	0	9	20	100	705	300	0	0	0.0127659574468085	3.31327284677645	0.0103569347612096	0.590306163886248	0	0.0730163900665274	4.16165845539805	1	99	1
SPNCRNA.1047	11	22	22	100	1220	300	0.11	28.5493676963905	0.0180327868852459	4.68022421252302	0.227820259090952	1.07880839424332	6.1	2.77940716090962	13.1614624097685	1	110	0.189865794516487
SPNCRNA.1048	6	35	124	100	426	300	0.06	15.5723823798493	0.0821596244131455	21.3236847924385	0.0648817861530847	0.425764869777491	0.730285714285714	0.276396409012141	1.81375834525211	8	98	1
SPNCRNA.1049	2	108	4	100	2408	300	0.02	5.19079412661645	0.0448504983388704	11.6404851676615	0.0031654660304462	0.0759569037369616	0.445925925925926	0.0762244220131444	1.82904224198604	4	98	1
SPNCRNA.1050	21	226	26	100	1305	300	0.21	54.5033383294727	0.173180076628352	44.9471062304719	0.0578092785506978	0.147871924937891	1.21261061946903	0.754411085086607	1.92972862043948	17	104	1
SPNCRNA.1051	1	4	0	100	2005	300	0.01	2.59539706330822	0.00199501246882793	0.51778495028593	0.0106420142837121	2.34682041637603	5.0125	0.213372386388428	47.0537493483393	0	101	1
SPNCRNA.1052	2	21	13	100	1043	300	0.02	5.19079412661645	0.0201342281879195	5.22563167109038	0.0154410000460713	0.418616073048669	0.993333333333333	0.161049630480523	4.36616564189762	2	100	1
SPNCRNA.1053	29	49	64	100	948	300	0.29	75.2665148359385	0.0516877637130802	13.4150270149898	0.364603069670165	0.957483698260281	5.61061224489796	3.45643710047316	9.07694545950747	6	123	3.39649347102467e-06
SPNCRNA.1054	4	10	6	100	620	300	0.04	10.3815882532329	0.0161290322580645	4.18612429565842	0.105971553517581	1.38077252419944	2.48	0.657023631809001	8.56078965003654	1	103	1
SPNCRNA.1055	1244	374	31	100	1406	300	12.44	3228.67394675543	0.266002844950213	69.0383002615416	2.95834286418019	3.740215369379	46.7664171122995	41.5943006703735	52.5874280934687	282	1062	0
SPNCRNA.1056	0	16	8	100	744	287	0	0	0.021505376344086	5.5814990608779	0.00576104614150375	0.317064970660191	0	0.0428621832927879	2.35896338171182	2	98	1
SPNCRNA.1057	10	28	26	100	133	294	0.1	25.9539706330822	0.210526315789474	54.63993817491	0.16246155683962	0.766454613316358	0.475	0.216073870596695	1.01938463571076	19	91	1
SPNCRNA.1058	0	11	0	100	1285	176	0	0	0.00856031128404669	2.2217406767619	0.00843437698064696	0.473726222726494	0	0.108381744201313	6.08738196203545	0	100	1
SPNCRNA.1059	2	106	484	100	1137	300	0.02	5.19079412661645	0.0932277924362357	24.1963138707715	0.00322439337263958	0.0774145579570723	0.214528301886792	0.0366613526469121	0.880203523971912	8	94	1
SPNCRNA.1060	42	38	80	100	319	300	0.42	109.006676658945	0.119122257053292	30.916955613076	0.697610973150349	1.75212483316805	3.52578947368421	2.22537900434961	5.58927821780608	15	127	0.00380710726555854
SPNCRNA.1061	6	73	24	100	1147	300	0.06	15.5723823798493	0.0636442894507411	16.5182201936792	0.0322597919492208	0.196045474104771	0.942739726027397	0.370019813657562	2.24864158798172	6	100	1
SPNCRNA.1062	0	1	29	100	523	300	0	0	0.00191204588910134	0.496251828548417	0.120791776113059	17.3080587281839	0	0.631740989071298	90.521147148402	0	100	1
SPNCRNA.1063	7	416	99	100	3207	300	0.07	18.1677794431576	0.129716245712504	33.66651631856	0.00732364068213942	0.0366146839254544	0.539639423076923	0.234869156676211	1.17423291348932	12	95	1
SPNCRNA.1064	0	6	0	100	1713	300	0	0	0.00350262697022767	0.909070775239308	0.0157393406208896	0.93492067967121	0	0.269614904835838	16.0151912427678	0	100	1
SPNCRNA.1065	0	2	1	100	817	300	0	0	0.00244798041615667	0.635348118312906	0.0514242900386907	4.05388820080272	0	0.420136449616103	33.1202666005583	0	100	1
SPNCRNA.1066	93	38	13	100	857	300	0.93	241.371926887665	0.044340723453909	11.5081783437237	1.65337790040178	3.63364547063074	20.9739473684211	14.1694486064433	31.1403416833054	8	185	2.63224434856084e-45
SPNCRNA.1067	0	0	8	100	584	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1068	0	34	204	100	2452	300	0	0	0.0138662316476346	3.59883768974223	0.00269086889544985	0.144693076160053	0	0.0659801053164303	3.5478742274445	1	99	1
SPNCRNA.1069	0	65	66	100	1968	300	0	0	0.0330284552845528	8.57219558511354	0.00140311402199916	0.074718813971507	0	0.0276132839529436	1.47046625895926	3	97	1
SPNCRNA.107	495	0	5	61	319	300	8.11475409836066	2106.10089563536	0	0	103.167295936831	5443.68094072074	NA	539.51421973523	28467.7740998347	0	556	3.42311699842771e-173
SPNCRNA.1070	101	66	25	100	939	300	1.01	262.135103394131	0.0702875399361022	18.2424074737319	1.1099995235581	2.11152342682864	14.3695454545455	10.4228955262106	19.827204977921	13	188	2.48651696826071e-42
SPNCRNA.1071	0	9	110	100	1041	300	0	0	0.00864553314121038	2.24385913254313	0.0103569347612096	0.590306163886248	0	0.107815690864192	6.14508716605584	0	100	1
SPNCRNA.1072	11	6	4	100	1178	300	0.11	28.5493676963905	0.00509337860780985	1.32193398810266	0.6292059467659	5.55340808984266	21.5966666666667	7.41204605290231	65.4191472983465	0	111	6.00078372201911e-05
SPNCRNA.1073	2	10	225	100	283	300	0.02	5.19079412661645	0.0353356890459364	9.17101435797959	0.0303002114505232	0.965353981350509	0.566	0.0857495984049806	2.73195176722194	3	99	1
SPNCRNA.1074	2	105	4	100	2216	300	0.02	5.19079412661645	0.0473826714801444	12.2976846411265	0.0032546875071055	0.078164564689363	0.422095238095238	0.072123875157458	1.73212675351628	4	98	1
SPNCRNA.1075	0	3	5	100	340	300	0	0	0.00882352941176471	2.29005623233079	0.0327971598819604	2.22593021867193	0	0.111510343598665	7.56816274348458	0	100	1
SPNCRNA.1076	17	27	78	100	937	300	0.17	44.1217500762398	0.0288153681963714	7.47873219950075	0.328880481190914	1.19716986327647	5.89962962962963	3.08161010875886	11.2174816189005	3	114	0.004633588123653
SPNCRNA.1077	141	35	15	100	1075	300	1.41	365.950985926459	0.0325581395348837	8.45012997356166	2.74436580932456	5.93801249923226	43.3071428571429	29.501932450239	63.8336343667468	7	234	2.45456741076749e-86
SPNCRNA.1078	1	52	34	100	1560	300	0.01	2.59539706330822	0.0333333333333333	8.65132354436074	0.000986668874465665	0.128409958324346	0.3	0.0153920344416644	2.0031953498598	3	98	1
SPNCRNA.1079	40	55	94	100	1059	300	0.4	103.815882532329	0.0519357884796978	13.4793992900805	0.474587867817064	1.11289712308042	7.70181818181818	5.0258855201827	11.7855805334216	6	134	1.87789679396908e-12
SPNCRNA.108	3	15	24	100	124	300	0.03	7.78619118992467	0.120967741935484	31.3959322174382	0.046101519525487	0.73204421859004	0.248	0.0571658842116039	0.90773483105165	11	92	1
SPNCRNA.1080	2	52	13	100	895	300	0.02	5.19079412661645	0.0581005586592179	15.0794019320701	0.00648283335729948	0.160629404222807	0.344230769230769	0.0580213585478304	1.43763316779412	5	97	1
SPNCRNA.1081	53	307	16	100	1017	300	0.53	137.556044355336	0.301868239921337	78.3467943397861	0.127541951371862	0.233134451784131	1.7557328990228	1.29710164545183	2.37097737464461	35	118	1
SPNCRNA.1082	37	503	5	100	3284	300	0.37	96.0296913424042	0.153166869671133	39.7528843740571	0.051887375246643	0.103833197794255	2.41566600397614	1.70398140309976	3.40988221556334	18	119	0.152010619020265
SPNCRNA.1083	7	115	29	100	990	300	0.07	18.1677794431576	0.116161616161616	30.1485517454996	0.0260344054971689	0.134960845745412	0.602608695652174	0.257740614421972	1.33611237287958	11	96	1
SPNCRNA.1084	0	34	13	100	858	300	0	0	0.0396270396270396	10.2847902275617	0.00269086889544985	0.144693076160053	0	0.0230876551229597	1.24146659345325	3	97	1
SPNCRNA.1085	33	33	14	100	1226	300	0.33	85.6481030891714	0.0269168026101142	6.98597904479375	0.601513184030084	1.66247395160999	12.26	7.37455163620883	20.3819306467385	3	130	1.70737116938362e-14
SPNCRNA.1086	0	108	19	100	1930	300	0	0	0.0559585492227979	14.5234654319838	0.000843312924007766	0.0447192750342544	0	0.0162759394333499	0.86308200816111	5	95	1
SPNCRNA.1087	9	192	3	100	2749	300	0.09	23.358573569774	0.0698435794834485	18.1271821082277	0.0225023050095686	0.0941259948967512	1.28859375	0.618588364713041	2.58752359971169	7	102	1
SPNCRNA.1088	6	38	14	100	375	300	0.06	15.5723823798493	0.101333333333333	26.3000235748567	0.0600835854795367	0.389781404210672	0.592105263157895	0.225313445548263	1.46168026579002	9	97	1
SPNCRNA.1089	3	77	316	100	1269	300	0.03	7.78619118992467	0.0606776989755713	15.7482721729498	0.00983057065490104	0.127613033626591	0.494415584415584	0.124749941610694	1.61940939672143	5	98	1
SPNCRNA.1090	1	7	4	100	1203	300	0.01	2.59539706330822	0.0058187863674148	1.51020610500063	0.00660323359662749	1.14229470290644	1.71857142857143	0.0794369001674287	13.7418052759644	0	101	1
SPNCRNA.1091	0	13	12	100	1972	300	0	0	0.00659229208924949	1.71096155289082	0.00711390234765344	0.395564521747562	0	0.140286154295726	7.80053236886193	0	100	1
SPNCRNA.1092	7	12	3	100	950	300	0.07	18.1677794431576	0.0126315789473684	3.2783962904946	0.208167514267631	1.58848024442195	5.54166666666667	1.9775913855425	15.0905623220086	1	106	1
SPNCRNA.1093	5	2	3	100	498	300	0.05	12.9769853165411	0.00401606425702811	1.04232813787479	0.433815156497564	18.5601677038827	12.45	2.16039947935787	92.4296351653358	0	105	1
SPNCRNA.1096	9	373	74	100	1427	300	0.09	23.358573569774	0.261387526278907	67.8404418089676	0.0116754822364996	0.0480444576384581	0.344316353887399	0.16660913151485	0.685594410500797	22	87	1
SPNCRNA.1097	12	100	68	100	1560	300	0.12	31.1447647596987	0.0641025641025641	16.6371606622322	0.0627336997104986	0.22437440618637	1.872	0.978645715483778	3.50024073650737	6	106	1
SPNCRNA.1099	3	51	15	100	379	300	0.03	7.78619118992467	0.134564643799472	34.9248681342267	0.014670351198998	0.195367709223204	0.222941176470588	0.0556006310442023	0.740443617955943	12	91	1
SPNCRNA.1100	14	22	12	100	1169	300	0.14	36.3355588863151	0.018819503849444	4.88440850237647	0.30931741697158	1.29744294856109	7.43909090909091	3.61592060439777	15.1671080686791	2	112	0.00335635378994661
SPNCRNA.1101	1	80	19	100	2067	300	0.01	2.59539706330822	0.03870343492985	10.0450781356874	0.000645199401115408	0.0826610619985175	0.258375	0.0133362716210555	1.70860415150936	3	98	1
SPNCRNA.1102	8	29	38	100	308	300	0.08	20.7631765064658	0.0941558441558442	24.4371801415385	0.116372746914724	0.630371138729689	0.849655172413793	0.35842806049735	1.94154310728744	9	99	1
SPNCRNA.1103	7	20	353	100	1644	300	0.07	18.1677794431576	0.0121654501216545	3.15741735195648	0.13472530118432	0.872439119802454	5.754	2.21488395147023	14.3428991295523	1	106	1
SPNCRNA.1104	1	68	20	100	2821	300	0.01	2.59539706330822	0.0241049273307338	6.25618576054446	0.000757562010617742	0.0975577263096236	0.414852941176471	0.0213708243195265	2.75210345919448	2	99	1
SPNCRNA.1105	1	82	90	100	3552	300	0.01	2.59539706330822	0.0230855855855856	5.99162610335795	0.000629634692181988	0.0806095457282941	0.433170731707317	0.0223646242663042	2.86325106426901	2	99	1
SPNCRNA.1106	64	95	18	100	504	288	0.64	166.105412051726	0.188492063492063	48.9211748044209	0.48474434004344	0.935489454868021	3.39536842105263	2.44311147381894	4.71486685253483	26	138	4.7732591988934e-06
SPNCRNA.1107	10	1	12	100	193	300	0.1	25.9539706330822	0.00518134715025907	1.34476531777628	1.33192201254659	208.913264222356	19.3	2.57060948421491	403.202599949147	0	110	1
SPNCRNA.1108	2	15	1	100	640	154	0.02	5.19079412661645	0.0234375	6.08296186712865	0.0210791526483131	0.606412790019809	0.853333333333333	0.134906576949204	3.88104185612678	2	100	1
SPNCRNA.1109	0	8	3	33	357	258	0	0	0.0224089635854342	5.81601582814168	0.0116892782926356	0.673070909790981	0	0.126456737893058	7.28140347864789	0	33	1
SPNCRNA.111	0	122	19	100	3485	300	0	0	0.0350071736011478	9.08575155591401	0.000746362511959153	0.0395493066977811	0	0.0260107335417765	1.37829333841767	3	97	1
SPNCRNA.1110	1	71	614	100	998	300	0.01	2.59539706330822	0.0711422845691383	18.4642476447779	0.000725955406878332	0.093351986141379	0.14056338028169	0.00724503496064576	0.931652821690962	6	95	1
SPNCRNA.1111	3	41	7	100	671	300	0.03	7.78619118992467	0.0611028315946349	15.8586109680532	0.018097258027843	0.24546147865685	0.490975609756098	0.121432601366827	1.64704652178747	5	98	1
SPNCRNA.1112	17	62	166	100	572	300	0.17	44.1217500762398	0.108391608391608	28.1319262106835	0.154456853565241	0.481007569461332	1.56838709677419	0.883493202393177	2.75136329731882	11	106	1
SPNCRNA.1113	0	7	0	100	1419	300	0	0	0.00493305144467935	1.28032272326692	0.0134151780994594	0.782741335671289	0	0.19036137723133	11.1070995531756	0	100	1
SPNCRNA.1114	2	13	50	100	170	300	0.02	5.19079412661645	0.0764705882352941	19.8471540135335	0.0240005686740661	0.712651641747209	0.261538461538462	0.0408009667459123	1.21150779097025	7	95	1
SPNCRNA.1115	0	432	4	100	3500	240	0	0	0.123428571428571	32.0346151814044	0.000210502490625167	0.0111095225132583	0	0.00736758717188084	0.388833287964039	10	90	1
SPNCRNA.1116	1	274	247	100	2441	300	0.01	2.59539706330822	0.11224907824662	29.1330928040333	0.000189883988293663	0.0238292201907194	0.0890875912408759	0.00463506815424831	0.581671264855461	10	91	1
SPNCRNA.1117	1	3	6	100	539	300	0.01	2.59539706330822	0.00556586270871985	1.44456237289883	0.0133674946082822	3.55733427163736	1.79666666666667	0.072050795938641	19.1740317241253	0	101	1
SPNCRNA.1118	5	232	92	100	1805	300	0.05	12.9769853165411	0.128531855955679	33.3591201488924	0.00785376697112399	0.0540638216718219	0.389008620689655	0.141760493828788	0.975851981176386	11	94	1
SPNCRNA.1119	1	38	27	100	840	300	0.01	2.59539706330822	0.0452380952380952	11.741081953061	0.0013417190345932	0.177523570277566	0.221052631578947	0.0112704398905829	1.49119799033155	4	97	1
SPNCRNA.112	23	61	106	100	260	300	0.23	59.6941324560891	0.234615384615385	60.8920080237698	0.226762815707935	0.622736316493194	0.980327868852459	0.589583320840632	1.6191144228823	23	100	1
SPNCRNA.1120	0	4	0	100	1134	300	0	0	0.00352733686067019	0.915483972948227	0.0240893601812892	1.52670069174082	0	0.27317334445582	17.3127858443409	0	100	1
SPNCRNA.1121	0	6	0	100	2053	300	0	0	0.00292255236239649	0.758518381872837	0.0157393406208896	0.93492067967121	0	0.323128662946863	19.1939215536499	0	100	1
SPNCRNA.1122	1	8	1	100	481	300	0.01	2.59539706330822	0.0166320166320166	4.31666871236295	0.00586171689225921	0.973546520057376	0.60125	0.0281948582517668	4.68275876147598	1	100	1
SPNCRNA.1123	0	0	0	100	309	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1124	2	60	385	100	774	300	0.02	5.19079412661645	0.0775193798449612	20.1193570799087	0.00563865156310302	0.138568272531168	0.258	0.0436431630984174	1.07251842939124	7	95	1
SPNCRNA.1125	9	21	13	100	427	300	0.09	23.358573569774	0.0491803278688525	12.7642478523355	0.182211929053731	0.98247133393564	1.83	0.77804493705943	4.19515259590518	5	104	1
SPNCRNA.1126	2	65	4	100	3108	300	0.02	5.19079412661645	0.0209137709137709	5.4279539612302	0.00521428186049791	0.127612882496478	0.956307692307692	0.162059880224275	3.96620838799055	2	100	1
SPNCRNA.1127	23	111	73	100	413	300	0.23	59.6941324560891	0.268765133171913	69.7552237354026	0.128774060150102	0.330753517987276	0.855765765765766	0.531836868419923	1.36601202928745	26	97	1
SPNCRNA.1128	4	35	2	100	798	300	0.04	10.3815882532329	0.043859649122807	11.3833204531062	0.0345259525222105	0.336123682860994	0.912	0.275517101127239	2.68226698923074	4	100	1
SPNCRNA.1129	12	79	45	100	948	300	0.12	31.1447647596987	0.0833333333333333	21.6283088609019	0.0786842344391155	0.286784683043981	1.44	0.745926542482815	2.71871879525694	8	104	1
SPNCRNA.113	7	5	163	100	68	300	0.07	18.1677794431576	0.0735294117647059	19.0838019360899	0.40054612467788	5.06088099943021	0.952	0.272371364780958	3.44139907961254	7	100	1
SPNCRNA.1130	0	8	9	100	466	300	0	0	0.0171673819742489	4.45561727606562	0.0116892782926356	0.673070909790981	0	0.0544720368436817	3.13651043962597	1	99	1
SPNCRNA.1131	0	0	60	100	338	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1132	0	222	5	100	3585	300	0	0	0.0619246861924686	16.0719148690216	0.000409826050165415	0.0216615147569164	0	0.0146922638984301	0.776565304035454	5	95	1
SPNCRNA.1133	0	65	9	100	1709	300	0	0	0.0380339379754242	9.87131709274631	0.00140311402199916	0.074718813971507	0	0.0239792186359657	1.27694453077305	3	97	1
SPNCRNA.1134	2	237	231	100	883	300	0.02	5.19079412661645	0.268403171007928	69.661280181659	0.00145287114085247	0.0342983551762069	0.0745147679324894	0.0128288521737273	0.302854476205907	21	81	1
SPNCRNA.1135	1	2	1	100	738	300	0.01	2.59539706330822	0.002710027100271	0.703359637752906	0.0179700152612445	6.97865092307548	3.69	0.132618712627985	51.5024438122971	0	101	1
SPNCRNA.1136	1	10	4	100	654	300	0.01	2.59539706330822	0.0152905198776758	3.96849703869759	0.00478667548335045	0.750794709134687	0.654	0.031304857661112	4.91019739774086	1	100	1
SPNCRNA.1137	1	16	5	100	2096	300	0.01	2.59539706330822	0.00763358778625954	1.98121913229635	0.00308778638028139	0.444289421552728	1.31	0.0647200025306978	9.31230627574518	0	101	1
SPNCRNA.1138	0	83	1	100	3228	300	0	0	0.0257125154894672	6.67341871916303	0.00109800574614357	0.0583369154812046	0	0.0354436254855145	1.88311563173328	2	98	1
SPNCRNA.1139	0	2	1	100	503	300	0	0	0.00397614314115308	1.03196702318418	0.0514242900386907	4.05388820080272	0	0.258664178894614	20.3910576500377	0	100	1
SPNCRNA.1140	0	13	1	100	1712	300	0	0	0.00759345794392523	1.9708038448018	0.00711390234765344	0.395564521747562	0	0.121790008191827	6.77206461231827	0	100	1
