V4	Fisher_dis2_T316D_r2_pr_counts	Fisher_dis2_T316D_r2gb_counts	Fisher_dis2_T316D_r2term_counts	Fisher_dis2_T316D_r2pr_map	Fisher_dis2_T316D_r2gb_map	Fisher_dis2_T316D_r2term_map	Fisher_dis2_T316D_r2pr_density	Fisher_dis2_T316D_r2pr_densityRPKM	Fisher_dis2_T316D_r2gb_density	Fisher_dis2_T316D_r2gb_densityRPKM	Fisher_dis2_T316D_r2pause_index_CI_low	Fisher_dis2_T316D_r2pause_index_CI_high	Fisher_dis2_T316D_r2pause_index_scaled	Fisher_dis2_T316D_r2pause_index_CI_low_scaled	Fisher_dis2_T316D_r2pause_index_CI_high_scaled	Fisher_dis2_T316D_r2_ExpPR	Fisher_dis2_T316D_r2_ExpGB	Fisher_dis2_T316D_r2Fexact_Pval
SPBP35G2.16c	4	390	103	100	2386	262	0.04	30.3566604030757	0.163453478625314	124.047543558252	0.00326777214629648	0.0283797410479849	0.244717948717949	0.077969043410634	0.677140621404919	14	90	1
SPBP35G2.17	0	20	3	100	1806	300	0	0	0.0110741971207087	8.40439103075187	0.00459577388787386	0.250708753220746	0	0.082999676415002	4.52780008316668	1	99	1
SPBP4G3.02	52	2098	107	100	2480	300	0.52	394.636585239985	0.845967741935484	642.018886347307	0.0186302478070822	0.0328871957620556	0.614680648236416	0.462030145615639	0.815602454898978	69	83	1
SPBP4G3.03	2	4	7	100	920	300	0.02	15.1783302015379	0.00434782608695652	3.29963700033432	0.0638181358093923	3.14803144559117	4.6	0.587126849446409	28.9618892994387	0	102	1
SPBP4H10.03	12	179	19	100	1578	300	0.12	91.0699812092272	0.113434727503169	86.0874875182281	0.0355959788606025	0.123317086152583	1.05787709497207	0.561704546420307	1.94594361948776	11	101	1
SPBP4H10.04	2	147	21	100	2005	300	0.02	15.1783302015379	0.0733167082294264	55.6412603398022	0.0023337751312851	0.0555571062879663	0.272789115646259	0.0467921913822663	1.11391998107372	6	96	1
SPBP4H10.05c	8	159	44	100	1267	300	0.08	60.7133208061515	0.125493291239148	95.2389306252771	0.0229599681151764	0.1055425106868	0.63748427672956	0.290902796019285	1.33722361040176	12	96	1
SPBP4H10.06c	1	93	25	100	3666	300	0.01	7.58916510076893	0.0253682487725041	19.2523828251912	0.00055587983277834	0.070927644740107	0.394193548387097	0.0203785546696539	2.60020745617232	2	99	1
SPBP4H10.07	2	109	8	100	1827	300	0.02	15.1783302015379	0.0596606458675424	45.2774491507287	0.00313680274309221	0.0752484663421928	0.335229357798165	0.0573093861162947	1.37478948007186	5	97	1
SPBP4H10.08	19	60	34	100	395	300	0.19	144.19413691461	0.151898734177215	115.27845722687	0.182706366664562	0.543596465665795	1.25083333333333	0.721690148325021	2.14720603937989	15	104	1
SPBP4H10.09	1	7	3	100	1353	300	0.01	7.58916510076893	0.00517368810051737	3.92639731747099	0.00660323359662749	1.14229470290644	1.93285714285714	0.0893417505623699	15.4552473303241	0	101	1
SPBP4H10.10	2	16	5	100	843	300	0.02	15.1783302015379	0.0189798339264531	14.4041093253028	0.0198698862921535	0.564288735510909	1.05375	0.167503141442854	4.75695404035697	1	101	1
SPBP4H10.11c	30	912	48	100	2489	300	0.3	227.674953023068	0.366412213740458	278.076278501457	0.0224510050124298	0.0479061615278088	0.81875	0.558805514759378	1.19238436042716	34	96	1
SPBP4H10.12	1	39	11	100	689	300	0.01	7.58916510076893	0.0566037735849057	42.9575383062393	0.00130809652203615	0.172803354535776	0.176666666666667	0.00901278503682906	1.1906151127515	5	96	1
SPBP4H10.13	33	150	166	100	343	300	0.33	250.442448325375	0.43731778425656	331.887686622548	0.148140028460826	0.325219797470362	0.7546	0.508120297620634	1.11550390532334	40	93	1
SPBP4H10.14c	20	263	26	100	1591	300	0.2	151.783302015379	0.165304839723444	125.452572061737	0.0469040182446936	0.121960607435734	1.20988593155894	0.746242930273075	1.94039326430253	17	103	1
SPBP4H10.15	11	526	43	100	2822	300	0.11	83.4808161084583	0.186392629340893	141.456443763446	0.0109259349448535	0.0389390579064911	0.590152091254753	0.308329884143767	1.09886021412118	17	94	1
SPBP4H10.16c	10	92	14	100	1046	300	0.1	75.8916510076893	0.0879541108986616	66.7498268901283	0.053298496691063	0.215084225566161	1.13695652173913	0.557502275388519	2.24978099942204	8	102	1
SPBP4H10.17c	0	76	39	100	1242	300	0	0	0.0611916264090177	46.4393355602608	0.00119943495785576	0.0637745380674321	0	0.0148969821765685	0.792079762797507	5	95	1
SPBP4H10.18c	9	18	6	100	837	300	0.09	68.3024859069204	0.021505376344086	16.3207851629439	0.20824467416958	1.17320221410224	4.185	1.74300792279938	9.81970253203576	2	107	1
SPBP4H10.19c	4	50	14	100	1463	300	0.04	30.3566604030757	0.0341763499658237	25.9369962432294	0.0245867173300684	0.230646739894439	1.1704	0.359703674538901	3.37436180465564	3	101	1
SPBP4H10.20	2	61	13	100	1302	300	0.02	15.1783302015379	0.0468509984639017	35.5559962478422	0.00554834001928696	0.136229324244619	0.426885245901639	0.0722393870511162	1.77370580166494	4	98	1
SPBP4H10.21c	25	11	8	100	611	300	0.25	189.729127519223	0.0180032733224223	13.6629813598131	1.07178006279252	4.91037474864859	13.8863636363636	6.54857618366231	30.0023897142429	2	123	3.62245470492563e-09
SPBP8B7.01c	2	40	11	100	938	300	0.02	15.1783302015379	0.0426439232409382	32.3631774019997	0.00836032650796309	0.211005400062266	0.469	0.0784198626446938	1.97923065258406	4	98	1
SPBP8B7.02	1	9	8	100	834	300	0.01	7.58916510076893	0.0107913669064748	8.18974651162115	0.00526992812214453	0.847902870266008	0.926666666666667	0.0439512005386854	7.0715099380185	1	100	1
SPBP8B7.03c	4	161	171	100	987	300	0.04	30.3566604030757	0.163120567375887	123.794891714671	0.0078552992204592	0.069343979035832	0.245217391304348	0.0775318033059323	0.684425073083662	14	90	1
SPBP8B7.04	6	250	46	100	2358	300	0.06	45.5349906046136	0.106022052586938	80.4618861404679	0.00965512174966633	0.0557215205811188	0.56592	0.227667770857132	1.31391345530278	10	96	1
SPBP8B7.05c	0	229	43	100	1977	300	0	0	0.115832068791098	87.9068694019264	0.000397286442252844	0.0209967481635825	0	0.00785435296333872	0.415105711194026	10	90	1
SPBP8B7.06	34	105	46	100	289	300	0.34	258.031613426144	0.363321799307958	275.730911965653	0.215789376933719	0.483977318364182	0.935809523809524	0.623631299338448	1.39869445007248	35	99	1
SPBP8B7.07c	7	30	5	100	1546	300	0.07	53.1241557053825	0.019404915912031	14.7267110622942	0.093555402767761	0.555427283381952	3.60733333333333	1.44636652678958	8.58690580108498	2	105	1
SPBP8B7.08c	18	91	15	100	1317	300	0.18	136.604971813841	0.0690964312832194	52.4384224882288	0.11531472561145	0.335358384640198	2.60505494505494	1.5186949363028	4.41666992571141	7	111	1
SPBP8B7.09c	87	228	40	100	2837	300	0.87	660.257363766897	0.0803665844201621	60.9915277749495	0.295763581734001	0.491850916277507	10.8253947368421	8.39081281379362	13.9538104947929	13	174	1.03376248855101e-38
SPBP8B7.10c	3	57	114	100	1035	300	0.03	22.7674953023068	0.0550724637681159	41.7954020042347	0.0131736428547081	0.174047970715469	0.544736842105263	0.136347203546229	1.80139649690511	5	98	1
SPBP8B7.11	2	219	35	100	1846	300	0.02	15.1783302015379	0.11863488624052	90.0339738390247	0.00157150691355067	0.03714076505001	0.168584474885845	0.0290100176241453	0.685618522823184	10	92	1
SPBP8B7.12c	9	181	65	100	945	300	0.09	68.3024859069204	0.191534391534392	145.358611982982	0.0238462334857202	0.0999512618820485	0.469889502762431	0.225346906440056	0.944539424785359	17	92	1
SPBP8B7.13	1	40	28	100	1167	300	0.01	7.58916510076893	0.0342759211653813	26.0125624705019	0.00127611792778602	0.168327520214101	0.29175	0.0148922962172628	1.96438216089856	3	98	1
SPBP8B7.14c	7	189	32	100	1982	300	0.07	53.1241557053825	0.0953582240161453	72.3689305774636	0.0159904282922118	0.0812915653073361	0.734074074074074	0.316930288751637	1.6111988243914	9	98	1
SPBP8B7.15c	16	846	23	100	2441	300	0.16	121.426641612303	0.34657927079066	263.024730653442	0.0111367975874219	0.0316167986803706	0.461654846335697	0.271849229108969	0.771766055787846	29	87	1
SPBP8B7.16c	67	1533	242	100	2423	300	0.67	508.474061751519	0.63268675196038	480.156421769657	0.0339456067238326	0.0561700723942936	1.05897586431833	0.822502050918463	1.36100085411373	64	103	1
SPBP8B7.17c	5	81	6	100	1869	300	0.05	37.9458255038447	0.043338683788122	32.8904426518076	0.0220775639854989	0.158100632864788	1.1537037037037	0.412629670888975	2.95490082824289	4	101	1
SPBP8B7.18c	2	47	19	100	1774	300	0.02	15.1783302015379	0.0264937993235626	20.1065817213157	0.00715206070404783	0.178375811909637	0.754893617021277	0.126877556889809	3.16438690327696	2	100	1
SPBP8B7.19	1	220	8	100	3143	300	0.01	7.58916510076893	0.0699968183264397	53.121741080788	0.000236300838498178	0.0297164668801387	0.142863636363636	0.00742693535399774	0.933988554042759	6	95	1
SPBP8B7.20c	4	330	2	100	5277	300	0.04	30.3566604030757	0.0625355315520182	47.4592473612611	0.00385811681651612	0.0335769178888394	0.639636363636364	0.203592824407556	1.77185395699406	6	98	1
SPBP8B7.21	1	302	54	100	2623	300	0.01	7.58916510076893	0.115135341212352	87.3781113393907	0.000172331476237574	0.0216093719683337	0.0868543046357616	0.00452025462171156	0.566813826729394	10	91	1
SPBP8B7.22	5	164	49	100	1378	300	0.05	37.9458255038447	0.119013062409289	90.320977977221	0.0110636268631149	0.076836542205035	0.420121951219512	0.152456778173723	1.05880755158538	11	94	1
SPBP8B7.23	1	124	53	100	2321	300	0.01	7.58916510076893	0.0534252477380439	40.5453025633498	0.000417917262807862	0.0529903310105278	0.187177419354839	0.00969985966977047	1.22990558275435	5	96	1
SPBP8B7.24c	8	52	8	100	889	300	0.08	60.7133208061515	0.0584926884139483	44.3910669561287	0.0676456343132442	0.335901479361957	1.36769230769231	0.601369689044741	2.98616415152779	5	103	1
SPBP8B7.25	58	124	123	100	727	300	0.58	440.171575844598	0.170563961485557	129.443806395509	0.33831639071113	0.645729205142149	3.40048387096774	2.45956016046991	4.69445132138342	23	135	3.9773361144274e-06
SPBP8B7.26	48	117	15	100	894	300	0.48	364.279924836909	0.130872483221477	99.3212882315398	0.28905748667283	0.581036399184655	3.66769230769231	2.5841739308551	5.19446540871082	17	131	5.09745395858223e-06
SPBP8B7.27	9	120	6	100	3365	300	0.09	68.3024859069204	0.0356612184249629	27.0638874321626	0.0356558293296153	0.152163822913374	2.52375	1.19981865694155	5.12031264103505	3	106	1
SPBP8B7.28c	2	7	7	100	582	300	0.02	15.1783302015379	0.0120274914089347	9.12786180504855	0.0410868912536841	1.48812327873763	1.66285714285714	0.239125707096442	8.66087748225302	1	101	1
SPBP8B7.29	2	79	3	100	2251	300	0.02	15.1783302015379	0.0350955131052865	26.6345643252219	0.00430672637634489	0.104481113335973	0.569873417721519	0.0969444107315236	2.35186986119274	3	99	1
SPBP8B7.30c	4	67	11	100	2591	300	0.04	30.3566604030757	0.0258587417985334	19.6246260807224	0.0185388047932989	0.170092271607971	1.54686567164179	0.480340432194373	4.40709075736252	2	102	1
SPBP8B7.31	3	28	9	100	956	300	0.03	22.7674953023068	0.0292887029288703	22.2276802114571	0.0259902678375337	0.367995764389791	1.02428571428571	0.248466960526823	3.51803950756641	2	101	1
SPBP8B7.32	0	140	54	100	4046	300	0	0	0.0346020761245675	26.2600868538717	0.000650248906709307	0.0344313879887212	0	0.0263090707654586	1.39309395802366	3	97	1
SPBPB10D8.01	13	166	58	100	2234	300	0.13	98.6591463099961	0.0743061772605192	56.3921847237083	0.0425775275264453	0.141084629567499	1.74951807228916	0.951181964940789	3.15183062453794	7	106	1
SPBPB10D8.02c	0	61	3	100	2202	300	0	0	0.0277020890099909	21.0235727133018	0.00149545868574188	0.0796917976497406	0	0.0329300002600361	1.75481338424729	2	98	1
SPBPB10D8.03	0	44	9	100	1102	300	0	0	0.0399274047186933	30.3015666455384	0.00207619104953031	0.11112403209408	0	0.022879625365824	1.22458683367676	3	97	1
SPBPB10D8.04c	0	36	62	0	259	300	NA	NA	0.138996138996139	105.486464721113	0.00254044356681343	0.136449384104687	NA	NA	NA	0	0	1
SPBPB21E7.01c	0	11	5	100	1354	300	0	0	0.00812407680945347	6.16549601982705	0.00843437698064696	0.473726222726494	0	0.11420146431796	6.41425305571673	0	100	1
SPBPB21E7.02c	11	6	1	100	452	300	0.11	83.4808161084583	0.0132743362831858	10.0741129656225	0.6292059467659	5.55340808984266	8.28666666666667	2.84401087938187	25.1014045660888	1	110	0.285692914444403
SPBPB21E7.04c	0	9	6	100	860	300	0	0	0.0104651162790698	7.94214952406051	0.0103569347612096	0.590306163886248	0	0.0890696389464022	5.07663300942173	1	99	1
SPBPB21E7.05	0	0	0	100	183	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBPB21E7.06	2	8	2	100	297	300	0.02	15.1783302015379	0.0269360269360269	20.4421955576268	0.0367281083767776	1.26151517249186	0.7425	0.10908248187903	3.74670006230082	2	100	1
SPBPB21E7.07	4	26	10	100	979	300	0.04	30.3566604030757	0.0265577119509704	20.1550860694578	0.0455844319439998	0.462894764092878	1.50615384615385	0.446271588731758	4.53173974046927	2	102	1
SPBPB21E7.08	2	64	23	100	1151	300	0.02	15.1783302015379	0.0556038227628149	42.1986591180896	0.00529396749921369	0.129663211239235	0.3596875	0.0609335659159496	1.4924235613636	5	97	1
SPBPB21E7.09	1	108	24	100	1559	300	0.01	7.58916510076893	0.0692751763951251	52.5740751047495	0.000479316182354025	0.0609454403550575	0.144351851851852	0.00747253928289925	0.950139415135347	6	95	1
SPBPB21E7.10	1	11	0	100	564	300	0.01	7.58916510076893	0.0195035460992908	14.8015631397976	0.00438460787950623	0.673532041142035	0.512727272727273	0.0247291884404152	3.79872071204107	1	100	1
SPBPB21E7.11	0	19	8	100	1288	300	0	0	0.0147515527950311	11.19519696542	0.00484054272324269	0.264551414760663	0	0.0623461902753659	3.40742222211734	1	99	1
SPBPB2B2.01	0	7	0	100	1945	300	0	0	0.00359897172236504	2.7313190594027	0.0134151780994594	0.782741335671289	0	0.260925214034486	15.2243189788066	0	100	1
SPBPB2B2.02	2	28	19	100	1444	300	0.02	15.1783302015379	0.0193905817174515	14.7158326053691	0.0117687294574852	0.307314068338505	1.03142857142857	0.169940453366087	4.43761514680802	1	101	1
SPBPB2B2.05	0	2	3	100	671	300	0	0	0.0029806259314456	2.26204622973739	0.0514242900386907	4.05388820080272	0	0.345056986159615	27.2015898273863	0	100	1
SPBPB2B2.06c	0	10	6	100	1989	300	0	0	0.00502765208647562	3.81556817534889	0.00929728784483565	0.525639636497703	0	0.184923055233781	10.4549723699393	0	100	1
SPBPB2B2.07c	0	0	1	53	257	300	0	0	0	0	NA	NA	NA	NA	NA	0	53	1
SPBPB2B2.08	0	2	0	100	521	300	0	0	0.00383877159309021	2.91330714041034	0.0514242900386907	4.05388820080272	0	0.267920551101579	21.1207575261822	0	100	1
SPBPB2B2.09c	6	151	21	100	1277	300	0.06	45.5349906046136	0.118245888801879	89.7387572604627	0.01587777918565	0.0929343936114089	0.507417218543046	0.202759240200751	1.18677220641769	11	95	1
SPBPB2B2.10c	4	18	7	100	1259	300	0.04	30.3566604030757	0.0142970611596505	10.8502757596379	0.0637362330886756	0.695119747806282	2.79777777777778	0.802439174586426	8.75155762488109	1	103	1
SPBPB2B2.11	0	19	1	100	3430	300	0	0	0.00553935860058309	4.20391069721894	0.00484054272324269	0.264551414760663	0	0.166030615407224	9.07411352629075	0	100	1
SPBPB2B2.12c	2	31	3	100	3312	300	0.02	15.1783302015379	0.00935990338164251	7.10338520905305	0.0106801732844829	0.275851694734321	2.13677419354839	0.353727339182072	9.1362081296007	0	102	1
SPBPB2B2.13	0	4	2	100	1774	300	0	0	0.00225479143179256	1.71119844436729	0.0240893601812892	1.52670069174082	0	0.427345249616071	27.0836702714821	0	100	1
SPBPB2B2.14c	0	0	0	24	28	0	0	0	0	0	NA	NA	NA	NA	NA	0	24	1
SPBPB2B2.15	0	0	0	0	35	31	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBPB2B2.17c	0	0	0	0	29	64	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPBPB7E8.01	0	1045	155	100	4758	300	0	0	0.219630096679277	166.680906479688	8.69948608015344e-05	0.00458699648578153	0	0.00413921547693701	0.218249292793485	18	82	1
SPBPB7E8.02	1	365	13	100	3554	300	0.01	7.58916510076893	0.102701181767023	77.9416224474018	0.000142660197032318	0.0178648488021698	0.0973698630136986	0.00507014340252858	0.634916726429114	9	92	1
SPBPB8B6.02c	4	65	4	100	1895	300	0.04	30.3566604030757	0.0343007915567282	26.0314370211072	0.0190912767814767	0.175514893112383	1.16615384615385	0.361779695008983	3.32600722447965	3	101	1
SPBPB8B6.03	0	5	4	100	1815	300	0	0	0.00275482093663912	2.09067909112092	0.0190383591688732	1.16008855872718	0	0.345546218915048	21.0556073408984	0	100	1
SPBPB8B6.04c	7	253	8	100	3620	300	0.07	53.1241557053825	0.0698895027624309	53.0402975274735	0.0119899777568625	0.0604849973503226	1.00158102766798	0.434037194798424	2.18955690408168	6	101	1
SPBPB8B6.05c	0	23	29	0	305	300	NA	NA	0.0754098360655738	57.2297696123559	0.00399043342974737	0.216691035021888	NA	NA	NA	0	0	1
SPBPB8B6.06c	6	10	0	100	149	0	0.06	45.5349906046136	0.0671140939597315	50.9339939648922	0.194510555385167	1.78756624263686	0.894	0.289820727523898	2.66347370152892	6	100	1
SPBPJ4664.01	27	48	10	100	1366	300	0.27	204.907457720761	0.0351390922401171	26.6676372501397	0.341787349225224	0.922087176716442	7.68375	4.66881519041656	12.5957108339466	4	123	1.69906687437601e-08
SPBPJ4664.02	28	222	9	100	3619	300	0.28	212.49662282153	0.0613429124067422	46.5541490016774	0.083378098067436	0.189586515246698	4.5645045045045	3.01745336906051	6.86113598677801	7	121	1.73830743189694e-05
SPBPJ4664.03	2	9	11	100	261	300	0.02	15.1783302015379	0.0344827586206897	26.1695348302377	0.0332058119471448	1.09402338033518	0.58	0.0866671691820479	2.85540102267482	3	99	1
SPBPJ4664.04	3	577	184	100	3787	300	0.03	22.7674953023068	0.152363348296805	115.631060553041	0.00133858179592336	0.0166296793452936	0.196897746967071	0.0506920926116176	0.62976595680627	13	90	1
SPBPJ4664.05	83	80	55	100	1207	300	0.83	629.900703363822	0.0662800331400166	50.3010114384022	0.754786144933528	1.42620933863647	12.522625	9.11026876934769	17.2143467173422	11	172	1.88934619899203e-35
SPBPJ4664.06	29	342	31	100	4713	300	0.29	220.085787922299	0.0725652450668364	55.070962538998	0.0569156424861208	0.12555417391736	3.99640350877193	2.68243423037088	5.91736821672518	8	121	0.00010937280120651
SPBTRNAASN.04	0	0	0	100	52	294	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPBTRNAPRO.06	0	0	0	100	63	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC1020.01c	0	2	0	100	2922	300	0	0	0.000684462696783025	0.519450041120392	0.0514242900386907	4.05388820080272	0	1.50261775493054	118.454613227456	0	100	1
SPCC1020.02	4	191	19	100	4669	300	0.04	30.3566604030757	0.0409081173698865	31.0458456681702	0.00663502355313024	0.0583171937116054	0.977801047120419	0.309789249695651	2.72282977439486	4	100	1
SPCC1020.03	3	17	4	100	1728	300	0.03	22.7674953023068	0.00983796296296296	7.46619251811759	0.041196253876563	0.635657655765951	3.04941176470588	0.711871266987008	10.9841642916356	1	102	1
SPCC1020.04c	9	83	49	100	831	300	0.09	68.3024859069204	0.0998796630565584	75.8003253145393	0.0509681698695126	0.222681676447417	0.901084337349398	0.42354549161565	1.85048473127804	9	100	1
SPCC1020.05	0	212	9	0	2909	300	NA	NA	0.0728772774149192	55.3077690396361	0.000429177762337923	0.0226876596591103	NA	NA	NA	0	0	1
SPCC1020.06c	10	176	29	100	1268	300	0.1	75.8916510076893	0.138801261829653	105.338569222029	0.0283324703235663	0.11044699034295	0.720454545454545	0.359255723702821	1.40046783754861	13	97	1
SPCC1020.07	0	40	36	100	1488	300	0	0	0.0268817204301075	20.4009814536799	0.00228497423961751	0.122491520736586	0	0.0340004166855086	1.8226738285604	2	98	1
SPCC1020.08	4	209	24	100	2144	300	0.04	30.3566604030757	0.0974813432835821	73.9802008423837	0.00606932437381485	0.0532376607689327	0.410334928229665	0.13012631457459	1.14141544688592	9	95	1
SPCC1020.09	4	6	0	100	1405	300	0.04	30.3566604030757	0.00427046263345196	3.24092459819314	0.158655326760933	2.65404002692664	9.36666666666667	2.22910734099111	37.2892623783193	0	104	1
SPCC1020.10	1	282	23	100	4066	300	0.01	7.58916510076893	0.0693556320708313	52.6351342453723	0.000184514449194289	0.0231497672578363	0.144184397163121	0.00750235750423981	0.941269536703623	6	95	1
SPCC1020.11c	7	42	4	100	942	300	0.07	53.1241557053825	0.0445859872611465	33.8370418505621	0.0684701417020486	0.386161793921163	1.57	0.644988734833297	3.63764409873735	4	103	1
SPCC1020.12c	38	16	5	100	881	300	0.38	288.388273829219	0.018161180476731	13.7828197062773	1.28372543301907	4.44235423820197	20.92375	11.309621064898	39.1371408385594	2	136	1.05736495389227e-19
SPCC1020.13c	9	151	23	100	2639	300	0.09	68.3024859069204	0.05721864342554	43.424173179845	0.0284862726764058	0.120245191462841	1.57291390728477	0.75175273593035	3.17327060270437	5	104	1
SPCC10H11.01	4	144	9	100	3186	300	0.04	30.3566604030757	0.0451977401129944	34.3013111899161	0.0087692137908474	0.0776652088938605	0.885	0.279387151376398	2.4744135553584	4	100	1
SPCC10H11.02	3	10	6	100	881	300	0.03	22.7674953023068	0.0113507377979569	8.61426231642331	0.065650578937277	1.17462743505802	2.643	0.57838160043741	10.3484677028612	1	102	1
SPCC1183.01	2	230	45	100	3058	300	0.02	15.1783302015379	0.0752125572269457	57.0800514446323	0.00149681445954794	0.0353504555238236	0.265913043478261	0.0457725861729761	1.08101692991852	7	95	1
SPCC1183.02	11	110	37	100	815	300	0.11	83.4808161084583	0.134969325153374	102.430449212832	0.0509725477458415	0.191092076817022	0.815	0.415426264128608	1.55740042605873	13	98	1
SPCC1183.03c	20	99	4	100	1457	300	0.2	151.783302015379	0.0679478380233356	51.5667360999399	0.121178295503615	0.333468478464055	2.94343434343434	1.76556776548767	4.85863573122128	7	113	1
SPCC1183.04c	6	90	12	100	1683	300	0.06	45.5349906046136	0.053475935828877	40.5837705923472	0.0263370230550455	0.157882132402038	1.122	0.443252098016416	2.6571562883263	5	101	1
SPCC1183.05c	0	112	10	100	4133	300	0	0	0.0270989595935156	20.5658478414256	0.0008131346553243	0.0431091845553948	0	0.0336068553045533	1.78170259767447	2	98	1
SPCC1183.06	0	23	27	100	1247	300	0	0	0.0184442662389735	13.9976581650109	0.00399043342974737	0.216691035021888	0	0.0497607048689497	2.70213720672294	1	99	1
SPCC1183.07	31	953	17	100	5319	300	0.31	235.264118123837	0.179169016732469	135.974324892514	0.0223481167468241	0.0470757412190801	1.73020986358867	1.18869632976357	2.50395867544287	19	112	1
SPCC1183.08c	41	187	151	100	582	300	0.41	311.155769131526	0.321305841924399	243.844308220583	0.154049550702513	0.311017171055106	1.27604278074866	0.896568385088628	1.81011993554071	34	107	1
SPCC1183.09c	0	30	55	100	1004	300	0	0	0.0298804780876494	22.676788149708	0.00305234191746883	0.164578840345685	0	0.0306455128513871	1.65237155707068	2	98	1
SPCC1183.10	0	12	11	51	1297	300	0	0	0.00925212027756361	7.02158683186023	0.00771806013949717	0.431135285113533	0	0.196280862763291	10.9643620547501	0	51	1
SPCC1183.11	14	791	27	100	4175	300	0.14	106.248311410765	0.189461077844311	143.785139993011	0.0100225249037428	0.0306606735995582	0.738938053097345	0.418440414731262	1.28008312278156	18	96	1
SPCC1183.12	0	1	0	100	395	300	0	0	0.00253164556962025	1.92130762044783	0.120791776113059	17.3080587281839	0	0.477127515646583	68.3668319763265	0	100	1
SPCC11E10.01	13	2225	29	100	2680	300	0.13	98.6591463099961	0.830223880597015	630.070610045182	0.00324381870889073	0.0102987578625365	0.156584269662921	0.0869343413982717	0.276006710715977	51	62	1
SPCC11E10.02c	6	104	11	100	1418	300	0.06	45.5349906046136	0.073342736248237	55.661013433002	0.0228780847684139	0.136063198892447	0.818076923076923	0.324411242016109	1.92937616029489	7	99	1
SPCC11E10.03	1	73	75	100	1443	300	0.01	7.58916510076893	0.0505890505890506	38.3928657211457	0.00070630988113022	0.0907439548387139	0.197671232876712	0.0101920515847091	1.30943526832264	4	97	1
SPCC11E10.04	26	111	13	100	1526	300	0.26	197.318292619992	0.0727391874180865	55.2029702611633	0.14922121151827	0.365297550181676	3.57441441441441	2.2771156877688	5.57444061577237	8	118	0.0084633219826013
SPCC11E10.05c	8	402	17	100	2681	300	0.08	60.7133208061515	0.149944050727341	113.795015684786	0.00918429614296337	0.0412448638358465	0.533532338308458	0.246230979592848	1.10577479943904	14	94	1
SPCC11E10.06c	8	66	15	100	1204	300	0.08	60.7133208061515	0.0548172757475083	41.6017356022217	0.0539127606956085	0.261369151789308	1.45939393939394	0.649109638775126	3.14688458754327	5	103	1
SPCC11E10.07c	6	118	74	100	1199	300	0.06	45.5349906046136	0.0984153461217681	74.6890310167418	0.0202222844137787	0.119540330802538	0.609661016949153	0.242465190121207	1.43328856632243	9	97	1
SPCC11E10.08	2	99	34	100	3853	300	0.02	15.1783302015379	0.0256942642097067	19.4998013230243	0.00344912064989874	0.0829885599448811	0.778383838383839	0.132894618640598	3.19754921467627	2	100	1
SPCC11E10.09c	1	41	1	100	5498	300	0.01	7.58916510076893	0.0074572571844307	5.65943559715399	0.00124566556371821	0.164077576536788	1.3409756097561	0.0684866926932274	9.02098515799261	0	101	1
SPCC1223.01	10	193	14	100	2691	300	0.1	75.8916510076893	0.0717205499814196	54.4299094926943	0.0258793641854197	0.100543911671382	1.39430051813472	0.696413690229644	2.7056366630769	7	103	1
SPCC1223.02	0	1	0	100	990	300	0	0	0.00101010101010101	0.766582333411003	0.120791776113059	17.3080587281839	0	1.19583858351928	171.349781409021	0	100	1
SPCC1223.03c	0	32	3	100	2557	300	0	0	0.0125146656237779	9.49758635997676	0.00286022979559656	0.15399674612007	0	0.0731360758734041	3.93769679829018	1	99	1
SPCC1223.04c	0	25	6	100	1034	281	0	0	0.0241779497098646	18.3490452146251	0.00366831680942558	0.19871450933181	0	0.0379303958094605	2.05470802649092	2	98	1
SPCC1223.05c	1	108	44	63	248	300	0.0158730158730159	12.0462938107443	0.435483870967742	330.495899549615	0.000479316182354025	0.0609454403550575	0.0364491475602587	0.0018868319559333	0.239912209651655	19	45	1
SPCC1223.06	7	189	13	100	3825	300	0.07	53.1241557053825	0.0494117647058823	37.4994040273288	0.0159904282922118	0.0812915653073361	1.41666666666667	0.6116338821771	3.10940237300561	5	102	1
SPCC1223.07c	19	156	84	100	1706	300	0.19	144.19413691461	0.0914419695193435	69.3968203821778	0.07334325892465	0.199962875023763	2.07782051282051	1.25123599725453	3.4113666479054	9	110	1
SPCC1223.08c	6	219	55	100	1621	300	0.06	45.5349906046136	0.135101789019124	102.530978227538	0.0110057242150623	0.0637102219998955	0.444109589041096	0.17840278952616	1.03274269861831	12	94	1
SPCC1223.09	2	24	4	100	1275	300	0.02	15.1783302015379	0.0188235294117647	14.2854872485062	0.0136196282081625	0.36239285157422	1.0625	0.173650259654072	4.6205088575713	1	101	1
SPCC1223.10c	3	66	1	100	1642	300	0.03	22.7674953023068	0.0401948842874543	30.5045613063794	0.0114252185883525	0.149561053182487	0.746363636363636	0.187602089220747	2.45579249325643	3	100	1
