V4	Fisher_WT_r2_pr_counts	Fisher_WT_r2gb_counts	Fisher_WT_r2term_counts	Fisher_WT_r2pr_map	Fisher_WT_r2gb_map	Fisher_WT_r2term_map	Fisher_WT_r2pr_density	Fisher_WT_r2pr_densityRPKM	Fisher_WT_r2gb_density	Fisher_WT_r2gb_densityRPKM	Fisher_WT_r2pause_index_CI_low	Fisher_WT_r2pause_index_CI_high	Fisher_WT_r2pause_index_scaled	Fisher_WT_r2pause_index_CI_low_scaled	Fisher_WT_r2pause_index_CI_high_scaled	Fisher_WT_r2_ExpPR	Fisher_WT_r2_ExpGB	Fisher_WT_r2Fexact_Pval
SPNCRNA.1488	0	1	1	100	1886	300	0	0	0.000530222693531283	1.23215048587057	0.120791776113059	17.3080587281839	0	2.27813289749229	326.429987613549	0	100	1
SPNCRNA.1489	2	6	1	100	1794	300	0.02	46.4767163270381	0.00334448160535117	7.77202614164516	0.0466205767516236	1.81092198049589	5.98	0.836373146924127	32.4879403300963	0	102	1
SPNCRNA.1490	4	18	58	100	87	300	0.04	92.9534326540761	0.206896551724138	480.793617176256	0.0637362330886756	0.695119747806282	0.193333333333333	0.0554505227871478	0.604754180591466	17	87	1
SPNCRNA.1491	0	1	0	100	2818	179	0	0	0.00035486160397445	0.824640105163912	0.120791776113059	17.3080587281839	0	3.403912250866	487.741094960223	0	100	1
SPNCRNA.1492	3	12	0	100	1035	300	0.03	69.7150744905571	0.0115942028985507	26.9430239577032	0.0561284050394271	0.94654079953273	2.5875	0.58092899215807	9.79669727516375	1	102	1
SPNCRNA.1493	0	1	1	100	642	300	0	0	0.00155763239875389	3.61968195693443	0.120791776113059	17.3080587281839	0	0.775483202645838	111.117737034941	0	100	1
SPNCRNA.1494	12	35	4	100	1387	300	0.12	278.860297962228	0.0252343186733958	58.6404135344748	0.168550062680475	0.684562593781376	4.75542857142857	2.33778936937819	9.49488317574768	2	110	0.498131288415974
SPNCRNA.1495	1	2	0	100	582	300	0.01	23.238358163519	0.00343642611683849	7.98569009055637	0.0179700152612445	6.97865092307548	2.91	0.104585488820443	40.6157483722993	0	101	1
SPNCRNA.1496	0	0	0	100	473	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1497	0	2	3	100	120	300	0	0	0.0166666666666667	38.7305969391984	0.0514242900386907	4.05388820080272	0	0.0617091480464289	4.86466584096327	1	99	1
SPNCRNA.1498	0	3	5	100	1583	300	0	0	0.00189513581806696	4.40398449087537	0.0327971598819604	2.22593021867193	0	0.519179040931433	35.2364753615767	0	100	1
SPNCRNA.1499	0	3	1	100	332	300	0	0	0.00903614457831325	20.9985164128184	0.0327971598819604	2.22593021867193	0	0.108886570808108	7.39008832599082	0	100	1
SPNCRNA.15	0	0	1	100	514	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1500	0	7	7	100	1175	300	0	0	0.00595744680851064	13.8441282676284	0.0134151780994594	0.782741335671289	0	0.157628342668648	9.19721069413764	0	100	1
SPNCRNA.1501	0	10	2	100	2746	300	0	0	0.00364166059723234	8.46262132684597	0.00929728784483565	0.525639636497703	0	0.255303524219187	14.4340644182269	0	100	1
SPNCRNA.1502	0	0	0	100	198	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1503	0	20	2	100	3069	300	0	0	0.0065167807103291	15.143928421974	0.00459577388787386	0.250708753220746	0	0.141044300618849	7.69425163634471	0	100	1
SPNCRNA.1504	1	11	9	100	830	300	0.01	23.238358163519	0.0132530120481928	30.7978240721337	0.00438460787950623	0.673532041142035	0.754545454545455	0.0363922453999018	5.59031594147889	1	100	1
SPNCRNA.1505	0	57	4	100	2529	300	0	0	0.0225385527876631	52.3758962167096	0.00160081492032805	0.0853739079446319	0	0.0404846093350964	2.15910613191974	2	98	1
SPNCRNA.1506	0	0	0	100	272	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1507	0	0	0	100	523	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1508	0	10	0	100	1572	93	0	0	0.00636132315521628	14.7826705874803	0.00929728784483565	0.525639636497703	0	0.146153364920816	8.26305508574389	0	100	1
SPNCRNA.1509	0	2	2	100	654	300	0	0	0.00305810397553517	7.10653154847677	0.0514242900386907	4.05388820080272	0	0.336314856853038	26.5124288332498	0	100	1
SPNCRNA.1510	0	5	1	100	909	300	0	0	0.0055005500550055	12.7823752274582	0.0190383591688732	1.16008855872718	0	0.173058684845057	10.5452049988301	0	100	1
SPNCRNA.1511	101	21	59	100	113	300	1.01	2347.07417451542	0.185840707964602	431.863293304336	2.94613235940811	7.92386129346631	5.4347619047619	3.32912956613117	8.95396326161693	31	170	2.17454745311862e-07
SPNCRNA.1512	0	1	1	100	981	300	0	0	0.00101936799184506	2.36884384949226	0.120791776113059	17.3080587281839	0	1.18496732366911	169.792056123484	0	100	1
SPNCRNA.1513	0	0	2	100	830	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1514	0	0	0	100	499	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1515	0	0	0	100	673	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1516	1	3	17	100	884	300	0.01	23.238358163519	0.00339366515837104	7.88632064372818	0.0133674946082822	3.55733427163736	2.94666666666667	0.118168652337215	31.4468349612742	0	101	1
SPNCRNA.1517	4	23	1	100	1591	300	0.04	92.9534326540761	0.0144563167818982	33.5941067103041	0.0510340464290798	0.529307342558426	2.76695652173913	0.81195167868666	8.42127982010455	1	103	1
SPNCRNA.1518	0	15	9	100	1818	300	0	0	0.00825082508250825	19.1735628411873	0.00615095181701504	0.339527058120729	0	0.111824304033333	6.17260191663485	0	100	1
SPNCRNA.1519	0	0	0	100	585	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1520	0	7	9	100	2880	300	0	0	0.00243055555555556	5.6482120536331	0.0134151780994594	0.782741335671289	0	0.386357129264432	22.5429504673331	0	100	1
SPNCRNA.1521	0	3	17	100	527	300	0	0	0.00569259962049336	13.2286668862537	0.0327971598819604	2.22593021867193	0	0.172841032577931	11.7306522524011	0	100	1
SPNCRNA.1522	0	1	0	100	445	300	0	0	0.00224719101123596	5.22210295809416	0.120791776113059	17.3080587281839	0	0.537523403703112	77.0208613404185	0	100	1
SPNCRNA.1523	4	12	2	100	1201	300	0.04	92.9534326540761	0.00999167360532889	23.2190089893612	0.0909024582098313	1.10933161535556	4.00333333333333	1.09173852310007	13.3230727004202	1	103	1
SPNCRNA.1524	1	4	2	100	2887	300	0.01	23.238358163519	0.00138552130239002	3.21972402681247	0.0106420142837121	2.34682041637603	7.2175	0.307234952370769	67.7527054207759	0	101	1
SPNCRNA.1525	0	7	2	100	1019	300	0	0	0.00686947988223749	15.9635433900523	0.0134151780994594	0.782741335671289	0	0.136700664833492	7.97613421049043	0	100	1
SPNCRNA.1526	0	2	1	100	1069	300	0	0	0.00187090739008419	4.3476816021551	0.0514242900386907	4.05388820080272	0	0.549725660513604	43.3360648665811	0	100	1
SPNCRNA.1527	0	0	82	100	455	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1528	12	2	0	100	1024	300	0.12	278.860297962228	0.001953125	4.53874182881231	1.28053588897013	38.7782688388209	61.44	13.1126875030541	397.089472909526	0	112	2.4027468039601e-07
SPNCRNA.1529	0	1	0	100	1824	300	0	0	0.000548245614035088	1.27403279405258	0.120791776113059	17.3080587281839	0	2.20324199630219	315.698991202075	0	100	1
SPNCRNA.1530	0	0	0	100	582	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1531	1	16	27	100	2160	300	0.01	23.238358163519	0.00740740740740741	17.2135986396437	0.00308778638028139	0.444289421552728	1.35	0.0666961858140779	9.59665150553892	0	101	1
SPNCRNA.1532	0	13	5	100	1252	300	0	0	0.0103833865814696	24.1292856330469	0.00711390234765344	0.395564521747562	0	0.0890660573926211	4.95246781227948	1	99	1
SPNCRNA.1533	0	7	4	100	997	300	0	0	0.00702106318956871	16.3157981087897	0.0134151780994594	0.782741335671289	0	0.133749325651611	7.80393111664275	0	100	1
SPNCRNA.1534	0	1	15	100	261	300	0	0	0.00383141762452107	8.903585503264	0.120791776113059	17.3080587281839	0	0.315266535655084	45.1740332805601	0	100	1
SPNCRNA.1535	16	3	3	100	804	300	0.16	371.813730616304	0.00373134328358209	8.67102916549218	1.46954687485133	22.9826958008323	42.88	11.8151568738047	184.780874238692	0	116	6.86419665978658e-09
SPNCRNA.1536	0	0	4	100	383	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1537	3	10	2	100	1057	300	0.03	69.7150744905571	0.00946073793755913	21.9852016684191	0.065650578937277	1.17462743505802	3.171	0.693926619367017	12.4158119885633	0	103	1
SPNCRNA.1538	0	22	2	100	2760	300	0	0	0.00797101449275362	18.523328970921	0.00417368066078422	0.226956323474185	0	0.115193586237645	6.2639945278875	0	100	1
SPNCRNA.1539	0	0	7	100	1370	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.154	4	27	32	100	624	300	0.04	92.9534326540761	0.0432692307692308	100.550588207534	0.0440177542105628	0.444297058058884	0.924444444444444	0.274670786273912	2.77241364228744	4	100	1
SPNCRNA.1540	0	1	3	100	295	300	0	0	0.00338983050847458	7.8774095469556	0.120791776113059	17.3080587281839	0	0.356335739533524	51.0587732481426	0	100	1
SPNCRNA.1541	0	3	0	100	1005	300	0	0	0.00298507462686567	6.93682333239374	0.0327971598819604	2.22593021867193	0	0.329611456813702	22.3705986976529	0	100	1
SPNCRNA.1542	0	1	1	100	2363	300	0	0	0.000423190859077444	0.983426075476895	0.120791776113059	17.3080587281839	0	2.85430966955158	408.989427746986	0	100	1
SPNCRNA.1543	0	7	0	100	1419	300	0	0	0.00493305144467935	11.4636016310524	0.0134151780994594	0.782741335671289	0	0.19036137723133	11.1070995531756	0	100	1
SPNCRNA.1544	0	10	6	100	1449	300	0	0	0.00690131124913734	16.0375142605376	0.00929728784483565	0.525639636497703	0	0.134717700871669	7.61651833285172	0	100	1
SPNCRNA.1545	1	1	2	100	710	300	0.01	23.238358163519	0.00140845070422535	3.27300819204493	0.027408528703162	36.4849938072245	7.1	0.19460055379245	259.043456031294	0	101	1
SPNCRNA.1546	0	25	1	100	3656	300	0	0	0.00683807439824945	15.8905622015311	0.00366831680942558	0.19871450933181	0	0.134113662552599	7.26500246117099	0	100	1
SPNCRNA.1548	1	3	2	100	832	300	0.01	23.238358163519	0.00360576923076923	8.37921568396119	0.0133674946082822	3.55733427163736	2.77333333333333	0.111217555140908	29.5970211400228	0	101	1
SPNCRNA.1549	1	1	0	100	544	258	0.01	23.238358163519	0.00183823529411765	4.27175701535276	0.027408528703162	36.4849938072245	5.44	0.149102396145201	198.478366311301	0	101	1
SPNCRNA.155	0	0	0	100	751	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1550	0	2	69	100	1376	300	0	0	0.00145348837209302	3.37766833772079	0.0514242900386907	4.05388820080272	0	0.707598230932385	55.7815016430455	0	100	1
SPNCRNA.1551	13	9	7	100	371	300	0.13	302.098656125747	0.0242587601078167	56.3733755988332	0.579278179559904	3.65628203353379	5.35888888888889	2.14912204616724	13.5648063444104	2	111	1
SPNCRNA.1552	0	1	1	100	745	300	0	0	0.00134228187919463	3.11924270651262	0.120791776113059	17.3080587281839	0	0.899898732042289	128.94503752497	0	100	1
SPNCRNA.1553	0	0	0	100	1843	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1554	0	0	5	100	715	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1555	0	3	3	100	669	300	0	0	0.00448430493273543	10.4207884141341	0.0327971598819604	2.22593021867193	0	0.219412999610315	14.8914731629152	0	100	1
SPNCRNA.1556	0	0	0	100	78	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1557	0	3	0	100	1749	300	0	0	0.00171526586620926	3.98599625446296	0.0327971598819604	2.22593021867193	0	0.573622326335487	38.9315195245721	0	100	1
SPNCRNA.1558	0	0	0	100	2784	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1559	0	0	0	100	700	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.156	0	0	0	100	367	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1560	9	7	0	100	3456	300	0.09	209.145223471671	0.00202546296296296	4.70684337802758	0.439972250382499	3.81841073131305	44.4342857142857	15.2054409732192	131.964274874179	0	109	1.04064114355124e-06
SPNCRNA.1561	0	23	4	100	1363	300	0	0	0.0168745414526779	39.2136638122478	0.00399043342974737	0.216691035021888	0	0.0543896076474566	2.95349880734834	1	99	1
SPNCRNA.1562	0	12	2	100	1060	300	0	0	0.0113207547169811	26.3075752794555	0.00771806013949717	0.431135285113533	0	0.08181143747867	4.57003402220345	1	99	1
SPNCRNA.1563	1	18	0	100	2166	300	0.01	23.238358163519	0.00831024930747922	19.3116549835338	0.00276112751307903	0.390963955466763	1.20333333333333	0.0598060219332918	8.4682792754101	0	101	1
SPNCRNA.1564	3	2	0	100	1060	300	0.03	69.7150744905571	0.00188679245283019	4.38459587990925	0.205434456268421	12.7771333780473	15.9	2.17760523644526	135.437613807301	0	103	1
SPNCRNA.1565	0	5	2	100	1261	300	0	0	0.00396510705789056	9.21425779679581	0.0190383591688732	1.16008855872718	0	0.240073709119491	14.6287167255498	0	100	1
SPNCRNA.1566	21	21	0	100	1863	300	0.21	488.0055214339	0.0112721417069243	26.1946066255448	0.52529782345717	1.9036819787652	18.63	9.78629845100708	35.4655952643957	1	120	5.46929963708861e-12
SPNCRNA.1567	0	14	0	100	1877	300	0	0	0.00745871070857752	17.3328190883999	0.0065974714867639	0.365411596620526	0	0.123834539806558	6.85877566856728	0	100	1
SPNCRNA.1568	2	4	0	100	458	300	0.02	46.4767163270381	0.00873362445414847	20.2955093131171	0.0638181358093923	3.14803144559117	2.29	0.292287062007017	14.4179840208075	0	102	1
SPNCRNA.1569	0	1	0	100	395	300	0	0	0.00253164556962025	5.88312864899216	0.120791776113059	17.3080587281839	0	0.477127515646583	68.3668319763265	0	100	1
SPNCRNA.1570	0	19	1	100	2193	300	0	0	0.00866393068855449	20.1335524444533	0.00484054272324269	0.264551414760663	0	0.106153101920712	5.80161252570135	0	100	1
SPNCRNA.1571	0	8	13	100	3106	300	0	0	0.0025756600128783	5.985410988672	0.0116892782926356	0.673070909790981	0	0.363068983769261	20.9055824581079	0	100	1
SPNCRNA.1572	0	5	0	100	2734	300	0	0	0.00182882223847842	4.24988261951701	0.0190383591688732	1.16008855872718	0	0.520508739676993	31.7168211956012	0	100	1
SPNCRNA.1573	0	0	2	100	1362	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1574	0	12	0	100	2138	300	0	0	0.00561272217025257	13.0430448064653	0.00771806013949717	0.431135285113533	0	0.165012125782449	9.21767239572734	0	100	1
SPNCRNA.1575	0	12	4	100	1606	300	0	0	0.0074719800747198	17.3636549167016	0.00771806013949717	0.431135285113533	0	0.123952045840324	6.92403267892335	0	100	1
SPNCRNA.1576	0	2	2	100	1003	300	0	0	0.00199401794616152	4.63377032173859	0.0514242900386907	4.05388820080272	0	0.515785629088068	40.6604986540513	0	100	1
SPNCRNA.1577	0	2	1	100	1091	300	0	0	0.00183318056828598	4.26001066242329	0.0514242900386907	4.05388820080272	0	0.561039004322116	44.2279202707577	0	100	1
SPNCRNA.1578	0	0	2	100	670	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1579	11	4	1	100	688	300	0.11	255.621939798709	0.00581395348837209	13.5106733508832	0.812660509210282	10.2187772031187	18.92	5.59110430336674	70.3051871574563	0	111	0.00124327838528953
SPNCRNA.158	3	1	1	100	689	300	0.03	69.7150744905571	0.00145137880986938	3.37276606146865	0.281109371130232	74.8083338953006	20.67	1.9368435670873	515.429420538621	0	103	1
SPNCRNA.1580	0	7	4	100	1298	300	0	0	0.00539291217257319	12.5322424610657	0.0134151780994594	0.782741335671289	0	0.174129011730984	10.1599825370133	0	100	1
SPNCRNA.1581	0	1	14	100	547	300	0	0	0.00182815356489945	4.24832873190476	0.120791776113059	17.3080587281839	0	0.660731015338432	94.6750812431661	0	100	1
SPNCRNA.1582	0	5	1	100	2446	300	0	0	0.00204415372035977	4.75027762950103	0.0190383591688732	1.16008855872718	0	0.465678265270638	28.3757661464669	0	100	1
SPNCRNA.1583	0	7	0	100	2075	300	0	0	0.00337349397590361	7.8394461274522	0.0134151780994594	0.782741335671289	0	0.278364945563783	16.2418827151792	0	100	1
SPNCRNA.1584	0	3	1	100	1132	300	0	0	0.00265017667844523	6.15857548503155	0.0327971598819604	2.22593021867193	0	0.371263849863792	25.1975300753663	0	100	1
SPNCRNA.1585	0	0	2	100	776	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1586	0	3	0	100	3439	300	0	0	0.000872346612387322	2.02719030213891	0.0327971598819604	2.22593021867193	0	1.12789432834062	76.5497402201278	0	100	1
SPNCRNA.1587	0	0	0	100	1364	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1588	0	1	0	100	1547	300	0	0	0.000646412411118293	1.50215631309108	0.120791776113059	17.3080587281839	0	1.86864877646902	267.755668525005	0	100	1
SPNCRNA.1589	0	3	1	100	1031	300	0	0	0.002909796314258	6.7618888933615	0.0327971598819604	2.22593021867193	0	0.338138718383012	22.9493405545076	0	100	1
SPNCRNA.159	0	4	4	100	496	300	0	0	0.00806451612903226	18.7406114221928	0.0240893601812892	1.52670069174082	0	0.119483226499195	7.57243543103446	0	100	1
SPNCRNA.1590	0	1	1	96	662	242	0	0	0.00151057401812689	3.51032600657387	0.120791776113059	17.3080587281839	0	0.832959956112969	119.353488313102	0	96	1
SPNCRNA.1591	0	8	0	100	960	300	0	0	0.00833333333333333	19.3652984695992	0.0116892782926356	0.673070909790981	0	0.112217071609301	6.46148073399342	0	100	1
SPNCRNA.1592	0	0	0	100	1023	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1593	3	18	5	100	1224	300	0.03	69.7150744905571	0.0147058823529412	34.1740561228221	0.0391154601316705	0.596338298527623	2.04	0.478773232011647	7.29918077397811	1	102	1
SPNCRNA.1594	0	0	1	100	1069	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1595	0	5	1	100	1428	300	0	0	0.00350140056022409	8.13668002924336	0.0190383591688732	1.16008855872718	0	0.271867768931509	16.5660646186242	0	100	1
SPNCRNA.1596	1	0	3	100	183	300	0.01	23.238358163519	0	0	0.0577765545925511	8.27870929775896	NA	0.105731094904369	15.1500380148989	0	101	1
SPNCRNA.1597	4	27	1	100	2752	300	0.04	92.9534326540761	0.00981104651162791	22.7992612796153	0.0440177542105628	0.444297058058884	4.07703703703704	1.21136859587469	12.2270550377805	1	103	1
SPNCRNA.1598	0	1	8	100	678	300	0	0	0.00147492625368732	3.42748645479632	0.120791776113059	17.3080587281839	0	0.818968242046539	117.348638177087	0	100	1
SPNCRNA.1599	1	41	4	100	2494	300	0.01	23.238358163519	0.016439454691259	38.202593612842	0.00124566556371821	0.164077576536788	0.608292682926829	0.0310668991591323	4.0920947588275	1	100	1
SPNCRNA.16	0	0	0	100	142	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.160	0	0	1	100	35	249	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1600	1	8	15	100	568	300	0.01	23.238358163519	0.0140845070422535	32.7300819204493	0.00586171689225921	0.973546520057376	0.71	0.0332945519480323	5.52974423392589	1	100	1
SPNCRNA.1601	0	8	3	100	2261	300	0	0	0.00353825740822645	8.22232929270908	0.0116892782926356	0.673070909790981	0	0.26429458219649	15.2181332703741	0	100	1
SPNCRNA.1602	0	16	18	100	1844	300	0	0	0.00867678958785249	20.1634344152009	0.00576104614150375	0.317064970660191	0	0.106233690849329	5.84667805897392	0	100	1
SPNCRNA.1603	0	1	0	100	1245	300	0	0	0.000803212851405623	1.86653479225052	0.120791776113059	17.3080587281839	0	1.50385761260758	215.48533116589	0	100	1
SPNCRNA.1604	0	2	1	100	390	300	0	0	0.00512820512820513	11.9171067505226	0.0514242900386907	4.05388820080272	0	0.200554731150894	15.8101639831306	0	100	1
SPNCRNA.1605	0	1	0	100	39	25	0	0	0.0256410256410256	59.5855337526129	0.120791776113059	17.3080587281839	0	0.047108792684093	6.75014290399173	2	98	1
SPNCRNA.1606	0	28	0	100	3052	300	0	0	0.00917431192660551	21.3195946454303	0.00327211992868732	0.176722244865318	0	0.0998651002235371	5.3935629132895	0	100	1
SPNCRNA.1607	1	0	0	100	1747	300	0.01	23.238358163519	0	0	0.0577765545925511	8.27870929775896	NA	1.00935640873187	144.629051431849	0	101	1
SPNCRNA.1608	0	0	0	100	1219	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1609	1	0	3	100	830	300	0.01	23.238358163519	0	0	0.0577765545925511	8.27870929775896	NA	0.479545403118174	68.7132871713994	0	101	1
SPNCRNA.1610	28	10	2	100	1604	300	0.28	650.674028578533	0.00623441396508728	14.4877544660343	1.3047086971962	6.15530233399882	44.912	20.927527503027	98.7310494373411	0	128	1.59490852660365e-21
SPNCRNA.1611	0	0	18	100	1145	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1613	0	0	0	100	1403	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1614	0	1	0	100	482	300	0	0	0.0020746887966805	4.82123613351017	0.120791776113059	17.3080587281839	0	0.582216360864944	83.4248430698465	0	100	1
SPNCRNA.1615	1	17	1	100	1519	300	0.01	23.238358163519	0.011191573403555	26.0073791165124	0.0029153350293855	0.415929044001673	0.893529411764706	0.0442839390963658	6.31796217838541	1	100	1
SPNCRNA.1616	1	4	2	100	1285	300	0.01	23.238358163519	0.00311284046692607	7.23373016763238	0.0106420142837121	2.34682041637603	3.2125	0.136749883545701	30.1566423504319	0	101	1
SPNCRNA.1617	0	0	1	100	414	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1618	0	16	0	100	1122	300	0	0	0.0142602495543672	33.1384786645548	0.00576104614150375	0.317064970660191	0	0.0646389377076721	3.55746897080734	1	99	1
SPNCRNA.1619	1	12	8	100	903	300	0.01	23.238358163519	0.0132890365448505	30.8815390877329	0.0040448521341888	0.610617545978525	0.7525	0.0365250147717248	5.51387644018608	1	100	1
SPNCRNA.1620	3	3	0	100	966	300	0.03	69.7150744905571	0.0031055900621118	7.21688141724193	0.162070833932487	6.17014163335868	9.66	1.56560425578783	59.6035681782449	0	103	1
SPNCRNA.1621	0	0	0	100	459	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1622	0	3	2	100	1485	300	0	0	0.00202020202020202	4.69461781081193	0.0327971598819604	2.22593021867193	0	0.487037824247112	33.0550637472782	0	100	1
SPNCRNA.1624	5	26	23	100	1600	300	0.05	116.191790817595	0.01625	37.7623320157184	0.0649022633245518	0.526081743416158	3.07692307692308	1.03843621319283	8.41730789465853	1	104	1
SPNCRNA.1625	0	10	2	100	3115	300	0	0	0.00321027287319422	7.46014708299166	0.00929728784483565	0.525639636497703	0	0.28961051636663	16.3736746769034	0	100	1
SPNCRNA.1626	0	236	0	100	4841	300	0	0	0.0487502582111134	113.287596087389	0.000385491411054961	0.0203715683963658	0	0.0186616392091707	0.98618762606807	4	96	1
SPNCRNA.1627	7	9	0	100	779	300	0.07	162.668507144633	0.0115532734274711	26.8479105868641	0.261889060754899	2.27287061656872	6.05888888888889	2.04011578328066	17.7056621030704	1	106	1
SPNCRNA.1628	3	3	0	100	2160	300	0.03	69.7150744905571	0.00138888888888889	3.2275497449332	0.162070833932487	6.17014163335868	21.6	3.50073001294172	133.275059280548	0	103	1
SPNCRNA.1629	1	13	0	100	2117	300	0.01	23.238358163519	0.00614076523382145	14.2701301901628	0.00375396436557918	0.55840707127902	1.62846153846154	0.0794714256193114	11.8214776989769	0	101	1
SPNCRNA.163	0	0	0	100	168	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1630	0	8	6	100	1936	300	0	0	0.00413223140495868	9.60262734029712	0.0116892782926356	0.673070909790981	0	0.226304427745425	13.0306528135534	0	100	1
SPNCRNA.1631	0	0	0	100	260	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1632	0	0	0	100	1889	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1633	5	80	1	100	2161	300	0.05	116.191790817595	0.03701989819528	86.0281653438928	0.022345592620962	0.160140379292834	1.350625	0.482888256538989	3.46063359651813	3	102	1
SPNCRNA.1634	2	34	3	100	1188	300	0.02	46.4767163270381	0.0286195286195286	66.5070856531689	0.00977594851961347	0.25022499125925	0.698823529411765	0.116138268413008	2.97267289615989	2	100	1
SPNCRNA.1635	0	1	0	100	1004	300	0	0	0.00099601593625498	2.3145775063266	0.120791776113059	17.3080587281839	0	1.21274943217511	173.772909630967	0	100	1
SPNCRNA.1636	0	4	6	100	553	300	0	0	0.00723327305605787	16.8089389971205	0.0240893601812892	1.52670069174082	0	0.133214161802529	8.44265482532673	0	100	1
SPNCRNA.1637	0	1	0	100	1691	300	0	0	0.000591366055588409	1.3742376205511	0.120791776113059	17.3080587281839	0	2.04258893407183	292.67927309359	0	100	1
SPNCRNA.1638	0	0	0	100	895	295	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1639	2	1	4	100	496	300	0.02	46.4767163270381	0.00201612903225806	4.68515285554819	0.143294171183347	55.6482554667983	9.92	0.7107390890694	276.015347115319	0	102	1
SPNCRNA.164	0	0	0	100	11	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1640	0	10	0	100	1574	300	0	0	0.00635324015247776	14.7638870162129	0.00929728784483565	0.525639636497703	0	0.146339310677713	8.27356787847385	0	100	1
SPNCRNA.1641	1	4	2	100	1374	300	0.01	23.238358163519	0.00291120815138282	6.76516977103902	0.0106420142837121	2.34682041637603	3.435	0.146221276258204	32.2453125210066	0	101	1
SPNCRNA.1642	2	0	0	100	698	300	0.02	46.4767163270381	0	0	0.246676758328458	19.4460633145857	NA	1.72180377313263	135.733521935808	0	102	1
SPNCRNA.1643	0	32	37	100	2135	300	0	0	0.0149882903981265	34.8303260530496	0.00286022979559656	0.15399674612007	0	0.0610659061359866	3.28783052966349	1	99	1
SPNCRNA.1644	0	50	14	100	2474	300	0	0	0.0202101859337106	46.9651539278881	0.00182593230767121	0.0975451588739486	0	0.0451735652917858	2.41326723054149	1	99	1
SPNCRNA.1645	0	31	6	100	2636	300	0	0	0.0117602427921093	27.3288734092978	0.00295316473031761	0.159112070807008	0	0.0778454222911723	4.19419418647274	1	99	1
SPNCRNA.1646	0	1	0	100	391	300	0	0	0.00255754475703325	5.94331410831689	0.120791776113059	17.3080587281839	0	0.47229584460206	67.6745096271992	0	100	1
SPNCRNA.1647	0	0	0	100	1277	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1648	0	19	0	100	2142	300	0	0	0.00887021475256769	20.6129227407498	0.00484054272324269	0.264551414760663	0	0.103684425131858	5.66669130417341	0	100	1
SPNCRNA.1649	1	22	2	100	681	300	0.01	23.238358163519	0.0323054331864905	75.0725227015299	0.0022789459676721	0.315231910448174	0.309545454545455	0.015519622039847	2.14672931015206	3	98	1
