V4	Fisher_dis2_11_r2_pr_counts	Fisher_dis2_11_r2gb_counts	Fisher_dis2_11_r2term_counts	Fisher_dis2_11_r2pr_map	Fisher_dis2_11_r2gb_map	Fisher_dis2_11_r2term_map	Fisher_dis2_11_r2pr_density	Fisher_dis2_11_r2pr_densityRPKM	Fisher_dis2_11_r2gb_density	Fisher_dis2_11_r2gb_densityRPKM	Fisher_dis2_11_r2pause_index_CI_low	Fisher_dis2_11_r2pause_index_CI_high	Fisher_dis2_11_r2pause_index_scaled	Fisher_dis2_11_r2pause_index_CI_low_scaled	Fisher_dis2_11_r2pause_index_CI_high_scaled	Fisher_dis2_11_r2_ExpPR	Fisher_dis2_11_r2_ExpGB	Fisher_dis2_11_r2Fexact_Pval
SPAC8E11.07c	0	9	11	100	770	300	0	0	0.0116883116883117	18.7829821340031	0.0103569347612096	0.590306163886248	0	0.0797483976613136	4.54535746192411	1	99	1
SPAC8E11.08c	2	13	0	100	1331	300	0.02	32.1397694292941	0.00976709241172051	15.6956049053653	0.0240005686740661	0.712651641747209	2.04769230769231	0.319447569051819	9.48539335165535	0	102	1
SPAC8E11.10	0	117	58	100	1855	300	0	0	0.0630727762803235	101.357224345752	0.000778319108469417	0.0412525893923295	0	0.0144378194621077	0.765235533227712	5	95	1
SPAC8E11.12	0	0	4	100	239	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC8F11.02c	2	41	0	100	1079	42	0.02	32.1397694292941	0.0379981464318814	61.0625832530611	0.00816331069656794	0.205632495298649	0.526341463414634	0.088082122415968	2.21877462427243	3	99	1
SPAC8F11.03	2	80	16	100	3252	300	0.02	32.1397694292941	0.02460024600246	39.532311721149	0.00425384153375414	0.103145545644734	0.813	0.138334926677685	3.35429314436675	2	100	1
SPAC8F11.04	10	82	5	100	2322	300	0.1	160.698847146471	0.0353143841515935	56.7498082084866	0.0595463068773004	0.24240127548109	2.83170731707317	1.38266524569092	5.62855761667092	3	107	1
SPAC8F11.05c	0	0	0	100	766	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC8F11.06	1	3	4	100	1223	300	0.01	16.0698847146471	0.00245298446443173	3.94191775502381	0.0133674946082822	3.55733427163736	4.07666666666667	0.163484459059291	43.5061981421249	0	101	1
SPAC8F11.07c	3	22	4	100	1915	300	0.03	48.2096541439412	0.0114882506527415	18.4614863562525	0.0325415198670741	0.477885849419339	2.61136363636364	0.623170105454469	9.15151401638034	1	102	1
SPAC8F11.08c	2	90	4	100	1662	300	0.02	32.1397694292941	0.0541516245487365	87.0210363609046	0.0037886154381547	0.0914546113416967	0.369333333333333	0.0629667885821311	1.519975640499	5	97	1
SPAC8F11.09c	15	130	46	100	1377	300	0.15	241.048270719706	0.0944081336238199	151.712782345978	0.065002141844332	0.201499858260864	1.58884615384615	0.895079493196451	2.7746530482521	9	106	1
SPAC8F11.10c	22	316	36	100	1803	300	0.22	353.537463722235	0.175263449805879	281.646343307181	0.0440386442603735	0.109026877408017	1.25525316455696	0.794016756014535	1.96575459966654	18	104	1
SPAC9.02c	3	22	8	100	910	300	0.03	48.2096541439412	0.0241758241758242	38.8502707387072	0.0325415198670741	0.477885849419339	1.24090909090909	0.296127830790374	4.34876122971598	2	101	1
SPAC9.03c	1	298	22	100	6639	300	0.01	16.0698847146471	0.0448862780539238	72.1317313596147	0.000174637643252517	0.0219008302363982	0.222785234899329	0.0115941931355346	1.45399611939447	4	97	1
SPAC9.05	1	67	0	100	5265	300	0.01	16.0698847146471	0.0127255460588794	20.4498058097123	0.000768718145976326	0.0990451196584708	0.785820895522388	0.0404730103856536	5.21472555001849	1	100	1
SPAC9.06c	4	20	5	100	984	300	0.04	64.2795388585882	0.0203252032520325	32.6623673061932	0.0579647536940266	0.617796832978937	1.968	0.570373176349222	6.07912083651274	2	102	1
SPAC9.07c	4	79	31	100	1179	300	0.04	64.2795388585882	0.0670059372349449	107.677768656244	0.0157961490346984	0.143489036936464	0.596962025316456	0.186236597119094	1.69173574548091	6	98	1
SPAC9.08c	0	49	10	100	1128	300	0	0	0.0434397163120567	69.8071233171725	0.00186336651256467	0.0995730739938508	0	0.0210187742617295	1.12318427465064	4	96	1
SPAC9.09	7	2087	210	100	2575	300	0.07	112.489193002529	0.810485436893204	1302.44075337741	0.00146774943057158	0.00725613469624453	0.086367992333493	0.0377945478372181	0.186845468428297	47	60	1
SPAC9.10	29	52	7	100	3048	285	0.29	466.026656724765	0.0170603674540682	27.4158138176393	0.34539306420016	0.897261964464912	16.9984615384615	10.5275805968209	27.3485446768905	2	127	1.12197065551323e-17
SPAC9.11	3	32	5	100	2103	300	0.03	48.2096541439412	0.0152163575844032	24.4525112158205	0.0229150017431142	0.319025295705829	1.9715625	0.481902486657692	6.70910196869358	1	102	1
SPAC9.12c	0	19	20	100	1197	300	0	0	0.0158730158730159	25.5077535153128	0.00484054272324269	0.264551414760663	0	0.057941296397215	3.16668043468514	1	99	1
SPAC9.13c	1	25	9	100	943	300	0.01	16.0698847146471	0.0265111346765642	42.6030877906868	0.00201502960057811	0.275223236161762	0.3772	0.0190017291334516	2.59535511700542	2	99	1
SPAC922.03	9	38	4	100	1140	300	0.09	144.628962431824	0.0333333333333333	53.5662823821569	0.10674930242958	0.508961117053351	2.7	1.21694204769721	5.80215673440821	3	106	1
SPAC922.04	10	26	76	100	427	300	0.1	160.698847146471	0.0608899297423888	97.8494151243146	0.173596228683436	0.832554888179174	1.64230769230769	0.74125589647827	3.55500937252507	6	104	1
SPAC922.05c	1	72	1	100	3298	300	0.01	16.0698847146471	0.0218314129775622	35.0828289707273	0.000715997910998929	0.0920295000659521	0.458055555555555	0.0236136111047447	3.0351329121751	2	99	1
SPAC922.06	0	14	4	100	987	300	0	0	0.0141843971631206	22.7941627158114	0.0065974714867639	0.365411596620526	0	0.0651170435743596	3.60661245864459	1	99	1
SPAC922.07c	1	30	2	100	1758	300	0.01	16.0698847146471	0.0170648464163823	27.4230114584421	0.00168902937199498	0.227153129587376	0.586	0.0296931363596717	3.99335201814607	1	100	1
SPAC922.09	0	0	4	100	172	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC926.02	7	22	5	100	2758	300	0.07	112.489193002529	0.00797679477882524	12.818617248812	0.123821198770668	0.783327833367181	8.77545454545455	3.41498866209502	21.6041816442668	0	107	0.413887507188064
SPAC926.03	0	14	5	100	864	300	0	0	0.0162037037037037	26.0391650468818	0.0065974714867639	0.365411596620526	0	0.0570021536456401	3.15715619480135	1	99	1
SPAC926.04c	4	1086	79	100	2381	300	0.04	64.2795388585882	0.456110877782444	732.964922306035	0.00117759469111917	0.0101517999699085	0.0876979742173112	0.0280385295955475	0.241714357283521	32	72	1
SPAC926.05c	3	14	22	100	562	256	0.03	48.2096541439412	0.0249110320284698	40.0317412820389	0.0490202656367911	0.791973133215248	1.20428571428571	0.275493892878766	4.45088900866969	2	101	1
SPAC926.06c	3	114	13	100	2265	300	0.03	48.2096541439412	0.0503311258278146	80.8815389611375	0.00668989793392414	0.085432482505964	0.596052631578947	0.151526188203382	1.93504572876008	4	99	1
SPAC926.07c	0	9	7	100	750	300	0	0	0.012	19.2838616575765	0.0103569347612096	0.590306163886248	0	0.0776770107090717	4.42729622914686	1	99	1
SPAC926.08c	16	54	11	100	1232	300	0.16	257.118155434353	0.0438311688311688	70.4361830025115	0.162946506048466	0.53196684509732	3.65037037037037	2.00750095451709	6.55383153159898	4	112	0.626298289920773
SPAC926.09c	15	1398	115	100	6620	300	0.15	241.048270719706	0.211178247734139	339.361009532879	0.00621507873133367	0.0182042497253834	0.710300429184549	0.411438212014289	1.20512133182038	20	95	1
SPAC926.10	3	0	6	100	148	300	0.03	48.2096541439412	0	0	0.449250381531113	30.4904450141133	NA	0.664890564666047	45.1258586208877	0	103	1
SPAC959.02	6	45	12	100	1364	300	0.06	96.4193082878823	0.0329912023460411	53.0164818298473	0.0512425717463715	0.325527010646855	1.81866666666667	0.698948678620507	4.4401884252231	3	103	1
SPAC959.03c	6	61	2	100	1735	300	0.06	96.4193082878823	0.0351585014409222	56.4993064895372	0.0383475594601961	0.236355971349353	1.70655737704918	0.665330156634402	4.10077610291127	3	103	1
SPAC959.04c	1	71	13	100	2294	300	0.01	16.0698847146471	0.0309503051438535	49.7367835544874	0.000725955406878332	0.093351986141379	0.323098591549296	0.0166534170337889	2.14149456208323	3	98	1
SPAC959.05c	1	31	0	100	2221	300	0.01	16.0698847146471	0.0139576767221972	22.4298255810022	0.00163609062693161	0.219484423903823	0.716451612903226	0.0363375728241512	4.87474905490391	1	100	1
SPAC959.06c	1	33	7	100	477	300	0.01	16.0698847146471	0.0691823899371069	111.175303057307	0.00153958136153327	0.205601017062752	0.144545454545455	0.00734380309451369	0.980716851389326	6	95	1
SPAC959.07	10	31	11	100	699	300	0.1	160.698847146471	0.0443490701001431	71.26844437111	0.148208341412642	0.684754973422762	2.25483870967742	1.03597630647437	4.7864372642251	4	106	1
SPAC959.08	11	30	55	100	400	300	0.11	176.768731861118	0.075	120.524135359853	0.17307873971721	0.76092999713029	1.46666666666667	0.692314958868841	3.04371998852116	7	104	1
SPAC959.09c	1	46	7	100	2878	275	0.01	16.0698847146471	0.0159833217512161	25.6850137899154	0.00111288064876816	0.145684955633947	0.625652173913044	0.0320287050715476	4.19281302314499	1	100	1
SPAC959.10	0	14	1	100	1033	300	0	0	0.0135527589545015	21.7791273964239	0.0065974714867639	0.365411596620526	0	0.068151880458271	3.77470179309004	1	99	1
SPAC959.11	0	39	13	100	956	300	0	0	0.0407949790794979	65.557061074397	0.00234390037330292	0.125706278271577	0	0.022407687568776	1.20175202027628	3	97	1
SPAC977.01	0	0	0	0	34	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.02	0	0	0	0	166	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.03	0	0	0	0	63	4	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.05c	0	0	0	90	33	54	0	0	0	0	NA	NA	NA	NA	NA	0	90	1
SPAC977.06	0	0	0	0	34	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.07c	0	0	0	0	35	28	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC977.10	0	58	1	100	2712	300	0	0	0.0213864306784661	34.3677475460741	0.00157310823633282	0.0838787505311741	0	0.0426626953693462	2.27479171440544	2	98	1
SPAC977.11	1	5	0	100	105	0	0.01	16.0698847146471	0.0476190476190476	76.5232605459384	0.00883974757390515	1.74105855180368	0.21	0.00928173495260041	1.82811147939387	4	97	1
SPAC977.12	0	9	6	0	377	300	NA	NA	0.0238726790450928	38.3631200084412	0.0103569347612096	0.590306163886248	NA	NA	NA	0	0	1
SPAC977.13c	1	3	0	100	864	300	0.01	16.0698847146471	0.00347222222222222	5.57982108147467	0.0133674946082822	3.55733427163736	2.88	0.115495153415558	30.7353681069468	0	101	1
SPAC977.14c	1	30	9	100	639	288	0.01	16.0698847146471	0.0469483568075117	75.4454681438829	0.00168902937199498	0.227153129587376	0.213	0.0107928976870479	1.45150849806333	4	97	1
SPAC977.15	1	7	0	100	712	300	0.01	16.0698847146471	0.0098314606741573	15.7990439610294	0.00660323359662749	1.14229470290644	1.01714285714286	0.0470150232079877	8.13313828469382	0	101	1
SPAC977.16c	0	8	7	100	2221	300	0	0	0.00360198108959928	5.78834208541992	0.0116892782926356	0.673070909790981	0	0.259618870879436	14.9489049064577	0	100	1
SPAC977.17	6	113	3	100	3396	300	0.06	96.4193082878823	0.0332744405182568	53.4716423072767	0.0210969343363281	0.124960040705445	1.80318584070796	0.716451890061703	4.2436429823569	3	103	1
SPAC977.18	0	0	0	0	128	34	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPAC9E9.01	0	0	0	100	448	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC9E9.02	0	12	43	100	2467	300	0	0	0.00486420753952169	7.81672543882305	0.00771806013949717	0.431135285113533	0	0.190404543641395	10.6361074837509	0	100	1
SPAC9E9.03	24	289	57	100	2459	300	0.24	385.677233151529	0.117527450183001	188.865257524725	0.0534762097404779	0.127907567800632	2.04207612456747	1.31497999751835	3.14524709221753	13	111	1
SPAC9E9.04	1	71	8	100	967	300	0.01	16.0698847146471	0.0734229576008273	117.989846405371	0.000725955406878332	0.093351986141379	0.136197183098592	0.00701998878451348	0.902713705987135	6	95	1
SPAC9E9.05	1	8	0	100	2018	300	0.01	16.0698847146471	0.00396432111000991	6.37061832097009	0.00586171689225921	0.973546520057376	2.5225	0.118289446885791	19.6461687747578	0	101	1
SPAC9E9.06c	4	45	91	100	1755	300	0.04	64.2795388585882	0.0256410256410256	41.2048326016591	0.0271963397809832	0.257605273600223	1.56	0.477295763156256	4.52097255168392	2	102	1
SPAC9E9.07c	6	74	25	100	1611	300	0.06	96.4193082878823	0.0459342023587834	73.8157336364918	0.0318386030472327	0.193297568308222	1.30621621621622	0.512919895090919	3.11402382544546	4	102	1
SPAC9E9.08	2	46	0	100	2556	300	0.02	32.1397694292941	0.0179968701095462	28.9207627884884	0.00730283643198064	0.182405882134092	1.11130434782609	0.186660499201425	4.66229434734739	1	101	1
SPAC9E9.09c	1	957	178	100	1896	300	0.01	16.0698847146471	0.504746835443038	811.122345565255	5.44940470335146e-05	0.00679707680998809	0.0198119122257053	0.00103320713175544	0.128872576317374	33	68	1
SPAC9E9.10c	3	52	20	100	1758	300	0.03	48.2096541439412	0.0295790671217292	47.5332198612996	0.0143977196472591	0.191459317249707	1.01423076923077	0.253111911398814	3.36585479724984	2	101	1
SPAC9E9.11	7	23	23	100	1005	300	0.07	112.489193002529	0.0228855721393035	36.7768505907346	0.119006582197197	0.745207834956032	3.05869565217391	1.19601615108183	7.48933874130812	2	105	1
SPAC9E9.12c	0	156	3	100	4546	300	0	0	0.0343158820941487	55.1452269134391	0.000583461492795509	0.0308793979910613	0	0.0265241594624838	1.40377743267365	3	97	1
SPAC9E9.13	0	170	28	100	1002	300	0	0	0.169660678642715	272.64275463972	0.000535348784141332	0.0283228022488608	0	0.00536419481709615	0.283794478533585	14	86	1
SPAC9E9.14	0	33	22	100	1251	300	0	0	0.026378896882494	42.3905831801241	0.0027729657495468	0.149200036234492	0	0.0346898015268304	1.8664924532935	2	98	1
SPAC9E9.15	5	51	12	100	658	300	0.05	80.3494235732353	0.0775075987841945	124.553817697112	0.0344886857273855	0.255805408920948	0.645098039215686	0.226935552086196	1.68319959069984	7	98	1
SPAC9E9.17c	0	0	0	100	351	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPAC9G1.02	19	276	10	100	4530	300	0.19	305.327809578294	0.0609271523178808	97.9092313740086	0.0419666472341147	0.111600096708338	3.11847826086957	1.90108911970539	5.05548438088769	6	113	0.447641397653873
SPAC9G1.03c	29	93	36	100	404	300	0.29	466.026656724765	0.23019801980198	369.925563975786	0.201006957551743	0.481281459974826	1.25978494623656	0.812068108509042	1.9443770982983	24	105	1
SPAC9G1.04	0	21	10	100	1217	300	0	0	0.0172555464256368	27.7294641748224	0.00437456871201282	0.238242196120647	0	0.053238501225196	2.89940752678828	1	99	1
SPAC9G1.05	0	56	6	100	2153	300	0	0	0.0260102183000464	41.798120948455	0.00162951508688572	0.0869233329225396	0	0.0350834598206496	1.87145935782228	2	98	1
SPAC9G1.06c	2	176	1	100	5216	300	0.02	32.1397694292941	0.0337423312883436	54.2235373807109	0.00195234592278162	0.0463085670442004	0.592727272727273	0.101834363332289	2.4154548570255	3	99	1
SPAC9G1.07	1	27	10	100	1334	300	0.01	16.0698847146471	0.02023988005997	32.5252539202002	0.00187061064467936	0.253746874604382	0.494074074074074	0.0249539460000226	3.38498330722246	2	99	1
SPAC9G1.08c	0	36	3	100	2118	300	0	0	0.0169971671388102	27.3142516396267	0.00254044356681343	0.136449384104687	0	0.0538065947451084	2.88999795533728	1	99	1
SPAC9G1.09	1	20	1	100	5343	300	0.01	16.0698847146471	0.00374321542204754	6.01530402943929	0.00249697159993946	0.349045314408539	2.6715	0.133413192584765	18.6494911488482	0	101	1
SPAC9G1.10c	2	99	17	100	3647	300	0.02	32.1397694292941	0.0271455991225665	43.6226648409668	0.00344912064989874	0.0829885599448811	0.736767676767677	0.125789430101807	3.02659278118981	2	100	1
SPAC9G1.11c	2	51	9	100	1369	300	0.02	32.1397694292941	0.0372534696859021	59.8658963073046	0.00660646829335149	0.16389065168521	0.536862745098039	0.0904425509359819	2.24366302157053	3	99	1
SPAC9G1.12	0	63	5	100	2378	300	0	0	0.0264928511354079	42.5737063508311	0.00144781535823982	0.0771252286017842	0	0.0344290492189428	1.83403793615043	2	98	1
SPAC9G1.13c	2	27	13	100	1390	300	0.02	32.1397694292941	0.0194244604316547	31.2148839780914	0.0121826294901788	0.319455719400293	1.02962962962963	0.169338549913485	4.44043449966408	1	101	1
SPAC9G1.14	0	0	2	100	459	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPACUNK12.02c	0	43	8	100	1675	300	0	0	0.0256716417910448	41.2540324017805	0.00212472625826863	0.113763425024706	0	0.0355891648259996	1.90553736916382	2	98	1
SPACUNK4.06c	5	41	13	100	860	300	0.05	80.3494235732353	0.0476744186046512	76.6122410814569	0.0424430870454526	0.322076011331702	1.04878048780488	0.365010548590893	2.76985369745263	4	101	1
SPACUNK4.07c	5	253	20	100	3789	300	0.05	80.3494235732353	0.0667722354183162	107.302212531161	0.00720795204475759	0.0495301623349759	0.748814229249012	0.273109302975865	1.87669785087224	6	99	1
SPACUNK4.08	5	82	12	100	2579	300	0.05	80.3494235732353	0.0317952694842962	51.0946315083776	0.0218158896069237	0.15611215677238	1.57256097560976	0.562631792962561	4.02613252315969	3	102	1
SPACUNK4.09	9	23	1	100	1041	300	0.09	144.628962431824	0.0220941402497598	35.5050286682884	0.168204958705346	0.886068695257089	4.07347826086957	1.75101362012265	9.2239751176263	2	107	1
SPACUNK4.10	30	72	10	100	1706	300	0.3	482.096541439412	0.0422039859320047	67.8213188425902	0.266063953834742	0.649729324333148	7.10833333333333	4.5390510524207	11.0843822731235	5	125	2.70331722919473e-09
SPACUNK4.11c	4	13	5	100	445	300	0.04	64.2795388585882	0.0292134831460674	46.9457306270588	0.0848707622678806	1.00958058009583	1.36923076923077	0.377674892092069	4.49263358142644	2	102	1
SPACUNK4.12c	0	78	5	100	2963	300	0	0	0.0263246709416132	42.3034427182744	0.0011685921826045	0.0621201799630321	0	0.0346253863705712	1.84062093230464	2	98	1
SPACUNK4.13c	0	12	3	100	1470	300	0	0	0.00816326530612245	13.1182732364466	0.00771806013949717	0.431135285113533	0	0.113455484050608	6.33768869116894	0	100	1
SPACUNK4.14	1	26	1	100	2371	300	0.01	16.0698847146471	0.0109658371994939	17.6219739595455	0.00194013628088687	0.264049615251165	0.911923076923077	0.0460006312198277	6.26061637760513	1	100	1
SPACUNK4.15	1	19	1	100	1022	300	0.01	16.0698847146471	0.0185909980430528	29.8755195282088	0.00262241420563744	0.368819983318377	0.537894736842105	0.0268010731816146	3.76934022951381	1	100	1
SPACUNK4.16c	6	301	23	100	2960	300	0.06	96.4193082878823	0.101689189189189	163.41335469962	0.00803328141496219	0.046192257629902	0.590033222591362	0.237785129882881	1.3672908258451	9	97	1
SPACUNK4.17	0	27	2	100	1841	300	0	0	0.0146659424225964	23.5680003962776	0.00339432100419189	0.183491530730493	0	0.0624894496871727	3.37807908074837	1	99	1
SPACUNK4.19	0	2	44	100	2331	300	0	0	0.000858000858000858	1.3787974873142	0.0514242900386907	4.05388820080272	0	1.19870020080188	94.4961339607115	0	100	1
SPACUNK4.20	1	3	2	100	1274	300	0.01	16.0698847146471	0.00235478806907378	3.7841172797442	0.0133674946082822	3.55733427163736	4.24666666666667	0.170301881309515	45.3204386206599	0	101	1
SPAP11E10.01	0	31	2	100	1351	87	0	0	0.0229459659511473	36.8739027501154	0.00295316473031761	0.159112070807008	0	0.0398972555065909	2.14960407660268	2	98	1
SPAP11E10.02c	2	56	5	100	2899	300	0.02	32.1397694292941	0.0193170058640911	31.0422057268105	0.00603134616359581	0.148785962361529	1.03535714285714	0.174848725282642	4.31330504886072	1	101	1
SPAP14E8.02	6	104	7	100	2175	300	0.06	96.4193082878823	0.047816091954023	76.8399085206112	0.0228780847684139	0.136063198892447	1.25480769230769	0.497598343713003	2.95937457591072	4	102	1
SPAP14E8.03	5	19	9	100	1264	300	0.05	80.3494235732353	0.0150316455696203	24.1556811375233	0.0862005679327238	0.745398693468459	3.32631578947368	1.08957517866963	9.42183948544133	1	104	1
SPAP14E8.04	3	25	8	100	1062	300	0.03	48.2096541439412	0.0235404896421846	37.8292954676249	0.0288991736999246	0.415829500379834	1.2744	0.306909224693199	4.41610929403384	2	101	1
SPAP14E8.05c	3	4	1	100	363	300	0.03	48.2096541439412	0.0110192837465565	17.7078619445147	0.133893566820236	3.94140253599159	2.7225	0.486033647557456	14.3072912056495	1	102	1
SPAP19A11.05c	3	22	13	100	1074	300	0.03	48.2096541439412	0.0204841713221601	32.9178271622193	0.0325415198670741	0.477885849419339	1.46454545454545	0.349495923372376	5.1324940227637	2	101	1
SPAP27G11.02	0	7	3	100	1013	300	0	0	0.0069101678183613	11.104560019993	0.0134151780994594	0.782741335671289	0	0.135895754147524	7.92916973035015	0	100	1
SPAP27G11.03	0	27	3	100	1061	300	0	0	0.0254476908576814	40.8941458336918	0.00339432100419189	0.183491530730493	0	0.036013745854476	1.94684514105053	2	98	1
SPAP27G11.04c	1	9	2	100	1191	300	0.01	16.0698847146471	0.00755667506297229	12.1434897088013	0.00526992812214453	0.847902870266008	1.32333333333333	0.0627648439347414	10.0985231848682	0	101	1
SPAP27G11.05c	2	42	3	100	2883	300	0.02	32.1397694292941	0.0145681581685744	23.4108622273734	0.00797536691687462	0.200526163723088	1.37285714285714	0.229929828213495	5.78116930013663	1	101	1
SPAP27G11.06c	2	22	6	100	659	300	0.02	32.1397694292941	0.0333839150227618	53.6475665739355	0.0147820536946115	0.398037829225762	0.599090909090909	0.09741373384749	2.62306929459777	3	99	1
SPAP27G11.07c	7	12	5	100	737	300	0.07	112.489193002529	0.0162822252374491	26.1653482463724	0.208167514267631	1.58848024442195	4.29916666666667	1.53419458015244	11.7070994013898	1	106	1
