V4	Fisher_dis2Del_r1_pr_counts	Fisher_dis2Del_r1gb_counts	Fisher_dis2Del_r1term_counts	Fisher_dis2Del_r1pr_map	Fisher_dis2Del_r1gb_map	Fisher_dis2Del_r1term_map	Fisher_dis2Del_r1pr_density	Fisher_dis2Del_r1pr_densityRPKM	Fisher_dis2Del_r1gb_density	Fisher_dis2Del_r1gb_densityRPKM	Fisher_dis2Del_r1pause_index_CI_low	Fisher_dis2Del_r1pause_index_CI_high	Fisher_dis2Del_r1pause_index_scaled	Fisher_dis2Del_r1pause_index_CI_low_scaled	Fisher_dis2Del_r1pause_index_CI_high_scaled	Fisher_dis2Del_r1_ExpPR	Fisher_dis2Del_r1_ExpGB	Fisher_dis2Del_r1Fexact_Pval
SPNCRNA.316	3	1	0	100	767	216	0.03	19.0733650629357	0.00130378096479791	0.828916343456573	0.281109371130232	74.8083338953006	23.01	2.15610887656888	573.779920976956	0	103	1
SPNCRNA.317	15	0	0	100	637	300	0.15	95.3668253146787	0	0	2.94527336211425	162.576464545525	NA	18.7613913166678	1035.61207915499	0	115	1.70943620288956e-09
SPNCRNA.318	0	2	0	100	641	300	0	0	0.0031201248049922	1.98370931491791	0.0514242900386907	4.05388820080272	0	0.329629699148008	25.9854233671455	0	100	1
SPNCRNA.319	0	0	2	100	467	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.32	44	126	71	100	355	271	0.44	279.742687589724	0.354929577464789	225.656713420648	0.244071263527235	0.498324022255386	1.23968253968254	0.866452985521683	1.76905027900662	37	107	1
SPNCRNA.321	0	5	1	100	848	300	0	0	0.00589622641509434	3.74869596362731	0.0190383591688732	1.16008855872718	0	0.161445285752045	9.83755097800651	0	100	1
SPNCRNA.322	5	42	1	100	1820	85	0.05	31.7889417715596	0.0230769230769231	14.6718192791813	0.0414862004069887	0.313946647192531	2.16666666666667	0.755048847407194	5.71382897890406	2	103	1
SPNCRNA.323	1	0	4	100	189	300	0.01	6.35778835431192	0	0	0.0577765545925511	8.27870929775896	NA	0.109197688179922	15.6467605727644	0	101	1
SPNCRNA.324	0	2	1	100	278	300	0	0	0.00719424460431655	4.57394845633951	0.0514242900386907	4.05388820080272	0	0.14295952630756	11.2698091982316	0	100	1
SPNCRNA.326	0	1	2	100	457	300	0	0	0.00218818380743982	1.39120095280348	0.120791776113059	17.3080587281839	0	0.552018416836679	79.0978283878006	0	100	1
SPNCRNA.327	0	3	28	100	233	181	0	0	0.0128755364806867	8.18599358924281	0.0327971598819604	2.22593021867193	0	0.0764173825249677	5.18641740950561	1	99	1
SPNCRNA.328	0	0	2	100	80	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.329	1	15	1	100	1061	300	0.01	6.35778835431192	0.0141376060320452	8.98839069883871	0.00328192270549487	0.476785931797302	0.707333333333333	0.0348211999053006	5.05869873636937	1	100	1
SPNCRNA.33	0	1	2	100	155	267	0	0	0.00645161290322581	4.10179893826575	0.120791776113059	17.3080587281839	0	0.187227252975241	26.8274910286851	0	100	1
SPNCRNA.332	0	10	13	100	989	300	0	0	0.0101112234580384	6.42850187493621	0.00929728784483565	0.525639636497703	0	0.0919501767854246	5.19857600496228	1	99	1
SPNCRNA.334	1	8	10	100	744	300	0.01	6.35778835431192	0.010752688172043	6.83633156377625	0.00586171689225921	0.973546520057376	0.93	0.0436111736784085	7.24318610922688	1	100	1
SPNCRNA.335	1	11	17	100	668	300	0.01	6.35778835431192	0.0164670658682635	10.4694119606933	0.00438460787950623	0.673532041142035	0.607272727272727	0.0292891806351016	4.49919403482879	1	100	1
SPNCRNA.337	0	1	1	100	153	300	0	0	0.0065359477124183	4.15541722504047	0.120791776113059	17.3080587281839	0	0.18481141745298	26.4813298541214	0	100	1
SPNCRNA.338	0	19	1	100	728	300	0	0	0.0260989010989011	16.5931289466932	0.00484054272324269	0.264551414760663	0	0.0352391510252068	1.92593429945763	2	98	1
SPNCRNA.346	0	2	18	100	850	300	0	0	0.00235294117647059	1.49595020101457	0.0514242900386907	4.05388820080272	0	0.437106465328871	34.4580497068232	0	100	1
SPNCRNA.348	0	0	1	100	118	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.35	6	6	2	100	253	300	0.06	38.1467301258715	0.0237154150197628	15.0777589430322	0.286781544887712	3.48697472981235	2.53	0.725557308565912	8.82204606642524	2	104	1
SPNCRNA.351	3	8	42	100	376	300	0.03	19.0733650629357	0.0212765957446809	13.5272092644934	0.0790706961718822	1.54345429461482	1.41	0.297305817606277	5.80338814775173	2	101	1
SPNCRNA.358	1	0	4	100	109	300	0.01	6.35778835431192	0	0	0.0577765545925511	8.27870929775896	NA	0.0629764445058807	9.02379313455727	0	101	1
SPNCRNA.359	0	5	0	0	619	37	NA	NA	0.00807754442649435	5.13553178862029	0.0190383591688732	1.16008855872718	NA	NA	NA	0	0	1
SPNCRNA.36	2	0	3	100	228	300	0.02	12.7155767086238	0	0	0.246676758328458	19.4460633145857	NA	0.562423008988884	44.3370243572555	0	102	1
SPNCRNA.364	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.366	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.368	0	0	1	0	14	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.37	0	0	3	97	198	300	0	0	0	0	NA	NA	NA	NA	NA	0	97	1
SPNCRNA.370	0	0	0	100	277	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.373	0	0	0	0	35	35	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.374	0	0	0	100	249	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.376	0	0	0	100	301	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.377	0	0	1	100	197	297	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.379	4	16	3	100	459	300	0.04	25.4311534172477	0.0348583877995643	22.1622252002158	0.0707856001160781	0.794321405375439	1.1475	0.324905904532799	3.64593525067326	3	101	1
SPNCRNA.38	0	2	10	100	234	300	0	0	0.00854700854700855	5.43400714043754	0.0514242900386907	4.05388820080272	0	0.120332838690536	9.48609838987838	0	100	1
SPNCRNA.380	10	71	1	100	1332	300	0.1	63.5778835431191	0.0533033033033033	33.8891120988098	0.0683622356899096	0.281746057165197	1.87605633802817	0.910584979389596	3.75285748144042	5	105	1
SPNCRNA.382	0	2	3	100	478	272	0	0	0.00418410041841004	2.6601624913439	0.0514242900386907	4.05388820080272	0	0.245808106384942	19.377585599837	0	100	1
SPNCRNA.383	10	2	1	100	166	300	0.1	63.5778835431191	0.0120481927710843	7.6599859690505	1.03588944503137	33.0030700159595	8.3	1.71957647875207	54.7850962264928	1	109	1
SPNCRNA.384	0	0	0	100	574	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.385	10	8	2	100	375	300	0.1	63.5778835431191	0.0213333333333333	13.5632818225321	0.456599122198287	3.46333896523526	4.6875	1.71224670824358	12.9875211196322	2	108	1
SPNCRNA.387	0	0	13	100	952	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.388	39	441	16	100	1330	300	0.39	247.953745818165	0.331578947368421	210.810877011395	0.062824473403501	0.123997276977966	1.17619047619048	0.835565496266563	1.64916378380695	34	105	1
SPNCRNA.39	2	0	11	100	43	300	0.02	12.7155767086238	0	0	0.246676758328458	19.4460633145857	NA	0.106071006081237	8.36180722527186	0	102	1
SPNCRNA.392	0	1	0	100	331	300	0	0	0.00302114803625378	1.92078198015466	0.120791776113059	17.3080587281839	0	0.399820778934225	57.2896743902888	0	100	1
SPNCRNA.393	0	0	0	100	186	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.394	0	1	0	100	784	300	0	0	0.00127551020408163	0.810942392131622	0.120791776113059	17.3080587281839	0	0.947007524726382	135.695180428962	0	100	1
SPNCRNA.399	1	11	1	100	973	300	0.01	6.35778835431192	0.0113052415210689	7.18763328853351	0.00438460787950623	0.673532041142035	0.884545454545455	0.0426622346675957	6.553466760312	1	100	1
SPNCRNA.400	0	15	32	100	509	300	0	0	0.0294695481335953	18.7361149930607	0.00615095181701504	0.339527058120729	0	0.0313083447486066	1.72819272583451	2	98	1
SPNCRNA.401	0	1	0	100	419	300	0	0	0.00238663484486874	1.51737192227015	0.120791776113059	17.3080587281839	0	0.506117541913717	72.5207660710907	0	100	1
SPNCRNA.402	0	56	44	100	1081	300	0	0	0.0518038852913969	32.9358138613753	0.00162951508688572	0.0869233329225396	0	0.0176150580892346	0.939641228892653	4	96	1
SPNCRNA.403	0	4	8	100	711	300	0	0	0.00562587904360056	3.57681482661711	0.0240893601812892	1.52670069174082	0	0.171275350888966	10.8548419182772	0	100	1
SPNCRNA.405	4	2	16	100	260	300	0.04	25.4311534172477	0.00769230769230769	4.89060642639378	0.317658834507675	15.6695269662331	5.2	0.825912969719954	40.7407701122061	0	104	1
SPNCRNA.406	0	0	6	100	326	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.410	0	1	0	100	170	300	0	0	0.00588235294117647	3.73987550253642	0.120791776113059	17.3080587281839	0	0.2053460193922	29.4236998379127	0	100	1
SPNCRNA.411	1	56	29	100	1239	300	0.01	6.35778835431192	0.0451977401129944	28.7357665731612	0.000917313851770373	0.11900199898102	0.22125	0.0113655186234349	1.47443476737483	4	97	1
SPNCRNA.412	0	1	2	100	294	300	0	0	0.00340136054421769	2.16251304568432	0.120791776113059	17.3080587281839	0	0.355127821772393	50.8856926608608	0	100	1
SPNCRNA.413	20	1	27	100	115	300	0.2	127.155767086238	0.00869565217391304	5.52851161244514	2.8649575247687	400.485131678789	23	3.29470115348401	460.557901430607	1	119	0.0442068185820338
SPNCRNA.415	25	127	7	100	642	300	0.25	158.944708857798	0.197819314641745	125.769333488725	0.125118857241905	0.30750829749262	1.26377952755906	0.803263063493029	1.97420326990262	20	105	1
SPNCRNA.417	2	18	1	100	389	300	0.02	12.7155767086238	0.0462724935732648	29.4190720765076	0.017824798022405	0.495388811964686	0.432222222222222	0.0693384643071555	1.92706247854263	4	98	1
SPNCRNA.419	0	42	13	100	1581	300	0	0	0.0265654648956357	16.8897603340354	0.00217558502762114	0.116531237016716	0	0.0343959992866902	1.84235885723428	2	98	1
SPNCRNA.42	0	3	0	100	283	261	0	0	0.0106007067137809	6.73970496923525	0.0327971598819604	2.22593021867193	0	0.0928159624659479	6.29938251884157	1	99	1
SPNCRNA.421	0	4	1	100	934	300	0	0	0.00428265524625268	2.72282156501581	0.0240893601812892	1.52670069174082	0	0.224994624093241	14.2593844608593	0	100	1
SPNCRNA.424	5	16	28	100	221	300	0.05	31.7889417715596	0.0723981900452489	46.0292369542944	0.100317443392901	0.906568351282525	0.690625	0.22170154989831	2.00351605633438	7	98	1
SPNCRNA.425	2	19	6	100	1324	300	0.02	12.7155767086238	0.0143504531722054	9.12371440573462	0.0169524113891639	0.46686156027615	1.39368421052632	0.22444992679253	6.18124705805623	1	101	1
SPNCRNA.426	11	61	7	100	1186	300	0.11	69.9356718974311	0.051433389544688	32.7002605070006	0.0897282157084228	0.353527162469359	2.13868852459016	1.06417663830189	4.1928321468866	5	106	1
SPNCRNA.427	0	11	26	100	347	300	0	0	0.031700288184438	20.1543723047352	0.00843437698064696	0.473726222726494	0	0.0292672881228449	1.64382999286093	3	97	1
SPNCRNA.428	0	1	4	100	486	300	0	0	0.00205761316872428	1.30818690417941	0.120791776113059	17.3080587281839	0	0.587048031909466	84.1171654189739	0	100	1
SPNCRNA.43	0	1	1	100	419	300	0	0	0.00238663484486874	1.51737192227015	0.120791776113059	17.3080587281839	0	0.506117541913717	72.5207660710907	0	100	1
SPNCRNA.431	4	1	6	100	438	300	0.04	25.4311534172477	0.00228310502283105	1.45154985258263	0.426108445717464	93.9671732569018	17.52	1.86635499224249	411.57621886523	0	104	1
SPNCRNA.432	0	2	3	100	1295	300	0	0	0.00154440154440154	0.981897815337748	0.0514242900386907	4.05388820080272	0	0.665944556001045	52.4978522003953	0	100	1
SPNCRNA.435	0	0	0	100	228	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.436	4	56	11	100	1615	300	0.04	25.4311534172477	0.0346749226006192	22.0455819096884	0.0220480522281122	0.204906007579237	1.15357142857143	0.356076043484011	3.30923202240468	3	101	1
SPNCRNA.437	1	8	40	100	332	300	0.01	6.35778835431192	0.0240963855421687	15.319971938101	0.00586171689225921	0.973546520057376	0.415	0.0194609000823006	3.23217444659049	2	99	1
SPNCRNA.438	4	38	8	100	970	300	0.04	25.4311534172477	0.0391752577319588	24.9067997385415	0.0319431751180627	0.307974443683006	1.02105263157895	0.309848798645208	2.98735210372516	3	101	1
SPNCRNA.439	0	1	41	100	641	300	0	0	0.0015600624024961	0.991854657458957	0.120791776113059	17.3080587281839	0	0.774275284884708	110.944656447659	0	100	1
SPNCRNA.440	4	35	14	100	774	300	0.04	25.4311534172477	0.0452196382428941	28.749688940687	0.0345259525222105	0.336123682860994	0.884571428571429	0.267230872521909	2.6015973053441	4	100	1
SPNCRNA.441	0	0	14	100	186	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.442	1	31	29	100	888	300	0.01	6.35778835431192	0.0349099099099099	22.1949818675303	0.00163609062693161	0.219484423903823	0.286451612903226	0.0145284847671527	1.94902168426595	3	98	1
SPNCRNA.443	2	18	12	100	241	300	0.02	12.7155767086238	0.0746887966804979	47.485556173284	0.017824798022405	0.495388811964686	0.267777777777778	0.0429577632339961	1.19388703683489	7	95	1
SPNCRNA.444	3	11	25	100	551	287	0.03	19.0733650629357	0.0199637023593466	12.6924994369203	0.060516818949439	1.0484994078404	1.50272727272727	0.333447672411409	5.77723173720062	2	101	1
SPNCRNA.445	15	183	215	100	429	300	0.15	95.3668253146787	0.426573426573427	271.206356372746	0.0465813342361385	0.141846572389579	0.351639344262295	0.199833923873034	0.608521795551293	34	81	1
SPNCRNA.446	0	0	3	100	421	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.448	0	0	0	0	36	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.45	0	2	5	100	602	300	0	0	0.00332225913621262	2.1122220446219	0.0514242900386907	4.05388820080272	0	0.309574226032918	24.4044069688324	0	100	1
SPNCRNA.451	0	1	1	100	237	300	0	0	0.00421940928270042	2.68261111996283	0.120791776113059	17.3080587281839	0	0.28627650938795	41.0200991857959	0	100	1
SPNCRNA.452	0	0	1	100	454	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.453	0	5	0	100	1338	300	0	0	0.00373692077727952	2.3758551398774	0.0190383591688732	1.16008855872718	0	0.254733245679523	15.5219849157697	0	100	1
SPNCRNA.454	12	13	19	100	1337	300	0.12	76.293460251743	0.00972326103216156	6.18184357562116	0.395394878199986	2.14938378664494	12.3415384615385	5.28642952153381	28.7372612274429	1	111	0.00033795357382814
SPNCRNA.456	2	0	1	100	2	300	0.02	12.7155767086238	0	0	0.246676758328458	19.4460633145857	NA	0.00493353516656915	0.388921266291715	0	102	1
SPNCRNA.457	0	0	0	100	5	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.458	1	76	16	100	2568	300	0.01	6.35778835431192	0.029595015576324	18.8158845376832	0.000678757471648433	0.0870941109429738	0.337894736842105	0.0174304918719318	2.23657676901557	2	99	1
SPNCRNA.46	0	0	3	100	241	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.462	5	2	3	100	43	300	0.05	31.7889417715596	0.0465116279069767	29.5711086247066	0.433815156497564	18.5601677038827	1.075	0.186540517293953	7.98087211266956	4	101	1
SPNCRNA.466	3	22	20	100	890	300	0.03	19.0733650629357	0.0247191011235955	15.7158813252654	0.0325415198670741	0.477885849419339	1.21363636363636	0.28961952681696	4.25318405983212	2	101	1
SPNCRNA.467	1	2	595	100	53	300	0.01	6.35778835431192	0.0377358490566038	23.9916541672148	0.0179700152612445	6.97865092307548	0.265	0.00952410808845961	3.69868498923001	3	98	1
SPNCRNA.469	0	4	1	100	1336	300	0	0	0.0029940119760479	1.90352944739878	0.0240893601812892	1.52670069174082	0	0.321833852022024	20.3967212416573	0	100	1
SPNCRNA.471	0	2	0	100	366	30	0	0	0.00546448087431694	3.47420128650924	0.0514242900386907	4.05388820080272	0	0.188212901541608	14.837230814938	0	100	1
SPNCRNA.472	0	12	2	100	1126	300	0	0	0.0106571936056838	6.77561813958641	0.00771806013949717	0.431135285113533	0	0.0869053571707381	4.85458331037839	1	99	1
SPNCRNA.473	5	2	0	100	105	300	0.05	31.7889417715596	0.019047619047619	12.1100730558322	0.433815156497564	18.5601677038827	2.625	0.455505914322443	19.4881760890768	1	104	1
SPNCRNA.477	0	3	3	100	796	300	0	0	0.00376884422110553	2.39615138981605	0.0327971598819604	2.22593021867193	0	0.261065392660405	17.7184045406286	0	100	1
SPNCRNA.478	1	22	11	100	488	300	0.01	6.35778835431192	0.0450819672131148	28.6621606137013	0.0022789459676721	0.315231910448174	0.221818181818182	0.0111212563222398	1.53833172298709	4	97	1
SPNCRNA.480	0	1	267	100	297	250	0	0	0.00336700336700337	2.1406694795663	0.120791776113059	17.3080587281839	0	0.358751575055785	51.4049344227063	0	100	1
SPNCRNA.486	0	1	2	100	604	300	0	0	0.00165562913907285	1.05261396594568	0.120791776113059	17.3080587281839	0	0.729582327722876	104.540674718231	0	100	1
SPNCRNA.487	10	15	7	100	251	300	0.1	63.5778835431191	0.0597609561752988	37.994751121386	0.278967346899942	1.57133510842238	1.67333333333333	0.700208040718853	3.94405112214017	6	104	1
SPNCRNA.488	1	0	0	100	274	300	0.01	6.35778835431192	0	0	0.0577765545925511	8.27870929775896	NA	0.15830775958359	22.6836634758596	0	101	1
SPNCRNA.491	114	23	70	100	160	300	1.14	724.787872391558	0.14375	91.3932075932338	3.10861608623587	7.96672266901951	7.9304347826087	4.97378573797739	12.7467562704312	26	188	1.29291347892764e-14
SPNCRNA.493	2	0	6	100	135	300	0.02	12.7155767086238	0	0	0.246676758328458	19.4460633145857	NA	0.333013623743418	26.2521854746907	0	102	1
SPNCRNA.495	0	1	15	100	841	300	0	0	0.00118906064209275	0.755979590286791	0.120791776113059	17.3080587281839	0	1.01585883711083	145.560773904027	0	100	1
SPNCRNA.50	1	0	1	100	72	300	0.01	6.35778835431192	0	0	0.0577765545925511	8.27870929775896	NA	0.0415991193066368	5.96067069438645	0	101	1
SPNCRNA.500	3	1	43	100	117	300	0.03	19.0733650629357	0.00854700854700855	5.43400714043754	0.281109371130232	74.8083338953006	3.51	0.328897964222372	87.5257506575017	0	103	1
SPNCRNA.501	5	23	9	100	791	300	0.05	31.7889417715596	0.0290771175726928	18.4866159480625	0.0725872728326126	0.602116315135574	1.7195652173913	0.574165328105966	4.76274005272239	2	103	1
SPNCRNA.503	3	3	3	100	109	300	0.03	19.0733650629357	0.0275229357798165	17.4985000577392	0.162070833932487	6.17014163335868	1.09	0.176657208986411	6.72545438036097	2	101	1
SPNCRNA.504	0	1	5	100	311	300	0	0	0.00321543408360129	2.04430493707779	0.120791776113059	17.3080587281839	0	0.375662423711613	53.828062644652	0	100	1
SPNCRNA.505	0	1	1	100	664	300	0	0	0.00150602409638554	0.957498246131313	0.120791776113059	17.3080587281839	0	0.802057393390711	114.925509955141	0	100	1
SPNCRNA.506	0	1	4	100	759	300	0	0	0.00131752305665349	0.837653274612901	0.120791776113059	17.3080587281839	0	0.916809580698117	131.368165746916	0	100	1
SPNCRNA.51	0	0	0	100	81	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.511	5	24	47	100	1223	300	0.05	31.7889417715596	0.0196238757154538	12.4764448490177	0.0698308803258869	0.574457008750159	2.54791666666667	0.854031666385597	7.02560921701444	2	103	1
SPNCRNA.512	0	0	0	100	112	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.513	3	5	5	100	354	300	0.03	19.0733650629357	0.0141242937853107	8.97992705411287	0.114091922497598	2.86178388725642	2.124	0.403885405641497	10.1307149608877	1	102	1
SPNCRNA.516	0	8	13	100	1896	300	0	0	0.00421940928270042	2.68261111996283	0.0116892782926356	0.673070909790981	0	0.22162871642837	12.761424449637	0	100	1
SPNCRNA.517	1	2	1	100	841	300	0.01	6.35778835431192	0.00237812128418549	1.51195918057358	0.0179700152612445	6.97865092307548	4.205	0.151127828347067	58.6904542630648	0	101	1
SPNCRNA.519	1	0	1	100	295	300	0.01	6.35778835431192	0	0	0.0577765545925511	8.27870929775896	NA	0.170440836048026	24.4221924283889	0	101	1
SPNCRNA.52	7	0	20	100	1	300	0.07	44.5045184801834	0	0	1.27756125098771	74.5424319070531	NA	0.0127756125098771	0.745424319070531	0	107	1
SPNCRNA.520	0	0	2	100	377	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.521	2	3	6	100	485	300	0.02	12.7155767086238	0.00618556701030928	3.93265259029603	0.0782648165603505	4.86773260028688	3.23333333333333	0.3795843603177	23.6085031113914	0	102	1
SPNCRNA.523	0	8	4	100	481	300	0	0	0.0166320166320166	10.5742841651757	0.0116892782926356	0.673070909790981	0	0.0562254285875771	3.23747107609462	1	99	1
SPNCRNA.525	0	5	21	100	472	300	0	0	0.0105932203389831	6.73494529058466	0.0190383591688732	1.16008855872718	0	0.0898610552770815	5.4756179971923	1	99	1
SPNCRNA.528	0	0	0	100	274	118	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.529	0	0	0	100	459	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.53	437	4267	520	100	1671	300	4.37	2778.35351083431	2.55356074207062	1623.49987479647	0.0926943512854381	0.113140971302726	1.71133583313804	1.54892260997967	1.89058563046856	385	152	0.00404352193280081
SPNCRNA.530	1	3	7	100	91	300	0.01	6.35778835431192	0.032967032967033	20.9597418274019	0.0133674946082822	3.55733427163736	0.303333333333333	0.0121644200935368	3.23717418718999	3	98	1
SPNCRNA.532	34	16	15	100	612	300	0.34	216.164804046605	0.0261437908496732	16.6216689001619	1.13532961910907	4.0181139376571	13.005	6.94821726894754	24.5908572984614	3	131	1.49228697483087e-12
SPNCRNA.534	0	0	0	100	256	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.536	0	0	0	100	457	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.538	0	25	4	100	1109	300	0	0	0.0225428313796213	14.3322550818573	0.00366831680942558	0.19871450933181	0	0.0406816334165297	2.20374390848978	2	98	1
SPNCRNA.54	0	1	2	100	334	300	0	0	0.0029940119760479	1.90352944739878	0.120791776113059	17.3080587281839	0	0.403444532217617	57.8089161521343	0	100	1
SPNCRNA.540	0	5	0	100	518	300	0	0	0.00965250965250965	6.13686134586092	0.0190383591688732	1.16008855872718	0	0.0986187004947632	6.00925873420681	0	100	1
SPNCRNA.541	1	25	1	100	2333	300	0.01	6.35778835431192	0.0107158165452207	6.81288936381474	0.00201502960057811	0.275223236161762	0.9332	0.0470106405814874	6.42095809965391	1	100	1
SPNCRNA.543	1	0	0	100	158	300	0.01	6.35778835431192	0	0	0.0577765545925511	8.27870929775896	NA	0.0912869562562308	13.0803606904592	0	101	1
SPNCRNA.545	0	0	2	100	117	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.549	0	2	0	100	974	300	0	0	0.00205338809034908	1.30550068877041	0.0514242900386907	4.05388820080272	0	0.500872584976848	39.4848710758185	0	100	1
SPNCRNA.550	5	4	8	100	211	300	0.05	31.7889417715596	0.018957345971564	12.0526793446671	0.292873678803667	5.51760650706156	2.6375	0.617963462275737	11.6421497298999	1	104	1
SPNCRNA.551	0	9	3	100	427	300	0	0	0.0210772833723653	13.4004906765357	0.0103569347612096	0.590306163886248	0	0.0442241114303648	2.52060731979428	2	98	1
SPNCRNA.552	2	55	4	100	1515	300	0.02	12.7155767086238	0.0363036303630363	23.0810798341357	0.00613821781293066	0.151580113120863	0.550909090909091	0.0929939998658995	2.29643871378108	3	99	1
SPNCRNA.553	2	52	5	100	2233	300	0.02	12.7155767086238	0.0232870577698164	14.8054184695127	0.00648283335729948	0.160629404222807	0.858846153846154	0.144761668868497	3.58685459629528	2	100	1
SPNCRNA.554	1	9	1	100	619	300	0.01	6.35778835431192	0.0145395799676898	9.24395721951652	0.00526992812214453	0.847902870266008	0.687777777777778	0.0326208550760747	5.24851876694659	1	100	1
SPNCRNA.555	0	6	0	100	1886	300	0	0	0.0031813361611877	2.02262619967505	0.0157393406208896	0.93492067967121	0	0.296843964109977	17.632604018599	0	100	1
SPNCRNA.556	0	0	1	100	649	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.557	11	98	25	100	1387	300	0.11	69.9356718974311	0.0706560922855083	44.9216480693993	0.0570008156921966	0.215339708990916	1.55683673469388	0.790601313650767	2.98676176370401	7	104	1
SPNCRNA.558	0	2	4	100	221	300	0	0	0.00904977375565611	5.7536546192868	0.0514242900386907	4.05388820080272	0	0.113647680985507	8.95909292377402	0	100	1
SPNCRNA.559	1	3	2	100	951	300	0.01	6.35778835431192	0.00315457413249211	2.0056114682372	0.0133674946082822	3.55733427163736	3.17	0.127124873724764	33.8302489232712	0	101	1
SPNCRNA.56	0	2	0	100	922	300	0	0	0.00216919739696312	1.37912979486159	0.0514242900386907	4.05388820080272	0	0.474131954156729	37.3768492114011	0	100	1
SPNCRNA.560	0	9	0	100	968	300	0	0	0.00929752066115703	5.91116685834785	0.0103569347612096	0.590306163886248	0	0.100255128488509	5.71416366641888	0	100	1
SPNCRNA.561	7	133	16	100	1042	300	0.07	44.5045184801834	0.12763915547025	81.150273620296	0.0225837991438222	0.116288760192426	0.548421052631579	0.235323187078627	1.21172888120507	12	95	1
SPNCRNA.562	4	14	2	100	535	300	0.04	25.4311534172477	0.0261682242990654	16.637203170162	0.0795907815169477	0.92609145582224	1.52857142857143	0.42581068111567	4.95458928864898	2	102	1
SPNCRNA.563	0	5	0	100	789	300	0	0	0.00633713561470215	4.02901670108486	0.0190383591688732	1.16008855872718	0	0.15021265384241	9.15309872835747	0	100	1
SPNCRNA.564	0	179	25	100	1840	300	0	0	0.0972826086956522	61.85022366423	0.000508398325743237	0.0268915258638412	0	0.00935452919367556	0.494804075894679	8	92	1
SPNCRNA.565	29	5	0	100	860	300	0.29	184.375862275046	0.00581395348837209	3.69638857808832	2.14123443553292	17.0387590614954	49.88	18.4146161455831	146.533327928861	0	129	1.03613596557339e-18
SPNCRNA.566	0	3	1	100	590	300	0	0	0.00508474576271186	3.23277373948063	0.0327971598819604	2.22593021867193	0	0.193503243303566	13.1329882901644	0	100	1
SPNCRNA.567	17	5	1	100	576	300	0.17	108.082402023303	0.00868055555555556	5.51891350200687	1.18244581671561	10.5126134699098	19.584	6.81088790428193	60.5526535866805	1	116	1.91954844243821e-06
SPNCRNA.568	4	3	0	100	1024	300	0.04	25.4311534172477	0.0029296875	1.86263330692732	0.253716790119337	7.46861872267986	13.6533333333333	2.59805993082201	76.4786557202418	0	104	1
SPNCRNA.569	3	3	1	100	1433	300	0.03	19.0733650629357	0.00209351011863224	1.33100942518742	0.162070833932487	6.17014163335868	14.33	2.32247505025254	88.4181296060299	0	103	1
SPNCRNA.57	1	0	0	100	42	300	0.01	6.35778835431192	0	0	0.0577765545925511	8.27870929775896	NA	0.0242661529288715	3.47705790505876	0	101	1
