V4	Fisher_dis2_T316A_r1_pr_counts	Fisher_dis2_T316A_r1gb_counts	Fisher_dis2_T316A_r1term_counts	Fisher_dis2_T316A_r1pr_map	Fisher_dis2_T316A_r1gb_map	Fisher_dis2_T316A_r1term_map	Fisher_dis2_T316A_r1pr_density	Fisher_dis2_T316A_r1pr_densityRPKM	Fisher_dis2_T316A_r1gb_density	Fisher_dis2_T316A_r1gb_densityRPKM	Fisher_dis2_T316A_r1pause_index_CI_low	Fisher_dis2_T316A_r1pause_index_CI_high	Fisher_dis2_T316A_r1pause_index_scaled	Fisher_dis2_T316A_r1pause_index_CI_low_scaled	Fisher_dis2_T316A_r1pause_index_CI_high_scaled	Fisher_dis2_T316A_r1_ExpPR	Fisher_dis2_T316A_r1_ExpGB	Fisher_dis2_T316A_r1Fexact_Pval
SPCC364.05	2	104	85	100	3120	300	0.02	7.2471120258577	0.0333333333333333	12.0785200430962	0.00328555628787221	0.0789292435208364	0.6	0.102509356181613	2.4625923978501	3	99	1
SPCC364.06	12	266	509	100	1863	300	0.12	43.4826721551462	0.142780461621041	51.7373000235681	0.0241112571521743	0.0824166606917792	0.840451127819549	0.449192720745006	1.53542238868785	13	99	1
SPCC364.07	70	759	423	100	2046	300	0.7	253.648920905019	0.370967741935484	134.422239189296	0.071622693984814	0.118564742664358	1.88695652173913	1.4654003189293	2.42583463491276	46	124	0.534449679526143
SPCC417.02	4	80	24	100	1341	300	0.04	14.4942240517154	0.0596569724086503	21.6170381084495	0.0156037808461354	0.141642681814275	0.6705	0.209246701146675	1.89942836312942	5	99	1
SPCC417.03	4	5	14	100	138	300	0.04	14.4942240517154	0.036231884057971	13.1288261338002	0.181238005776631	3.41444135261595	1.104	0.250108447971751	4.71192906661	3	101	1
SPCC417.04	10	60	14	100	419	300	0.1	36.2355601292885	0.143198090692124	51.8886302567377	0.0802445470257155	0.336293665674071	0.698333333333333	0.336224652037748	1.40907045917436	13	97	1
SPCC417.05c	1	146	95	100	1846	300	0.01	3.62355601292885	0.0790899241603467	28.6586770253311	0.000355331563741332	0.0449268694617307	0.126438356164384	0.00655942066666498	0.829350010263549	7	94	1
SPCC417.06c	11	27	8	100	2342	300	0.11	39.8591161422173	0.0115286080273271	4.17745569381208	0.190207119161495	0.855715875493908	9.54148148148148	4.45465073076221	20.0408658040673	1	110	0.00252399584319677
SPCC417.07c	5	118	28	100	3613	300	0.05	18.1177800646442	0.0326598394685857	11.8344757687684	0.0152914000207572	0.107449247386945	1.53093220338983	0.552478282749956	3.88214130809033	3	102	1
SPCC417.08	182	6063	673	100	3104	300	1.82	659.48719435305	1.95328608247423	707.784152911972	0.0258279888806734	0.0348741470699892	0.931763153554346	0.801700774856102	1.08249352505246	186	96	1
SPCC417.09c	6	209	22	100	3439	210	0.06	21.7413360775731	0.0607734806629834	22.0216111282969	0.0115258177685383	0.0667994799560233	0.987272727272727	0.396372873060033	2.29723411568764	6	100	1
SPCC417.10	3	214	14	100	3077	300	0.03	10.8706680387865	0.0695482612934677	25.2012020398691	0.00359006221707454	0.0451181604117968	0.431355140186916	0.110466214419384	1.38828579587099	6	97	1
SPCC417.11c	3	294	20	100	3920	300	0.03	10.8706680387865	0.075	27.1766700969664	0.00261917016068067	0.0327527941005267	0.4	0.102671470298682	1.28390952874065	7	96	1
SPCC417.12	0	6	1	100	1801	300	0	0	0.00333148250971682	1.20718134800517	0.0157393406208896	0.93492067967121	0	0.283465524582221	16.8379214408785	0	100	1
SPCC417.15	77	157	205	100	360	266	0.77	279.013812995521	0.436111111111111	158.027303897175	0.369933315617452	0.649615718393394	1.7656050955414	1.33175993622283	2.33861658621622	53	124	1
SPCC417.16	342	709	121	100	522	300	3.42	1239.25615642167	1.35823754789272	492.16498336524	0.423073654695072	0.549921533584191	2.51796897038082	2.20844447750828	2.87059040530947	254	188	1.97775211472275e-10
SPCC4B3.01	71	135	18	100	1043	300	0.71	257.272476917948	0.129434324065197	46.9012523245824	0.390552711190173	0.707524575039535	5.48540740740741	4.07346477771351	7.37948131766235	19	152	8.73860318191936e-16
SPCC4B3.02c	8	88	35	100	910	300	0.08	28.9884481034308	0.0967032967032967	35.0409812239273	0.0408753855659384	0.193746228504142	0.827272727272727	0.371966008650039	1.76309067938769	9	99	1
SPCC4B3.03c	90	1774	128	100	2278	300	0.9	326.120041163596	0.778753292361721	282.185617512545	0.040804070450794	0.0630055172232965	1.15569334836528	0.929516724869088	1.43526568234669	83	107	1
SPCC4B3.04c	2	359	414	100	4399	300	0.02	7.2471120258577	0.0816094566947033	29.5716437517949	0.000961105938177638	0.022583789644195	0.245069637883008	0.0422790502204343	0.99346090644814	7	95	1
SPCC4B3.05c	14	155	107	100	1590	300	0.14	50.7297841810039	0.0974842767295598	35.3239737109416	0.0501299372826732	0.1597701608101	1.43612903225806	0.797066002794504	2.5403455568806	10	104	1
SPCC4B3.06c	0	20	25	100	1684	300	0	0	0.0118764845605701	4.30351070419103	0.00459577388787386	0.250708753220746	0	0.0773928322717959	4.22193540423737	1	99	1
SPCC4B3.07	14	83	141	100	1407	300	0.14	50.7297841810039	0.0589907604832978	21.3756324856499	0.0916791193302416	0.304971621275864	2.37325301204819	1.2899252089765	4.29095071135141	6	108	1
SPCC4B3.08	55	83	20	100	847	300	0.55	199.295580711087	0.0979929161747344	35.5082820629391	0.464720847395074	0.943864034264869	5.61265060240964	3.93618557743628	7.99452837022344	13	142	3.65655412996184e-12
SPCC4B3.09c	54	391	29	100	1662	300	0.54	195.672024698158	0.2352587244284	85.2473165496498	0.102794361304391	0.185119335363177	2.2953452685422	1.70844228487898	3.076683353736	29	125	0.0356131367681396
SPCC4B3.10c	12	404	162	100	2286	300	0.12	43.4826721551462	0.176727909011374	64.0383477350505	0.0159492481910977	0.0540015275176566	0.679009900990099	0.364599813648494	1.23447491905363	16	96	1
SPCC4B3.11c	8	19	9	100	441	300	0.08	28.9884481034308	0.0430839002267574	15.6116925727093	0.169557956223164	1.01372578064047	1.85684210526316	0.747750586944153	4.47053069262449	4	104	1
SPCC4B3.12	13	105	66	100	2283	300	0.13	47.106228168075	0.0459921156373193	16.6655007164927	0.0664584530372583	0.226054361116808	2.82657142857143	1.51724648284061	5.16082106429672	4	109	1
SPCC4B3.13	12	312	138	100	1770	300	0.12	43.4826721551462	0.176271186440678	63.8728517533221	0.0205976124577027	0.0701185964278131	0.680769230769231	0.364577740501338	1.24109915677229	16	96	1
SPCC4B3.14	111	133	109	100	806	300	1.11	402.214717435102	0.165012406947891	59.7931699403892	0.643718747591086	1.08183977221795	6.72676691729323	5.18837310558415	8.71962856407668	29	182	2.32705496132769e-26
SPCC4B3.15	16	704	78	100	3947	300	0.16	57.9768962068616	0.178363313909298	64.6309458601953	0.0133697472272297	0.0380333111938209	0.897045454545455	0.527703923058757	1.50117479282011	17	99	1
SPCC4B3.16	19	123	23	100	809	300	0.19	68.8475642456481	0.15203955500618	55.0923843745672	0.0923326355816894	0.255568819028906	1.24967479674797	0.746971021855867	2.06755174594385	15	104	1
SPCC4B3.17	7	82	32	100	886	300	0.07	25.3648920905019	0.0925507900677201	33.5362971851203	0.0361655803836649	0.191238612611053	0.756341463414634	0.320427042199271	1.69437410773393	9	98	1
SPCC4B3.18	28	254	88	100	1950	300	0.28	101.459568362008	0.13025641025641	47.1991398607142	0.0730912873669136	0.165197105237048	2.1496062992126	1.42528010365482	3.22134355212244	14	114	1
SPCC4B3.20	4	4	14	100	161	300	0.04	14.4942240517154	0.0248447204968944	9.00262363460583	0.211385029561017	4.73070397689326	1.61	0.340329897593237	7.61643340279815	2	102	1
SPCC4E9.01c	0	130	33	100	3460	300	0	0	0.0375722543352601	13.6145168115824	0.000700353783233648	0.0370984825260718	0	0.0242322408998842	1.28360749540208	3	97	1
SPCC4E9.02	6	113	106	100	1900	300	0.06	21.7413360775731	0.0594736842105263	21.5506226032084	0.0210969343363281	0.124960040705445	1.00884955752212	0.400841752390234	2.37424077340345	5	101	1
SPCC4F11.02	51	182	48	100	1657	300	0.51	184.801356659371	0.109837054918527	39.8000720792426	0.202874788202058	0.386180690295484	4.64324175824176	3.3616352405081	6.39901403819618	14	137	3.1695745939851e-10
SPCC4F11.03c	146	214	74	100	1033	300	1.46	529.039177887612	0.207163601161665	75.0668912649345	0.549774024860967	0.846432520047126	7.04757009345794	5.67916567681379	8.74364793208681	42	204	9.50786518349563e-36
SPCC4F11.04c	2	150	208	100	2716	300	0.02	7.2471120258577	0.0552282768777614	20.0122754764112	0.00228754238172694	0.0544325320593525	0.362133333333333	0.0621296510877037	1.47838757073201	5	97	1
SPCC4F11.05	3	6	6	100	357	300	0.03	10.8706680387865	0.0168067226890756	6.09001010576277	0.0994064108776846	2.23440263509104	1.785	0.354880886833334	7.97681740727502	1	102	1
SPCC4G3.02	134	400	14	100	1204	300	1.34	485.556505732466	0.332225913621262	120.383920695311	0.274124054370039	0.409192137820522	4.0334	3.30045361461527	4.92667333935909	58	176	1.94312388920181e-18
SPCC4G3.03	6	47	8	100	1887	300	0.06	21.7413360775731	0.0249072602013778	9.02528524682861	0.0491753658257342	0.310875657263293	2.40893617021277	0.927939153131605	5.86622365255835	2	104	1
SPCC4G3.04c	62	173	58	100	1170	300	0.62	224.660472801589	0.147863247863248	53.579076088606	0.265274034811873	0.483422208699313	4.19306358381503	3.10370620729892	5.65603984178196	20	142	3.17012274202617e-10
SPCC4G3.05c	7	280	114	100	1880	300	0.07	25.3648920905019	0.148936170212766	53.9678555117062	0.0108453320371744	0.0545900967900414	0.47	0.203892242298879	1.02629381965278	13	94	1
SPCC4G3.06c	80	48	34	100	341	300	0.8	289.884481034308	0.140762463343109	51.0060670441597	1.14907444719334	2.42112365585391	5.68333333333333	3.91834386492928	8.25603166646182	22	158	8.86661356202723e-13
SPCC4G3.07c	17	194	182	100	1852	300	0.17	61.6004522197904	0.10475161987041	37.9573362045462	0.051586902083793	0.146815230616599	1.62288659793814	0.955389426591847	2.71901807101941	11	106	1
SPCC4G3.08	6	79	50	100	1594	300	0.06	21.7413360775731	0.0495608531994981	17.9586527616925	0.0298875467795529	0.180636825558078	1.21063291139241	0.476407495666074	2.87935099939576	5	101	1
SPCC4G3.09c	37	470	88	100	2527	300	0.37	134.071572478367	0.185991294024535	67.3949871815021	0.0554831203701437	0.111220076807116	1.98934042553191	1.40205845175353	2.81053134091581	21	116	1
SPCC4G3.10c	24	425	57	100	2819	300	0.24	86.9653443102923	0.150762681802057	54.6297022169124	0.0365651214861145	0.0864868656572692	1.59190588235294	1.03077077469357	2.43806474287842	16	108	1
SPCC4G3.11	1	31	4	100	1354	300	0.01	3.62355601292885	0.0228951255539143	8.29617698676472	0.00163609062693161	0.219484423903823	0.436774193548387	0.0221526670886541	2.97181909965777	2	99	1
SPCC4G3.12c	20	319	74	100	3213	300	0.2	72.4711202585769	0.0992841581076875	35.9761708099689	0.0387881584638561	0.100235726881217	2.01442006269592	1.2462635314437	3.22057390469349	10	110	1
SPCC4G3.13c	8	110	79	100	1188	300	0.08	28.9884481034308	0.0925925925925926	33.551444564156	0.032916398383069	0.153903576897302	0.864	0.391046812790859	1.82837449353995	9	99	1
SPCC4G3.14	8	260	82	100	2052	300	0.08	28.9884481034308	0.126705653021442	45.9125030877924	0.0141428551966507	0.0640468422251845	0.631384615384615	0.290211388635273	1.31424120246079	12	96	1
SPCC4G3.15c	11	167	61	100	1187	300	0.11	39.8591161422173	0.140690817186184	50.9801056578869	0.0339300851055013	0.124479704194635	0.78185628742515	0.402750110202301	1.47757408879031	13	98	1
SPCC4G3.16	0	23	18	100	1406	300	0	0	0.0163584637268848	5.92758095998318	0.00399043342974737	0.216691035021888	0	0.056105494022248	3.04667595240775	1	99	1
SPCC4G3.17	2	87	113	100	913	300	0.02	7.2471120258577	0.0952902519167579	34.5289565306473	0.00391713594548977	0.0946738947225559	0.209885057471264	0.0357634511823216	0.864372658816936	8	94	1
SPCC4G3.18	70	497	58	100	2515	300	0.7	253.648920905019	0.197614314115308	71.6066536153335	0.108761123425931	0.182106801351671	3.54225352112676	2.73534225416215	4.57998605399452	28	142	1.1054927160173e-09
SPCC4G3.19	26	396	22	100	3193	300	0.26	94.21245633615	0.124021296586282	44.9398114976456	0.0432055286151709	0.0990419403281945	2.09641414141414	1.37955252868241	3.16240915467925	13	113	1
SPCC548.02c	0	0	0	73	317	39	0	0	0	0	NA	NA	NA	NA	NA	0	73	1
SPCC548.03c	0	0	0	0	127	35	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC548.04	10	227	3	100	2221	300	0.1	36.2355601292885	0.10220621341738	37.0349939187235	0.0220594934632491	0.0852542564038126	0.9784140969163	0.489941349818762	1.89349703472868	10	100	1
SPCC548.05c	26	152	26	100	2277	293	0.26	94.21245633615	0.0667545015371102	24.1888675434864	0.110272530517145	0.26352152879795	3.89486842105263	2.5109055198754	6.00038521072931	7	119	0.00135528038718617
SPCC548.06c	1	2679	1234	100	3343	300	0.01	3.62355601292885	0.801376009572241	290.383085810242	1.94783533180843e-05	0.00242572824354794	0.0124785367674505	0.000651161351423557	0.0810920951818077	44	57	1
SPCC548.07c	1	35	3	100	2491	300	0.01	3.62355601292885	0.014050582095544	5.09130712374587	0.00145382362789627	0.193368363637487	0.711714285714286	0.0362147465708961	4.81680593820979	1	100	1
SPCC550.01c	4	28	71	100	133	300	0.04	14.4942240517154	0.210526315789474	76.2853897458705	0.0425552322368373	0.427130257209975	0.19	0.0565984588749936	0.568083242089267	18	86	1
SPCC550.02c	18	104	20	100	1029	300	0.18	65.2240082327193	0.101068999028183	36.6229179149271	0.101472827911665	0.291714972737832	1.78096153846154	1.04415539921103	3.00174706947229	10	108	1
SPCC550.03c	13	230	46	100	3533	300	0.13	47.106228168075	0.0651004811774696	23.5895240015181	0.0309215989452516	0.101167187748586	1.99691304347826	1.09246009073574	3.57423674315753	6	107	1
SPCC550.04c	10	116	56	100	1393	300	0.1	36.2355601292885	0.0832735104091888	30.1746229360909	0.042577853616988	0.16927984032441	1.20086206896552	0.593109500884643	2.35806817571903	8	102	1
SPCC550.05	2	71	2	100	1841	150	0.02	7.2471120258577	0.0385659967409017	13.9746049385089	0.00478237218416699	0.116554168981357	0.518591549295775	0.0880434719105142	2.14576225094678	3	99	1
SPCC550.06c	17	135	104	100	644	300	0.17	61.6004522197904	0.209627329192547	75.9596369169867	0.0734425800949114	0.213033952859093	0.810962962962963	0.47297021581123	1.37193865641256	20	97	1
SPCC550.07	0	43	8	100	3070	300	0	0	0.0140065146579805	5.07533904091011	0.00212472625826863	0.113763425024706	0	0.065229096128847	3.49253714825847	1	99	1
SPCC550.08	5	337	38	100	1597	300	0.05	18.1177800646442	0.211020663744521	76.4645194963695	0.00542392281373299	0.037089025111656	0.236943620178042	0.0866200473353158	0.592311731033147	18	87	1
SPCC550.09	13	123	30	100	1875	300	0.13	47.106228168075	0.0656	23.7705274448132	0.0570203495918989	0.191952257018123	1.98170731707317	1.0691315548481	3.5991048190898	6	107	1
SPCC550.10	12	107	10	100	2065	259	0.12	43.4826721551462	0.05181598062954	18.7758108175974	0.0587634543829722	0.20919253389108	2.31588785046729	1.21346533300838	4.31982582485081	5	107	1
SPCC550.11	34	960	63	100	3632	300	0.34	123.200904439581	0.26431718061674	95.7768109144189	0.0247553794581205	0.0504167396162923	1.28633333333333	0.899115381918936	1.83113598286373	28	106	1
SPCC550.12	15	38	13	100	1516	300	0.15	54.3533401939327	0.025065963060686	9.08279211684012	0.207712777364002	0.740836926101328	5.98421052631579	3.14892570483826	11.2310877996961	2	113	0.00680609290519859
SPCC550.13	0	147	54	100	2228	300	0	0	0.0659784560143627	23.9076631014605	0.000619237752305905	0.0327816623041913	0	0.0137966171213756	0.730375436137381	6	94	1
SPCC550.14	42	1198	34	100	4398	300	0.42	152.189352543012	0.272396543883583	98.7044134490395	0.0254413642384507	0.0481355315898798	1.54186978297162	1.11891119920706	2.11700067932291	30	112	1
SPCC550.15c	20	471	103	100	1742	300	0.2	72.4711202585769	0.270378874856487	97.9732997755159	0.0263931858183952	0.0675637547917835	0.739702760084926	0.459769296956445	1.17696060847287	25	95	1
SPCC553.01c	8	145	49	100	2382	300	0.08	28.9884481034308	0.0608732157850546	22.057750708425	0.0251318515242977	0.1159541789753	1.31420689655172	0.598640703308772	2.76202854319165	6	102	1
SPCC553.02	5	306	94	100	2818	300	0.05	18.1177800646442	0.108587650816182	39.3473435044793	0.0059691594827116	0.0408784371277691	0.460457516339869	0.168210914222813	1.15195435826053	10	95	1
SPCC553.03	11	296	147	100	2793	300	0.11	39.8591161422173	0.105979233798783	38.4021689877171	0.0193159451840028	0.0695699167718304	1.03793918918919	0.539494348989199	1.94308777543722	10	101	1
SPCC553.04	51	336	42	100	2026	300	0.51	184.801356659371	0.165844027640671	60.0945123565692	0.111767464998022	0.205614221375849	3.07517857142857	2.26440884085993	4.16574412507471	21	130	3.39784707939945e-05
SPCC553.05c	0	9	117	0	295	300	NA	NA	0.0305084745762712	11.0549166496134	0.0103569347612096	0.590306163886248	NA	NA	NA	0	0	1
SPCC553.06	68	262	65	100	1119	300	0.68	246.401808879162	0.234137622877569	84.8410791230883	0.196948943492087	0.341518682357828	2.90427480916031	2.20385867767646	3.8215940555841	31	137	1.01749147508316e-05
SPCC553.07c	16	98	3	100	1666	300	0.16	57.9768962068616	0.0588235294117647	21.3150353701697	0.0926817045717507	0.283514213014654	2.72	1.54407719816537	4.72334678882414	6	110	1
SPCC553.08c	22	381	105	100	3144	300	0.22	79.7182322844346	0.12118320610687	43.9114135154545	0.0366201655008694	0.0901866942572611	1.81543307086614	1.15133800334734	2.83546966744829	13	109	1
SPCC553.09c	8	156	67	100	2283	300	0.08	28.9884481034308	0.0683311432325887	24.7601724930749	0.0233931714748532	0.10761315146132	1.17076923076923	0.5340661047709	2.45680824786195	6	102	1
SPCC553.10	334	1043	339	100	1661	300	3.34	1210.26770831824	0.627934978928356	227.53575686242	0.282549098667738	0.362890134007764	5.31902205177373	4.69314052887112	6.02760512586897	167	267	9.65917805323438e-48
SPCC553.11c	63	239	86	100	1150	300	0.63	228.284028814517	0.207826086956522	75.3069467034778	0.197722863442784	0.350836733497104	3.03138075313808	2.27381292959202	4.0346224352167	28	135	7.50657522517812e-06
SPCC553.12c	37	247	48	100	1292	300	0.37	134.071572478367	0.191176470588235	69.2738649530515	0.10436220123573	0.214136031017408	1.93538461538462	1.34835963996563	2.76663752074492	21	116	1
SPCC569.01c	0	0	0	0	142	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC569.02c	8	10	0	100	529	0	0.08	28.9884481034308	0.0189035916824197	6.84982233067835	0.288738702748395	2.19010495505449	4.232	1.52742773753901	11.5856552122383	2	106	1
SPCC569.03	0	0	0	83	941	35	0	0	0	0	NA	NA	NA	NA	NA	0	83	1
SPCC569.04	0	0	0	77	344	300	0	0	0	0	NA	NA	NA	NA	NA	0	77	1
SPCC569.05c	8	396	5	100	3986	269	0.08	28.9884481034308	0.0993477170095334	35.9992017340648	0.00932240012046229	0.0418748113169535	0.805252525252525	0.371590868801627	1.66912997909377	9	99	1
SPCC569.06	23	108	107	100	1821	300	0.23	83.3417882973635	0.0593080724876442	21.4906122677823	0.132199154278582	0.340345143420588	3.87805555555556	2.40734659941297	6.19768506168891	6	117	0.00765499166554091
SPCC569.07	2	182	42	100	2235	300	0.02	7.2471120258577	0.0814317673378076	29.5072570180336	0.00188848693636105	0.0447666965376517	0.245604395604396	0.0422076830276694	1.00053566761652	7	95	1
SPCC569.08c	21	198	69	100	1436	300	0.21	76.0946762715058	0.137883008356546	49.9626804011081	0.0657942202611785	0.169285184107493	1.5230303030303	0.944805002950523	2.4309352437836	14	107	1
SPCC569.09	12	237	99	100	751	300	0.12	43.4826721551462	0.315579227696405	114.351900807475	0.0270167634188902	0.0926618171264417	0.380253164556962	0.202895893275865	0.695890246619577	26	86	1
SPCC576.01c	4	53	5	100	1041	300	0.04	14.4942240517154	0.0509125840537944	18.4484600081872	0.0232482768630924	0.217016735298953	0.785660377358491	0.242014562144792	2.2591442144621	5	99	1
SPCC576.02	3	79	2	100	2536	118	0.03	10.8706680387865	0.0311514195583596	11.2878913651963	0.0095872771545093	0.124296285916983	0.963037974683544	0.243133348638356	3.15215381085468	3	100	1
SPCC576.03c	124	215	135	100	577	300	1.24	449.320945603177	0.37261698440208	135.019851434957	0.459565345204606	0.723521830804954	3.32781395348837	2.65169204183057	4.17472096374458	60	164	6.45556635581661e-11
SPCC576.04	42	419	645	100	1494	300	0.42	152.189352543012	0.28045515394913	101.624495944926	0.0720083503691663	0.139049400100474	1.49756563245823	1.07580475451534	2.07739803750107	31	111	1
SPCC576.05	288	576	49	100	3269	300	2.88	1043.58413172351	0.176200672988682	63.8473008090247	0.432945065585913	0.577368439658937	16.345	14.1529741940035	18.8741742924507	58	330	5.54896292537654e-127
SPCC576.06c	5	88	23	100	1470	300	0.05	18.1177800646442	0.0598639455782313	21.6920359957645	0.0203674679576783	0.145157376322844	0.835227272727273	0.299401778977871	2.1338134319458	5	100	1
SPCC576.07	4	200	34	100	1674	300	0.04	14.4942240517154	0.1194743130227	43.2921865343948	0.00633957911258202	0.055661793483694	0.3348	0.106124554344623	0.931778422917037	11	93	1
SPCC576.08c	273	621	530	100	701	300	2.73	989.230791529575	0.885877318116976	321.002608278005	0.380306318192665	0.508094035619605	3.08169082125604	2.66594729053058	3.56173918969343	175	198	4.53480557558897e-16
SPCC576.09	170	151	254	100	291	300	1.7	616.004522197904	0.518900343642612	188.026446031703	0.899037584762169	1.40994483995168	3.27615894039735	2.61619937165791	4.10293948425939	92	178	3.25205695589418e-10
SPCC576.10c	25	115	132	100	1377	300	0.25	90.5889003232212	0.0835148874364561	30.2620872539446	0.137632478622353	0.340975722840036	2.99347826086957	1.8951992306298	4.69523570350729	9	116	0.180445057906569
SPCC576.11	83	129	93	100	493	300	0.83	300.755149073094	0.261663286004057	94.8151573362721	0.48378952265032	0.855177329758718	3.17201550387597	2.38508234666608	4.21602423571048	37	146	8.39336557115134e-07
SPCC576.12c	2	47	23	100	1777	300	0.02	7.2471120258577	0.0264490714687676	9.58396919570376	0.00715206070404783	0.178375811909637	0.756170212765957	0.12709211871093	3.16973817763425	2	100	1
SPCC576.13	6	1	3	100	459	300	0.06	21.7413360775731	0.00217864923747277	0.78944575445073	0.724370849387959	132.283285728443	27.54	3.32486219869073	607.180281493555	0	106	1
SPCC576.14	1	102	12	100	1108	300	0.01	3.62355601292885	0.092057761732852	33.3576456063847	0.000507263171805745	0.0645810699462844	0.108627450980392	0.00562047594360765	0.715558255004831	8	93	1
SPCC576.15c	28	283	72	100	2148	300	0.28	101.459568362008	0.131750465549348	47.7405191647516	0.0657413610134157	0.147945985518771	2.1252296819788	1.41212443456817	3.1778797689432	14	114	1
SPCC576.16c	0	2	0	51	676	221	0	0	0.0029585798816568	1.07205799199078	0.0514242900386907	4.05388820080272	0	0.681623922865783	53.7338906616204	0	51	1
SPCC576.17c	5	78	5	100	2186	300	0.05	18.1177800646442	0.0356816102470265	12.9294313361597	0.022901661609946	0.164381818503692	1.40128205128205	0.500630322793419	3.59338655249071	3	102	1
SPCC584.01c	8	908	121	100	3260	300	0.08	28.9884481034308	0.278527607361963	100.926038642313	0.00408313867858265	0.0181797954224255	0.287224669603524	0.133110320921795	0.592661330771071	23	85	1
SPCC584.02	0	1	0	100	427	300	0	0	0.00234192037470726	0.848607965557107	0.120791776113059	17.3080587281839	0	0.515780884002761	73.9054107693454	0	100	1
SPCC584.03c	0	141	21	100	3602	300	0	0	0.0391449194891727	14.1843808390607	0.000645629926128715	0.0341856195956341	0	0.0232555899391563	1.23136601783474	3	97	1
SPCC584.04	67	607	460	100	2413	300	0.67	242.778252866233	0.251554082055533	91.1520306609122	0.0850395847100587	0.143022840298177	2.6634431630972	2.05200517905372	3.451141136395	33	134	5.21534005935486e-05
SPCC584.05	190	597	6	100	3719	300	1.9	688.475642456481	0.160527023393385	58.1678660854671	0.269391999009574	0.375875798078627	11.836013400335	10.0186884431661	13.9788209305441	40	250	2.51673256610599e-78
SPCC584.11c	28	365	125	100	2077	300	0.28	101.459568362008	0.175734232065479	63.67828332783	0.0511879668602871	0.114214604332885	1.59331506849315	1.06317407168816	2.37223733199403	19	109	1
SPCC584.12	1	3	7	100	137	300	0.01	3.62355601292885	0.0218978102189781	7.93479418889529	0.0133674946082822	3.55733427163736	0.456666666666667	0.0183134676133466	4.87354795214318	2	99	1
SPCC584.13	16	295	30	100	1885	300	0.16	57.9768962068616	0.156498673740053	56.7081710246159	0.0316456047314952	0.0915362560174576	1.02237288135593	0.596519649188685	1.72545842592908	15	101	1
SPCC584.14	15	439	25	100	1839	300	0.15	54.3533401939327	0.238716693855356	86.5003311406071	0.0196665922207678	0.0583537625340348	0.628359908883827	0.36166863093992	1.0731256930009	22	93	1
SPCC584.15c	66	613	50	100	2764	300	0.66	239.154696853304	0.22178002894356	80.3632357425971	0.0828088769029966	0.139741644435313	2.97592169657423	2.28883735759883	3.86245905219205	30	136	1.4862935664581e-06
SPCC584.16c	12	26	38	100	289	300	0.12	43.4826721551462	0.0899653979238754	32.5994658602595	0.220076841040626	0.952647086798077	1.33384615384615	0.63602207060741	2.75315008084644	9	103	1
SPCC594.01	0	1140	83	100	5322	300	0	0	0.214205186020293	77.6184489804375	7.97438757697807e-05	0.00420444302983949	0	0.00424396906846773	0.223760458048058	17	83	1
SPCC594.02c	69	1702	326	100	2965	300	0.69	250.02536489209	0.574030354131535	208.0031141317	0.0316200263106289	0.051888666234276	1.20202702702703	0.937533780110146	1.53849895384628	61	108	1
SPCC594.03	2	23	7	100	1012	300	0.02	7.2471120258577	0.0227272727272727	8.23535457483829	0.0141770511003493	0.379382372512883	0.88	0.143471757135535	3.83934960983037	2	100	1
SPCC594.04c	7	83	15	100	1179	300	0.07	25.3648920905019	0.0703986429177269	25.509342584656	0.0357440525875034	0.188852971951285	0.99433734939759	0.421422380006665	2.22657653930565	7	100	1
SPCC594.05c	20	87	30	100	1561	300	0.2	72.4711202585769	0.0557335041639974	20.1953474135048	0.137072869173223	0.381823017218484	3.58850574712644	2.13970748779401	5.96025729878053	6	114	0.0991878919040078
SPCC594.06c	22	82	50	100	1213	300	0.22	79.7182322844346	0.06760098928277	24.495597119552	0.16283943851808	0.438470343752886	3.25439024390244	1.97524238922432	5.31864526972251	7	115	0.192309577016378
SPCC594.07c	137	374	162	100	1371	300	1.37	496.427173771252	0.272793581327498	98.8482821907651	0.299717627065563	0.44749168844892	5.02211229946524	4.10912866706887	6.13511104863469	50	187	1.88822187669354e-25
SPCC5E4.03c	10	151	26	100	2252	300	0.1	36.2355601292885	0.0670515097690941	24.2964901399758	0.0329217859880867	0.129152278354491	1.49139072847682	0.741398620451714	2.90850930854314	6	104	1
SPCC5E4.04	61	879	91	100	5961	300	0.61	221.03691678866	0.147458480120785	53.432406229902	0.0530519125266633	0.0905939627196161	4.13675767918089	3.1624245057144	5.40030611771631	20	141	1.85904533129299e-11
SPCC5E4.05c	34	74	12	100	1211	300	0.34	123.200904439581	0.0611065235342692	22.1422910781779	0.299932213457611	0.701492581299224	5.56405405405405	3.63217910497167	8.4950751595336	7	127	7.79643780048771e-08
SPCC5E4.06	7	207	122	100	3467	300	0.07	25.3648920905019	0.0597057975194693	21.6347301608385	0.0146186229457929	0.0741207449322671	1.1724154589372	0.506827657530639	2.5697662268017	6	101	1
SPCC5E4.07	79	148	264	100	403	300	0.79	286.260925021379	0.367245657568238	133.07352107034	0.402466059750607	0.707362909779477	2.15114864864865	1.62193822079495	2.85067252641129	48	131	0.100209988645438
