V4	Fisher_WT_r1_pr_counts	Fisher_WT_r1gb_counts	Fisher_WT_r1term_counts	Fisher_WT_r1pr_map	Fisher_WT_r1gb_map	Fisher_WT_r1term_map	Fisher_WT_r1pr_density	Fisher_WT_r1pr_densityRPKM	Fisher_WT_r1gb_density	Fisher_WT_r1gb_densityRPKM	Fisher_WT_r1pause_index_CI_low	Fisher_WT_r1pause_index_CI_high	Fisher_WT_r1pause_index_scaled	Fisher_WT_r1pause_index_CI_low_scaled	Fisher_WT_r1pause_index_CI_high_scaled	Fisher_WT_r1_ExpPR	Fisher_WT_r1_ExpGB	Fisher_WT_r1Fexact_Pval
SPCC576.16c	0	0	0	51	676	221	0	0	0	0	NA	NA	NA	NA	NA	0	51	1
SPCC576.17c	1	28	1	100	2186	300	0.01	6.92826886117273	0.0128087831655993	8.87426935557349	0.00180589559329714	0.244217113716604	0.780714285714286	0.0394768776694755	5.33858610584497	1	100	1
SPCC584.01c	3	873	100	100	3260	300	0.03	20.7848065835182	0.267791411042945	185.533089441834	0.000885663716554808	0.0109775129130726	0.112027491408935	0.0288726371596867	0.357866920966168	21	82	1
SPCC584.02	0	0	0	100	427	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC584.03c	0	106	4	100	3602	300	0	0	0.0294280955024986	20.3885757713579	0.000859257958166075	0.0455702794857351	0	0.030950471653142	1.64144146707618	2	98	1
SPCC584.04	24	437	240	100	2413	300	0.24	166.278452668146	0.181102362204724	125.472585674782	0.0355725779705796	0.084084039463577	1.32521739130435	0.858366306430085	2.02894787225611	19	105	1
SPCC584.05	123	278	1	100	3719	300	1.23	852.177069924246	0.0747512772250605	51.7896946331277	0.355795256766832	0.549929412656343	16.4545683453237	13.2320255991585	20.4518748566894	15	208	1.10341391688486e-68
SPCC584.11c	14	502	60	100	2077	300	0.14	96.9957640564183	0.241694752046221	167.452622451069	0.0157473238458623	0.0484554552707721	0.579243027888446	0.327071916278559	1.00641980597394	22	92	1
SPCC584.12	0	2	8	100	137	300	0	0	0.0145985401459854	10.1142611112011	0.0514242900386907	4.05388820080272	0	0.0704512773530063	5.55382683509973	1	99	1
SPCC584.13	6	294	35	100	1885	300	0.06	41.5696131670364	0.155968169761273	108.058941389113	0.00822286487510989	0.0473025951819015	0.38469387755102	0.155001002895821	0.891653919178843	14	92	1
SPCC584.14	18	154	5	100	1839	300	0.18	124.708839501109	0.0837411636759108	58.0181296694182	0.0694299498533956	0.194343754258782	2.14948051948052	1.27681677780394	3.573981640819	9	109	1
SPCC584.15c	43	314	17	100	2764	300	0.43	297.915561030428	0.113603473227207	78.7075406081128	0.0982302273921056	0.190284321467842	3.78509554140127	2.7150834851178	5.25945864537116	14	129	1.21964307636304e-06
SPCC584.16c	4	14	28	100	289	300	0.04	27.7130754446909	0.0484429065743945	33.5625481164077	0.0795907815169477	0.92609145582224	0.825714285714286	0.230017358583979	2.67640430732627	4	100	1
SPCC594.01	0	784	30	100	5322	300	0	0	0.147313040210447	102.062434933473	0.000115964370833258	0.00611581001720515	0	0.00617162381574597	0.325483409115658	12	88	1
SPCC594.02c	24	1148	62	100	2965	300	0.24	166.278452668146	0.387183811129848	268.251354220111	0.0136386175620607	0.0317737851371771	0.6198606271777	0.404385010715101	0.942092729317302	34	90	1
SPCC594.03	0	11	2	100	1012	300	0	0	0.0108695652173913	7.53072702301384	0.00843437698064696	0.473726222726494	0	0.0853558950441472	4.79410937399212	1	99	1
SPCC594.04c	2	59	21	100	1179	300	0.02	13.8565377223455	0.0500424088210348	34.6707262772851	0.00573195183624123	0.14098889810648	0.399661016949153	0.067579712149284	1.6622591086754	4	98	1
SPCC594.05c	4	57	10	100	1561	300	0.04	27.7130754446909	0.0365150544522742	25.2986114725718	0.0216750537613993	0.201163656118787	1.09543859649123	0.338347589215443	3.14016467201426	3	101	1
SPCC594.06c	2	41	11	100	1213	300	0.02	13.8565377223455	0.033800494641385	23.4178914516144	0.00816331069656794	0.205632495298649	0.591707317073171	0.0990209587493691	2.49432216797262	3	99	1
SPCC594.07c	25	189	36	100	1371	300	0.25	173.206721529318	0.137855579868709	95.5100521343287	0.0851395561966798	0.203974538822248	1.81349206349206	1.16726331545648	2.79649092725302	15	110	1
SPCC5E4.03c	5	141	13	100	2252	300	0.05	34.6413443058637	0.0626110124333925	43.3785927808772	0.0128384001801206	0.0896009379160109	0.798581560283688	0.289120772056316	2.01781312186856	6	99	1
SPCC5E4.04	27	480	31	100	5961	300	0.27	187.063259251664	0.0805234021137393	55.7887779460311	0.037390931203018	0.0840312947782256	3.3530625	2.22887340901191	5.00910548173003	9	118	0.00603303902373747
SPCC5E4.05c	12	79	3	100	1211	300	0.12	83.1392263340728	0.0652353426919901	45.1967993420847	0.0786842344391155	0.286784683043981	1.83949367088608	0.952866079057689	3.47296251166261	6	106	1
SPCC5E4.06	0	220	36	100	3467	300	0	0	0.0634554369772137	43.9636328081339	0.000413555510448418	0.0218592501009581	0	0.0143379695472467	0.757860201000219	5	95	1
SPCC5E4.07	15	109	71	100	403	300	0.15	103.924032917591	0.270471464019851	187.389902200454	0.0770822694818149	0.241763601945614	0.554587155963303	0.310641546011714	0.974307315840826	24	91	1
SPCC5E4.10c	0	23	16	100	1613	300	0	0	0.0142591444513329	9.87911864891338	0.00399043342974737	0.216691035021888	0	0.064365691221825	3.49522639490305	1	99	1
SPCC61.01c	1	92	3	100	6603	300	0.01	6.92826886117273	0.0139330607299712	9.65319907962883	0.000561863119575834	0.071710661114407	0.717717391304348	0.0370998217855923	4.7350549533843	1	100	1
SPCC61.02	1	37	36	100	1452	300	0.01	6.92826886117273	0.0254820936639118	17.6546796049167	0.0013771155727744	0.182508731776351	0.392432432432432	0.0199957181166843	2.65002678539262	2	99	1
SPCC61.03	6	102	15	100	1214	300	0.06	41.5696131670364	0.0840197693574959	58.2111551762454	0.0233155241553432	0.138803753726381	0.714117647058824	0.283050463245866	1.68507757023826	8	98	1
SPCC61.04c	10	51	20	100	995	300	0.1	69.2826886117273	0.0512562814070352	35.5117298411869	0.0935517944717714	0.399518365545125	1.95098039215686	0.930840354994126	3.97520773717399	5	105	1
SPCC61.05	2	228	28	100	2242	300	0.02	13.8565377223455	0.101694915254237	70.4569714695532	0.0015098621918123	0.0356630154481362	0.196666666666667	0.0338511103404318	0.799564806347214	9	93	1
SPCC613.01	1	127	15	100	1399	300	0.01	6.92826886117273	0.0907791279485347	62.8942205410248	0.000408115085612269	0.0517244111829588	0.110157480314961	0.00570953004771565	0.723624512449593	8	93	1
SPCC613.02	1	101	2	100	1815	300	0.01	6.92826886117273	0.0556473829201102	38.5540030291155	0.000512240955176094	0.0652295989031978	0.17970297029703	0.0092971733364461	1.18391722009304	5	96	1
SPCC613.03	4	205	1	100	2946	300	0.04	27.7130754446909	0.0695858791581806	48.2109679748951	0.00618653796077649	0.0542884735837704	0.574829268292683	0.182255408324475	1.59933843177788	6	98	1
SPCC613.04c	7	93	11	100	2324	300	0.07	48.4978820282091	0.0400172117039587	27.7250001759494	0.0320128801890806	0.167904673308899	1.74924731182796	0.743979335594233	3.90210460769881	4	103	1
SPCC613.05c	55	433	88	100	556	300	0.55	381.0547873645	0.778776978417266	539.557628936654	0.0949453343023709	0.16954421052679	0.706235565819861	0.527896058721182	0.942665810528952	67	88	1
SPCC613.06	30	254	69	100	702	300	0.3	207.848065835182	0.361823361823362	250.680953096563	0.0793537965681224	0.174789255355183	0.829133858267716	0.557063651908219	1.22702057259338	34	96	1
SPCC613.07	2	49	16	100	1553	300	0.02	13.8565377223455	0.0315518351577592	21.8599597036358	0.00686844659684507	0.170826937731834	0.633877551020408	0.106666975649004	2.65294234297539	3	99	1
SPCC613.08	3	69	43	100	1104	300	0.03	20.7848065835182	0.0625	43.3016803823296	0.0109411794612652	0.14286046799695	0.48	0.120790621252368	1.57717956668633	6	97	1
SPCC613.09	2	52	27	100	1834	300	0.02	13.8565377223455	0.0283533260632497	19.643946607469	0.00648283335729948	0.160629404222807	0.705384615384615	0.118895163772873	2.94594327344628	2	100	1
SPCC613.10	3	235	28	100	1384	300	0.03	20.7848065835182	0.169797687861272	117.640403350838	0.00327170747803244	0.041050018265897	0.17668085106383	0.0452804314959689	0.568132252800015	14	89	1
SPCC613.11c	0	37	12	100	762	300	0	0	0.0485564304461942	33.6412005070067	0.00247136631781596	0.132669995524611	0	0.0188318113417576	1.01094536589754	4	96	1
SPCC613.12c	3	112	8	100	2348	300	0.03	20.7848065835182	0.0477001703577513	33.0479604962243	0.00680745654011569	0.0869868143971227	0.628928571428571	0.159839079561916	2.04245040204444	4	99	1
SPCC622.01c	2	46	4	100	1141	300	0.02	13.8565377223455	0.0403155127081507	27.9316711318094	0.00730283643198064	0.182405882134092	0.496086956521739	0.0833253636888991	2.08125111514999	3	99	1
SPCC622.02	0	52	48	100	918	300	0	0	0.0566448801742919	39.2450959456408	0.00175540185204023	0.0937274199558428	0	0.0161145890017293	0.860417715194637	5	95	1
SPCC622.03c	1	13	7	100	1496	300	0.01	6.92826886117273	0.00868983957219251	6.0205544916608	0.00375396436557918	0.55840707127902	1.15076923076923	0.0561593069090646	8.35376978633414	0	101	1
SPCC622.04	1	25	7	100	1182	300	0.01	6.92826886117273	0.0211505922165821	14.6536989449508	0.00201502960057811	0.275223236161762	0.4728	0.0238176498788333	3.25313865143203	2	99	1
SPCC622.05	2	19	2	100	1882	300	0.02	13.8565377223455	0.0100956429330499	6.99453285665685	0.0169524113891639	0.46686156027615	1.98105263157895	0.319044382344064	8.78633456439715	1	101	1
SPCC622.06c	0	33	9	100	1755	300	0	0	0.0188034188034188	13.0275140979316	0.0027729657495468	0.149200036234492	0	0.0486655489045463	2.61846063591534	1	99	1
SPCC622.07	1	4	2	100	830	300	0.01	6.92826886117273	0.00481927710843374	3.3389247523724	0.0106420142837121	2.34682041637603	2.075	0.0883287185548105	19.478609455921	0	101	1
SPCC622.08c	39	200	127	100	828	300	0.39	270.202485585737	0.241545893719807	167.349489400308	0.136239268587156	0.278088137187944	1.6146	1.12806114390165	2.30256977591617	27	112	1
SPCC622.09	75	1843	337	100	1119	300	0.75	519.620164587955	1.64700625558534	1141.09021547286	0.0320734831722842	0.0515548371306821	0.455371676614216	0.358902276697861	0.576898627492333	108	67	1
SPCC622.10c	7	146	1	100	2567	300	0.07	48.4978820282091	0.0568757304246202	39.4050352057351	0.0206108912071489	0.105723627252108	1.23075342465753	0.529081577287512	2.71392551156161	5	102	1
SPCC622.11	5	66	3	100	1698	300	0.05	34.6413443058637	0.03886925795053	26.9296669515548	0.0269213699250231	0.195433755769517	1.28636363636364	0.457124861326893	3.31846517296641	3	102	1
SPCC622.12c	8	598	24	100	1782	300	0.08	55.4261508893819	0.335578002244669	232.497462344629	0.00618917603478936	0.0276545000360262	0.238394648829431	0.110291116939946	0.492803190641987	27	81	1
SPCC622.13c	4	115	29	100	4527	300	0.04	27.7130754446909	0.0254031367351447	17.5999761218216	0.0109405931398401	0.0976540426401401	1.57460869565217	0.495280651440562	4.42079851031914	2	102	1
SPCC622.14	0	253	16	100	2236	300	0	0	0.113148479427549	78.3923086706933	0.000359566045388272	0.0189978186625439	0	0.00803989677488177	0.424791225294481	10	90	1
SPCC622.15c	36	256	31	100	1912	300	0.36	249.417679002218	0.133891213389121	92.7634324508483	0.0976077472661248	0.201732975069523	2.68875	1.86626012772831	3.85713448332927	16	120	0.0356403321664409
SPCC622.16c	3	195	70	100	3799	300	0.03	20.7848065835182	0.0513292971834693	35.5623171342112	0.00393663690020192	0.0495620252452298	0.584461538461538	0.149552835838671	1.88286133906628	5	98	1
SPCC622.17	2	26	4	100	1285	300	0.02	13.8565377223455	0.0202334630350195	14.0182871899215	0.0126267060000113	0.332593862792864	0.988461538461539	0.162253172100145	4.2738311368883	2	100	1
SPCC622.18	155	317	142	100	688	300	1.55	1073.88167348177	0.460755813953488	319.224015841825	0.401621084361194	0.595097363358618	3.36403785488959	2.76315306040502	4.09426985990729	80	175	1.2232248766212e-13
SPCC622.19	26	38	14	100	1549	300	0.26	180.134990390491	0.0245319561007101	16.9963987556207	0.403603032983222	1.1562788888416	10.5984210526316	6.25181098091011	17.9107599881564	3	123	1.07028009097079e-10
SPCC622.21	1	1	1	94	707	300	0.0106382978723404	7.37049878848163	0.00141442715700141	0.979953162824998	0.027408528703162	36.4849938072245	7.52127659574468	0.206147125458889	274.413730018167	0	95	1
SPCC63.02c	21	443	20	100	2247	300	0.21	145.493646084627	0.197151757899421	136.592038518003	0.0297921968792505	0.0746568216975429	1.06516930022573	0.669430663876759	1.67753878354379	19	102	1
SPCC63.03	1	167	11	100	2368	300	0.01	6.92826886117273	0.0705236486486486	48.8606798908719	0.000310890105582531	0.0392287490049975	0.141796407185629	0.00736187770019434	0.928936776438341	6	95	1
SPCC63.04	4	256	49	100	4003	300	0.04	27.7130754446909	0.0639520359730202	44.3076899440475	0.00496418864038086	0.0433729760232022	0.62546875	0.198716471274446	1.73622023020878	6	98	1
SPCC63.05	43	37	20	100	894	300	0.43	297.915561030428	0.0413870246085011	28.6740433851668	0.733078157520327	1.8439764900336	10.3897297297297	6.55371872823172	16.4851498209004	5	138	6.00986629299921e-16
SPCC63.06	17	152	31	100	1234	300	0.17	117.780570639936	0.123176661264182	85.3401026659851	0.065451957663596	0.188537598831565	1.38013157894737	0.807677157568775	2.32655396958151	12	105	1
SPCC63.07	2	33	5	100	1140	300	0.02	13.8565377223455	0.0289473684210526	20.0555151244474	0.0100598497413364	0.258222095273969	0.690909090909091	0.114682287051235	2.94373188612325	2	100	1
SPCC63.08c	8	189	19	100	2639	300	0.08	55.4261508893819	0.0716180371352785	49.6189016582663	0.0193725385623026	0.0885106079792983	1.11703703703704	0.511241292659165	2.33579494457368	7	101	1
SPCC63.10c	1	56	21	100	1839	300	0.01	6.92826886117273	0.0304513322457858	21.0975016979703	0.000917313851770373	0.11900199898102	0.328392857142857	0.0168694017340572	2.18844676126095	2	99	1
SPCC63.11	1	93	19	100	2076	300	0.01	6.92826886117273	0.0447976878612717	31.0370425861784	0.00055587983277834	0.070927644740107	0.223225806451613	0.0115400653284783	1.47245790480462	4	97	1
SPCC63.12c	15	118	11	100	1012	300	0.15	103.924032917591	0.116600790513834	80.7841626105121	0.0713956069113604	0.222695155077745	1.2864406779661	0.722523541942967	2.25367496938678	12	103	1
SPCC63.13	3	51	38	100	701	300	0.03	20.7848065835182	0.072753209700428	50.4053797317845	0.014670351198998	0.195367709223204	0.412352941176471	0.102839161904976	1.36952764165466	6	97	1
SPCC63.14	10	402	22	100	4184	300	0.1	69.2826886117273	0.0960803059273422	66.5670191728355	0.0125359889140502	0.0478197233060518	1.0407960199005	0.524505776163859	2.00077722312521	9	101	1
SPCC645.02	3	21	5	100	851	300	0.03	20.7848065835182	0.0246768507638073	17.0967856738693	0.0339686860725813	0.502880009415215	1.21571428571429	0.289073518477667	4.27950888012348	2	101	1
SPCC645.03c	5	130	99	100	979	300	0.05	34.6413443058637	0.132788559754852	91.9994843669515	0.0139052208079215	0.0973336968997325	0.376538461538462	0.136132111709551	0.952896892648381	12	93	1
SPCC645.04	7	72	32	100	1097	300	0.07	48.4978820282091	0.0656335460346399	45.4726853240143	0.0410009462205246	0.218884020981055	1.06652777777778	0.449780380039155	2.40115771016217	6	101	1
SPCC645.05c	19	318	47	100	4798	300	0.19	131.637108362282	0.0662776156731972	45.9189140861386	0.0365018195384707	0.0966474798549947	2.86672955974843	1.75135730145582	4.63714608344265	7	112	1
SPCC645.06c	15	791	49	100	5187	300	0.15	103.924032917591	0.152496626180837	105.653762660259	0.0109598346873621	0.0322484585387311	0.983628318584071	0.568486625233473	1.67272754440398	15	100	1
SPCC645.07	11	518	7	100	4086	300	0.11	76.2109574729001	0.126774351443955	87.8326791504522	0.0110935349493453	0.0395446848125046	0.867683397683398	0.453281838030249	1.61579582143894	12	99	1
SPCC645.08c	8	261	22	100	2554	300	0.08	55.4261508893819	0.102192638997651	70.801807860849	0.0140892860516696	0.0637984699969792	0.782835249042146	0.359840365759642	1.62941292372285	10	98	1
SPCC645.09	0	9	24	100	709	300	0	0	0.0126939351198872	8.79469954168612	0.0103569347612096	0.590306163886248	0	0.0734306674569758	4.1852707019535	1	99	1
SPCC645.10	12	108	8	100	2163	300	0.12	83.1392263340728	0.0499306518723994	34.5932980585601	0.058236946352365	0.207189609383768	2.40333333333333	1.25966514960165	4.4815112509709	5	107	1
SPCC645.11c	5	10	3	100	426	300	0.05	34.6413443058637	0.0234741784037559	16.2635419276355	0.149264175161072	1.58487800229192	2.13	0.635865386186167	6.75158028976357	2	103	1
SPCC645.12c	1	9	2	100	509	300	0.01	6.92826886117273	0.0176817288801572	12.2503771612092	0.00526992812214453	0.847902870266008	0.565555555555555	0.0268239341417157	4.31582560965398	1	100	1
SPCC645.13	13	298	7	100	2669	300	0.13	90.0674951952455	0.111652304233795	77.355718270119	0.0239544395737118	0.0777805177972366	1.1643288590604	0.639343992222369	2.07596202000824	11	102	1
SPCC645.14c	5	253	25	100	2037	300	0.05	34.6413443058637	0.124202258222877	86.0506638132892	0.00720795204475759	0.0495301623349759	0.402569169960474	0.146825983151712	1.00892940676346	11	94	1
SPCC663.01c	4	589	70	100	3191	300	0.04	27.7130754446909	0.18458163585083	127.883120000963	0.002167684013104	0.0187526161682623	0.216706281833616	0.0691707968581488	0.598395981929249	16	88	1
SPCC663.02	0	106	2	100	1981	79	0	0	0.0535083291267037	37.0720090501923	0.000859257958166075	0.0455702794857351	0	0.0170219001512699	0.902747236612413	5	95	1
SPCC663.03	3	825	51	100	5278	300	0.03	20.7848065835182	0.156309208033346	108.2952218732	0.000937080026211003	0.011617847637126	0.191927272727273	0.0494590837834167	0.61318999828751	13	90	1
SPCC663.04	297	69	322	100	180	300	2.97	2057.6958517683	0.383333333333333	265.583639678288	3.28790622683591	5.64344554437657	7.74782608695652	5.91823120830464	10.1582019798778	110	287	9.0312277685183e-29
SPCC663.05c	8	90	14	100	1520	300	0.08	55.4261508893819	0.0592105263157895	41.0226445727333	0.0399961821695463	0.189292214061722	1.35111111111111	0.607941968977104	2.87724165373817	6	102	1
SPCC663.06c	5	26	18	67	950	300	0.0746268656716418	51.7034989639756	0.0273684210526316	18.9615779358412	0.0649022633245518	0.526081743416158	2.72675086107922	0.920255972512301	7.45936800366194	1	71	1
SPCC663.07c	2	31	23	91	527	300	0.021978021978022	15.22696453005	0.0588235294117647	40.7545227127808	0.0106801732844829	0.275851694734321	0.373626373626374	0.0618511134167304	1.59751475961524	5	88	1
SPCC663.08c	6	26	23	79	832	300	0.0759493670886076	52.6197635025777	0.03125	21.6508401911648	0.0853306794502033	0.588427805815365	2.43037974683544	0.898672472184419	6.19711309415676	2	83	1
SPCC663.09c	3	43	11	100	1474	253	0.03	20.7848065835182	0.0291723202170963	20.2113677768268	0.0172895015262644	0.23349064468298	1.02837209302326	0.254847252497138	3.44165210262713	2	101	1
SPCC663.10	0	268	21	100	2611	300	0	0	0.102642665645347	71.1135984218419	0.000339424372855357	0.0179309083155064	0	0.00886237037525336	0.468176016117873	9	91	1
SPCC663.11	6	58	5	100	1979	300	0.06	41.5696131670364	0.0293077311773623	20.3051841307741	0.0402463933488263	0.249159375457532	2.04724137931034	0.796476124373273	4.93086404030456	3	103	1
SPCC663.12	1	134	4	100	4232	300	0.01	6.92826886117273	0.0316635160680529	21.9373352409534	0.000386938729982782	0.0489933860550234	0.315820895522388	0.0163752470528713	2.07340009784859	3	98	1
SPCC663.13c	1	14	9	100	456	300	0.01	6.92826886117273	0.0307017543859649	21.2710008895654	0.00350210863509423	0.514391103811047	0.325714285714286	0.0159696153760297	2.34562343337837	3	98	1
SPCC663.14c	2	2	4	100	1865	300	0.02	13.8565377223455	0.00107238605898123	0.742977893959543	0.101199373606884	9.88148408788154	18.65	1.88736831776838	184.289678238991	0	102	1
SPCC663.15c	9	413	27	100	2266	300	0.09	62.3544197505546	0.182259488084731	126.274273595072	0.0105533651473778	0.0433535256458822	0.493801452784504	0.239139254239581	0.98239089113569	16	93	1
SPCC663.17	3	16	2	100	1683	300	0.03	20.7848065835182	0.0095068330362448	6.58658952933831	0.0435109966500877	0.680481866290363	3.155625	0.732290073620977	11.4525098096668	0	103	1
SPCC663.18	3	71	12	100	966	300	0.03	20.7848065835182	0.0734989648033126	50.9220589175222	0.0106406468594465	0.138717113507949	0.408169014084507	0.102788648662254	1.34000731648679	7	96	1
SPCC70.02c	2	16	7	100	464	300	0.02	13.8565377223455	0.0344827586206897	23.890582279906	0.0198698862921535	0.564288735510909	0.58	0.0921962723955923	2.61829973277062	3	99	1
SPCC70.03c	26	291	21	100	2110	300	0.26	180.134990390491	0.137914691943128	95.5510065687804	0.0585192317619549	0.135428596390907	1.88522336769759	1.23475579017725	2.85754338384815	15	111	1
SPCC70.04c	9	12	50	100	1836	300	0.09	62.3544197505546	0.0065359477124183	4.52828030142009	0.291834978562513	1.90368724186098	13.77	5.35809020640774	34.9516977605675	0	109	0.00411089161529824
SPCC70.05c	0	462	36	100	4991	300	0	0	0.0925666199158485	64.1326430346985	0.000196826919067953	0.0103867094780326	0	0.00982363153068153	0.518400670048608	8	92	1
SPCC70.06	0	50	1	100	2982	300	0	0	0.0167672702883971	11.6168156625968	0.00182593230767121	0.0975451588739486	0	0.0544493014147556	2.90879663762115	1	99	1
SPCC70.07c	5	31	0	100	1533	300	0.05	34.6413443058637	0.020221787345075	14.010197958014	0.0551695094846635	0.434472259261205	2.47258064516129	0.845748580399892	6.66045973447428	2	103	1
SPCC70.08c	31	33	6	100	638	300	0.31	214.776334696355	0.0517241379310345	35.835873419859	0.560145035484443	1.57463364636975	5.99333333333333	3.57372532639074	10.046162663839	6	125	1.95417858054963e-06
SPCC70.09c	46	65	46	100	544	300	0.46	318.700367613946	0.119485294117647	82.782624260336	0.476936394788819	1.04879537607139	3.84984615384615	2.59453398765118	5.70544684582838	15	131	2.18478597744659e-05
SPCC70.10	15	131	63	100	921	300	0.15	103.924032917591	0.142236699239957	98.5454094260183	0.0645206762689769	0.199914075290607	1.05458015267176	0.594235428437278	1.84120863342649	14	101	1
SPCC70.12c	54	165	15	100	3412	300	0.54	374.126518503328	0.048358733880422	33.5042310109467	0.237799873990877	0.449524225789604	11.1665454545455	8.11373170056871	15.3377665839413	7	147	3.66626006808828e-26
SPCC736.02	0	51	21	100	1031	300	0	0	0.049466537342386	34.2717470339291	0.00178997256498559	0.0955981914009031	0	0.0184546171450014	0.985617353343311	4	96	1
SPCC736.03c	26	83	11	100	1567	300	0.26	180.134990390491	0.0529674537332482	36.6972760355671	0.196701849871629	0.4958715265222	4.90867469879518	3.08231798748843	7.77030682060287	6	120	4.96251179302433e-05
SPCC736.04c	6	615	33	100	2674	300	0.06	41.5696131670364	0.229992520568437	159.345001855693	0.00394910337131683	0.0225001275688307	0.260878048780488	0.105599024149012	0.601653411190532	19	87	1
SPCC736.05	0	20	6	100	1844	300	0	0	0.0108459869848156	7.51439138955828	0.00459577388787386	0.250708753220746	0	0.0847460704923941	4.62306940939056	1	99	1
SPCC736.06	1	155	1	100	4099	300	0.01	6.92826886117273	0.037814101000244	26.1986258473231	0.000334819232841836	0.0422940082788218	0.264451612903226	0.0137242403541869	1.7336313993489	3	98	1
SPCC736.07c	8	188	3	100	2313	300	0.08	55.4261508893819	0.0812797233030696	56.3127776005393	0.0194739625963583	0.0889893187467869	0.984255319148936	0.450432754853768	2.05832294261318	8	100	1
SPCC736.08	5	285	0	100	3162	300	0.05	34.6413443058637	0.0901328273244782	62.4464460921641	0.00640534605026242	0.0439180845314559	0.554736842105263	0.202537042109298	1.38868983288464	8	97	1
SPCC736.09c	1	34	8	100	833	300	0.01	6.92826886117273	0.0408163265306122	28.2786484129499	0.0014954740609025	0.199297297707355	0.245	0.0124572989273178	1.66014648990227	3	98	1
SPCC736.10c	0	38	242	100	963	254	0	0	0.039460020768432	27.3389633151157	0.00240594623539958	0.129094305004205	0	0.023169262246898	1.24317815719049	3	97	1
SPCC736.11	4	232	17	100	2792	300	0.04	27.7130754446909	0.0830945558739255	57.5701423994296	0.0054730736156454	0.0479058025450732	0.481379310344828	0.15280821534882	1.33753000705844	7	97	1
SPCC736.12c	19	423	38	100	2835	300	0.19	131.637108362282	0.149206349206349	103.374170309561	0.0275374792908574	0.0723952856859968	1.27340425531915	0.780687537895808	2.05240634919801	15	104	1
SPCC736.13	3	68	10	100	1237	300	0.03	20.7848065835182	0.0549717057396928	38.0858757121864	0.0110979033367924	0.145026314826846	0.545735294117647	0.137281064276121	1.79397551440808	5	98	1
SPCC736.14	0	150	8	100	3900	300	0	0	0.0384615384615385	26.6471879275874	0.000606834606982162	0.0321220572027316	0	0.0236665496723043	1.25276023090653	3	97	1
SPCC736.15	44	1764	86	100	2405	300	0.44	304.8438298916	0.733471933471934	508.169075721776	0.0182690178301327	0.0339401057499339	0.599886621315193	0.439369878814691	0.81625954328591	60	84	1
SPCC737.02c	15	165	46	100	854	300	0.15	103.924032917591	0.193208430913349	133.8599955613	0.0515416758746983	0.157705683453169	0.776363636363636	0.440165911969923	1.34680653669006	18	97	1
SPCC737.03c	2	167	72	100	3537	300	0.02	13.8565377223455	0.0472151540853831	32.7119281825232	0.00205666479112116	0.0488313540534174	0.423592814371257	0.0727442336619553	1.72716499286937	4	98	1
SPCC737.04	0	17	3	100	2289	300	0	0	0.00742682394058541	5.14550330449701	0.00541762860743838	0.297388981119444	0	0.124009518824265	6.80723377782406	0	100	1
SPCC737.05	11	145	1	100	2729	300	0.11	76.2109574729001	0.0531330157566874	36.8119818567258	0.0389571016881718	0.143835034221783	2.07027586206897	1.06313930507021	3.92525808391246	5	106	1
SPCC737.06c	0	57	29	100	1392	300	0	0	0.040948275862069	28.3700664573883	0.00160081492032805	0.0853739079446319	0	0.0222833436909665	1.18840479858928	3	97	1
SPCC737.07c	0	75	18	100	2430	300	0	0	0.0308641975308642	21.3835458678171	0.00121547503949483	0.0646352056966976	0	0.0295360434597244	1.57063549842975	2	98	1
SPCC737.08	3	1973	37	100	14152	300	0.03	20.7848065835182	0.139414923685698	96.5904074554395	0.000392336881162769	0.00485067702872845	0.215184997465788	0.0555235154221551	0.686467813105651	12	91	1
SPCC737.09c	0	121	5	100	2721	300	0	0	0.0444689452407203	30.8092808600478	0.000752542158547959	0.0398786173471945	0	0.02047667213409	1.08509717801716	4	96	1
SPCC74.01	1	127	6	100	2114	300	0.01	6.92826886117273	0.0600756859035005	41.6220503958816	0.000408115085612269	0.0517244111829588	0.166456692913386	0.00862755290984338	1.09345405240775	5	96	1
SPCC74.02c	11	362	4	100	3427	300	0.11	76.2109574729001	0.105631747884447	73.1845149619063	0.015828123611977	0.056758368031296	1.04135359116022	0.542429796182453	1.94510927243251	10	101	1
SPCC74.03c	1	200	3	100	2584	300	0.01	6.92826886117273	0.0773993808049536	53.624371990501	0.000259824425005525	0.0327094891299571	0.1292	0.00671386314214276	0.84521319911809	7	94	1
SPCC74.04	0	227	12	100	2836	300	0	0	0.0800423131170663	55.4554665545208	0.000400790194887206	0.0211824812092975	0	0.0113664099270012	0.600735167095678	7	93	1
SPCC74.05	1	70	128	100	477	300	0.01	6.92826886117273	0.146750524109015	101.672708654527	0.000736193769851976	0.0947130282636387	0.0681428571428571	0.00351164428219393	0.451781144817557	12	89	1
SPCC74.06	2	757	15	100	7222	300	0.02	13.8565377223455	0.104818609803379	72.6211510372163	0.000456752657278416	0.0106817005053264	0.190805812417437	0.0329866769086472	0.771432410494674	9	93	1
SPCC74.09	3	47	9	100	4819	300	0.03	20.7848065835182	0.00975306080099606	6.75718274486654	0.0158725968620701	0.212736749288404	3.07595744680851	0.764900442783159	10.2517839482082	0	103	1
