V4	dis2ts_DMSO_30Cr1_pr_counts	dis2ts_DMSO_30Cr1gb_counts	dis2ts_DMSO_30Cr1term_counts	dis2ts_DMSO_30Cr1pr_map	dis2ts_DMSO_30Cr1gb_map	dis2ts_DMSO_30Cr1term_map	dis2ts_DMSO_30Cr1pr_density	dis2ts_DMSO_30Cr1pr_densityRPKM	dis2ts_DMSO_30Cr1gb_density	dis2ts_DMSO_30Cr1gb_densityRPKM	dis2ts_DMSO_30Cr1pause_index_CI_low	dis2ts_DMSO_30Cr1pause_index_CI_high	dis2ts_DMSO_30Cr1pause_index_scaled	dis2ts_DMSO_30Cr1pause_index_CI_low_scaled	dis2ts_DMSO_30Cr1pause_index_CI_high_scaled	dis2ts_DMSO_30Cr1_ExpPR	dis2ts_DMSO_30Cr1_ExpGB	dis2ts_DMSO_30Cr1Fexact_Pval
SPNCRNA.1255	0	1	5	100	228	300	0	0	0.0043859649122807	2.09193269335422	0.120791776113059	17.3080587281839	0	0.275405249537774	39.4623739002594	0	100	1
SPNCRNA.1256	0	1	1	100	833	300	0	0	0.00120048019207683	0.572581817628767	0.120791776113059	17.3080587281839	0	1.00619549502178	144.176129205772	0	100	1
SPNCRNA.1257	5	11	7	100	1551	237	0.05	23.8480327042381	0.00709219858156028	3.38269967436002	0.138028241968496	1.41059911473824	7.05	2.14081803293137	21.8783922695902	0	105	1
SPNCRNA.1258	55	238	7	100	627	137	0.55	262.328359746619	0.379585326953748	181.047265824838	0.170438170914591	0.312672587680764	1.44894957983193	1.06864733163449	1.96045712475839	42	113	1
SPNCRNA.1259	0	3	158	100	640	300	0	0	0.0046875	2.23575306602232	0.0327971598819604	2.22593021867193	0	0.209901823244546	14.2459533995004	0	100	1
SPNCRNA.1260	0	9	53	100	703	300	0	0	0.0128022759601707	6.10618191573665	0.0103569347612096	0.590306163886248	0	0.0728092513713032	4.14985233212032	1	99	1
SPNCRNA.1261	12	19	430	100	705	300	0.12	57.2352784901715	0.0269503546099291	12.8542587625681	0.288933100706193	1.36478755449112	4.45263157894737	2.03697835997866	9.62175225916239	2	110	1
SPNCRNA.1262	1	2	0	100	519	300	0.01	4.76960654084763	0.00385356454720617	1.8379986669933	0.0179700152612445	6.97865092307548	2.595	0.0932643792058592	36.2191982907618	0	101	1
SPNCRNA.1263	0	545	18	100	5085	300	0	0	0.107177974434612	51.1196767898123	0.000166839215082265	0.00880224982144466	0	0.0084837740869332	0.447594403420461	9	91	1
SPNCRNA.1264	0	66	15	100	1437	300	0	0	0.0459290187891441	21.9063348431415	0.00138178273757893	0.0735710521596386	0	0.0198562179390092	1.05721601953401	4	96	1
SPNCRNA.1265	3	25	9	100	444	300	0.03	14.3088196225429	0.0563063063063063	26.8558926849528	0.0288991736999246	0.415829500379834	0.5328	0.128312331227665	1.84628298168646	5	98	1
SPNCRNA.1266	18	6	1	100	432	300	0.18	85.8529177352573	0.0138888888888889	6.62445352895504	1.1252927969458	8.43347777982084	12.96	4.86126488280588	36.432624008826	1	117	7.108428336615e-05
SPNCRNA.1267	1	2	8	100	502	300	0.01	4.76960654084763	0.00398406374501992	1.90024164974009	0.0179700152612445	6.97865092307548	2.51	0.0902094766114476	35.0328276338389	0	101	1
SPNCRNA.1268	140	48	21	100	604	300	1.4	667.744915718668	0.0794701986754967	37.9041579405109	2.07761738865327	4.10403857255613	17.6166666666667	12.5488090274658	24.788392978239	17	223	3.68409065136716e-52
SPNCRNA.1269	0	124	10	100	1570	300	0	0	0.0789808917197452	37.6707777748475	0.000734302771695339	0.0389067364682754	0	0.0115285535156168	0.610835762551924	7	93	1
SPNCRNA.1270	0	4	2	100	366	300	0	0	0.0109289617486339	5.21268474409577	0.0240893601812892	1.52670069174082	0	0.0881670582635185	5.5877245317714	1	99	1
SPNCRNA.1271	0	4	1	100	1291	300	0	0	0.00309837335398916	1.47780218151747	0.0240893601812892	1.52670069174082	0	0.310993639940444	19.709705930374	0	100	1
SPNCRNA.1272	2	4	1	100	320	163	0.02	9.53921308169525	0.0125	5.96200817605953	0.0638181358093923	3.14803144559117	1.6	0.204218034590055	10.0737006258917	1	101	1
SPNCRNA.1273	0	2	0	100	1607	300	0	0	0.00124455507156192	0.59360380097668	0.0514242900386907	4.05388820080272	0	0.82638834092176	65.1459833868998	0	100	1
SPNCRNA.1275	2	10	8	100	1068	300	0.02	9.53921308169525	0.00936329588014981	4.46592372738542	0.0303002114505232	0.965353981350509	2.136	0.323606258291587	10.3099805208234	0	102	1
SPNCRNA.1276	7	117	8	100	2077	300	0.07	33.3872457859334	0.0563312469908522	26.8677884101672	0.0255997973108939	0.132595411056678	1.24264957264957	0.531707790147266	2.75400668764721	5	102	1
SPNCRNA.1277	1	25	4	100	1402	300	0.01	4.76960654084763	0.0178316690442225	8.5050045307554	0.00201502960057811	0.275223236161762	0.5608	0.0282507150001052	3.8586297709879	1	100	1
SPNCRNA.1278	4	30	28	100	1975	300	0.04	19.0784261633905	0.0151898734177215	7.2449719607812	0.0399036842115003	0.396477875317764	2.63333333333333	0.78809776317713	7.83043803752583	1	103	1
SPNCRNA.1279	5	105	15	100	3455	300	0.05	23.8480327042381	0.0303907380607815	14.495186303589	0.0171427500998633	0.121080201010424	1.64523809523809	0.592282015950278	4.18332094491014	3	102	1
SPNCRNA.128	62	337	275	100	459	300	0.62	295.715605532553	0.734204793028322	350.186798314956	0.138977508837802	0.24309982520576	0.844451038575668	0.637906765565512	1.11582819769444	68	94	1
SPNCRNA.1280	8	145	2	100	2415	300	0.08	38.156852326781	0.0600414078674948	28.6373891686503	0.0251318515242977	0.1159541789753	1.33241379310345	0.60693421431179	2.80029342225349	6	102	1
SPNCRNA.1281	10	22	60	100	808	300	0.1	47.6960654084763	0.0272277227722772	12.9865524627039	0.201193886989255	1.00546422821131	3.67272727272727	1.62564660687318	8.12415096394738	2	108	1
SPNCRNA.1282	0	0	8	100	472	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1283	1	9	0	100	1109	300	0.01	4.76960654084763	0.00811541929666366	3.8707356959088	0.00526992812214453	0.847902870266008	1.23222222222222	0.0584435028745829	9.40324283125003	0	101	1
SPNCRNA.1284	2	1	3	100	262	300	0.02	9.53921308169525	0.00381679389312977	1.8204605117739	0.143294171183347	55.6482554667983	5.24	0.375430728500369	145.798429323011	0	102	1
SPNCRNA.1285	0	82	1	100	2934	300	0	0	0.0279481935923654	13.3301886963022	0.0011114325088227	0.059056249168781	0	0.0326094298088581	1.73271035061203	2	98	1
SPNCRNA.1286	2	46	10	100	2655	300	0.02	9.53921308169525	0.0173258003766478	8.26372508018798	0.00730283643198064	0.182405882134092	1.15434782608696	0.193890307269086	4.84287617066014	1	101	1
SPNCRNA.1287	7	15	14	100	599	300	0.07	33.3872457859334	0.0250417362270451	11.9439228902695	0.172804614762774	1.21652181949847	2.79533333333333	1.03509964242902	7.28696569879583	2	105	1
SPNCRNA.1288	0	1	0	100	801	0	0	0	0.00124843945068664	0.595456496984722	0.120791776113059	17.3080587281839	0	0.967542126665602	138.637550412753	0	100	1
SPNCRNA.1289	1	16	7	100	1218	300	0.01	4.76960654084763	0.013136288998358	6.26549299290328	0.00308778638028139	0.444289421552728	0.76125	0.0376092381118273	5.41144515451223	1	100	1
SPNCRNA.1290	6	82	152	100	575	300	0.06	28.6176392450858	0.142608695652174	68.0187367564357	0.0288276364754372	0.173805685828412	0.420731707317073	0.165758909733764	0.999382693513366	13	93	1
SPNCRNA.1292	1	34	9	100	1066	300	0.01	4.76960654084763	0.0318949343339587	15.2126287419155	0.0014954740609025	0.199297297707355	0.313529411764706	0.0159417534892206	2.12450919356041	3	98	1
SPNCRNA.1293	0	6	9	100	768	300	0	0	0.0078125	3.72625511003721	0.0157393406208896	0.93492067967121	0	0.120878135968432	7.18019081987489	0	100	1
SPNCRNA.1294	27	24	5	100	1558	300	0.27	128.779376602886	0.0154043645699615	7.34727580104897	0.628657680299789	2.01587544393824	17.5275	9.79448665907071	31.4073394165578	1	126	7.50758142010325e-15
SPNCRNA.1296	0	2	13	100	574	300	0	0	0.00348432055749129	1.66188381214203	0.0514242900386907	4.05388820080272	0	0.295175424822085	23.2693182726076	0	100	1
SPNCRNA.1297	8	55	10	100	907	300	0.08	38.156852326781	0.0606394707828004	28.9226416479184	0.0641440756022821	0.316566576273469	1.31927272727273	0.581786765712699	2.87125884680036	6	102	1
SPNCRNA.1298	0	1	1	20	401	287	0	0	0.00249376558603491	1.18942806504928	0.120791776113059	17.3080587281839	0	2.42187511106683	347.026577500088	0	20	1
SPNCRNA.13	2	1	3	100	224	300	0.02	9.53921308169525	0.00446428571428571	2.12928863430698	0.143294171183347	55.6482554667983	4.48	0.320978943450697	124.652092245628	0	102	1
SPNCRNA.130	1	58	28	100	800	300	0.01	4.76960654084763	0.0725	34.5796474211453	0.000886168532157665	0.114796577053431	0.137931034482759	0.00708934825726132	0.918372616427448	6	95	1
SPNCRNA.1300	0	0	0	0	35	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.1301	1	4	1	100	1883	300	0.01	4.76960654084763	0.00212426978226235	1.01319310480035	0.0106420142837121	2.34682041637603	4.7075	0.200389128962299	44.1906284403606	0	101	1
SPNCRNA.1302	0	29	10	100	998	300	0	0	0.0290581162324649	13.8595781247075	0.00315841214605714	0.170434554760817	0	0.0315209532176502	1.70093685651296	2	98	1
SPNCRNA.1303	1	12	1	100	507	300	0.01	4.76960654084763	0.0236686390532544	11.2890095641364	0.0040448521341888	0.610617545978525	0.4225	0.0205074003203372	3.09583095811112	2	99	1
SPNCRNA.1304	0	0	0	100	684	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1305	0	28	6	100	1524	300	0	0	0.0183727034120735	8.76305663672792	0.00327211992868732	0.176722244865318	0	0.0498671077131948	2.69324701174745	1	99	1
SPNCRNA.1307	19	9	1	100	1475	300	0.19	90.6225242761049	0.00610169491525424	2.91026839780533	0.907426279228937	5.03082004140496	31.1388888888889	13.3845376186268	74.2045956107231	0	119	2.21326238228244e-12
SPNCRNA.1308	0	5	2	100	1173	300	0	0	0.00426257459505541	2.03308036694272	0.0190383591688732	1.16008855872718	0	0.223319953050883	13.6078387938699	0	100	1
SPNCRNA.1309	0	5	4	100	1047	300	0	0	0.00477554918815664	2.27774906439715	0.0190383591688732	1.16008855872718	0	0.199331620498102	12.1461272098736	0	100	1
SPNCRNA.131	5	7	15	100	348	300	0.05	23.8480327042381	0.0201149425287356	9.59403614538316	0.197594055286537	2.49659137459938	2.48571428571429	0.68762731239715	8.68813798360583	2	103	1
SPNCRNA.1310	0	0	1	100	159	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1311	1	12	2	100	998	300	0.01	4.76960654084763	0.0120240480961924	5.73499784470656	0.0040448521341888	0.610617545978525	0.831666666666667	0.0403676242992042	6.09396310886568	1	100	1
SPNCRNA.1312	0	22	6	100	2421	300	0	0	0.00908715406856671	4.33421494831259	0.00417368066078422	0.226956323474185	0	0.101044808797586	5.49461259131002	0	100	1
SPNCRNA.1313	0	0	0	100	988	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1314	6	4	4	100	708	300	0.06	28.6176392450858	0.00564971751412429	2.69469296093086	0.376784068761011	6.3029714817381	10.62	2.66763120682795	44.6250380907058	0	106	1
SPNCRNA.1315	0	5	1	100	695	300	0	0	0.00719424460431655	3.43137161212059	0.0190383591688732	1.16008855872718	0	0.132316596223669	8.06261548315392	0	100	1
SPNCRNA.1316	1	160	6	100	2906	300	0.01	4.76960654084763	0.0550584996558844	26.2607380087963	0.000324415009699036	0.0409604394139384	0.181625	0.00942750018185398	1.19031036936905	5	96	1
SPNCRNA.1317	20	10	16	100	294	300	0.2	95.3921308169525	0.0340136054421769	16.2231514994817	0.891696785395084	4.57488729181665	5.88	2.62158854906155	13.450168637941	3	117	0.0422057931820755
SPNCRNA.1318	0	194	10	100	1921	300	0	0	0.100989068193649	48.1678120210536	0.000469044070006899	0.0248025533677432	0	0.00901033658483253	0.476457050194347	9	91	1
SPNCRNA.1319	8	28	9	100	588	300	0.08	38.156852326781	0.0476190476190476	22.7124120992744	0.120138366177555	0.655243956762501	1.68	0.706413593124024	3.85283446576351	4	104	1
SPNCRNA.132	3	15	7	100	1012	300	0.03	14.3088196225429	0.0148221343873518	7.06957491232356	0.046101519525487	0.73204421859004	2.024	0.466547377597929	7.40828749213121	1	102	1
SPNCRNA.1320	1	67	12	100	1666	300	0.01	4.76960654084763	0.0402160864345738	19.1814908905637	0.000768718145976326	0.0990451196584708	0.24865671641791	0.0128068443119656	1.65009169351012	3	98	1
SPNCRNA.1321	2	82	10	100	1304	300	0.02	9.53921308169525	0.0628834355828221	29.9929245666799	0.00415187490199961	0.100574264254526	0.318048780487805	0.0541404487220749	1.31148840587901	6	96	1
SPNCRNA.1322	23	21	2	100	611	300	0.23	109.700950439495	0.0343698854337152	16.3930830372832	0.584290050849695	2.05560668173791	6.69190476190476	3.57001221069163	12.5597568254187	4	119	7.89723548684803e-05
SPNCRNA.1323	3	25	0	100	1695	300	0.03	14.3088196225429	0.0147492625368732	7.03481790685491	0.0288991736999246	0.415829500379834	2.034	0.489840994213722	7.04831003143819	1	102	1
SPNCRNA.1324	1	233	9	100	3234	300	0.01	4.76960654084763	0.0720470006184292	34.3635845398113	0.000223167707726484	0.0280482351842932	0.138798283261803	0.00721724366787448	0.907079925860041	6	95	1
SPNCRNA.1325	0	10	19	100	950	300	0	0	0.0105263157894737	5.02063846405013	0.00929728784483565	0.525639636497703	0	0.0883242345259387	4.99357654672818	1	99	1
SPNCRNA.1326	0	0	0	100	264	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1327	0	17	1	100	1127	300	0	0	0.0150842945874002	7.19461501281363	0.00541762860743838	0.297388981119444	0	0.0610566744058306	3.35157381721613	1	99	1
SPNCRNA.1328	2	6	0	100	1018	300	0.02	9.53921308169525	0.00589390962671906	2.8111629906764	0.0466205767516236	1.81092198049589	3.39333333333333	0.474597471331528	18.4351857614482	0	102	1
SPNCRNA.1329	2	4	3	100	713	300	0.02	9.53921308169525	0.00561009817671809	2.6757960958472	0.0638181358093923	3.14803144559117	3.565	0.455023308320967	22.445464207065	0	102	1
SPNCRNA.133	44	299	95	100	876	300	0.44	209.862687797296	0.341324200913242	162.798214122539	0.105816726631864	0.204003697859639	1.28909698996656	0.926954525295131	1.78707239325043	36	108	1
SPNCRNA.1331	0	6	3	100	2086	300	0	0	0.00287631831255992	1.37189066371456	0.0157393406208896	0.93492067967121	0	0.328322645351756	19.5024453779414	0	100	1
SPNCRNA.1332	9	66	70	100	1376	300	0.09	42.9264588676286	0.0479651162790698	22.8774732337168	0.0634999065664601	0.282862170224527	1.87636363636364	0.873758714354491	3.89218346228949	4	105	1
SPNCRNA.1333	0	2	5	100	310	300	0	0	0.00645161290322581	3.07716551022427	0.0514242900386907	4.05388820080272	0	0.159415299119941	12.5670534224884	0	100	1
SPNCRNA.1334	4	16	15	100	505	300	0.04	19.0784261633905	0.0316831683168317	15.1116246838737	0.0707856001160781	0.794321405375439	1.2625	0.357467280586195	4.01132309714597	3	101	1
SPNCRNA.1335	1	2	2	100	725	300	0.01	4.76960654084763	0.00275862068965517	1.31575352850969	0.0179700152612445	6.97865092307548	3.625	0.130282610644023	50.5952191922973	0	101	1
SPNCRNA.1336	1	10	3	100	950	300	0.01	4.76960654084763	0.0105263157894737	5.02063846405013	0.00478667548335045	0.750794709134687	0.95	0.0454734170918293	7.13254973677953	1	100	1
SPNCRNA.1337	0	5	14	100	1737	300	0	0	0.00287852619458837	1.37294373657099	0.0190383591688732	1.16008855872718	0	0.330696298763327	20.1507382650912	0	100	1
SPNCRNA.1338	0	11	2	100	2507	300	0	0	0.00438771439968089	2.09276713000893	0.00843437698064696	0.473726222726494	0	0.211449830904819	11.8763164037532	0	100	1
SPNCRNA.1339	0	23	7	100	459	300	0	0	0.0501089324618736	23.8999892025044	0.00399043342974737	0.216691035021888	0	0.0183160894425404	0.994611850750466	4	96	1
SPNCRNA.134	0	0	0	100	424	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1340	0	14	11	100	757	300	0	0	0.0184940554821664	8.820936799454	0.0065974714867639	0.365411596620526	0	0.0499428591548027	2.76616578641738	1	99	1
SPNCRNA.1342	1	1	2	100	274	300	0.01	4.76960654084763	0.00364963503649635	1.74073231417797	0.027408528703162	36.4849938072245	2.74	0.0750993686466638	99.9688830317951	0	101	1
SPNCRNA.1343	0	81	15	100	1342	300	0	0	0.0603576751117735	28.7882362003471	0.00112519171100525	0.059793543622105	0	0.0151000727616905	0.802429355408649	5	95	1
SPNCRNA.1344	1	14	20	100	1068	248	0.01	4.76960654084763	0.0131086142322097	6.25229321833959	0.00350210863509423	0.514391103811047	0.762857142857143	0.0374025202228064	5.49369698870198	1	100	1
SPNCRNA.1345	0	4	3	100	663	300	0	0	0.00603318250377074	2.87759067321124	0.0240893601812892	1.52670069174082	0	0.159712458001948	10.1220255862416	0	100	1
SPNCRNA.1346	0	4	3	100	275	300	0	0	0.0145454545454545	6.93760951396018	0.0240893601812892	1.52670069174082	0	0.0662457404985454	4.19842690228725	1	99	1
SPNCRNA.1348	0	0	1	100	696	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1349	0	0	4	100	264	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.135	33	148	104	100	1010	300	0.33	157.397015847972	0.146534653465347	69.8912641629157	0.150068358050119	0.329780145281931	2.25202702702703	1.51569041630621	3.3307794673475	16	117	1
SPNCRNA.1350	0	3	2	100	1219	300	0	0	0.00246103363412633	1.1738162118575	0.0327971598819604	2.22593021867193	0	0.399797378961097	27.1340893656109	0	100	1
SPNCRNA.1351	9	66	22	100	974	300	0.09	42.9264588676286	0.0677618069815195	32.319715779871	0.0634999065664601	0.282862170224527	1.32818181818182	0.618489089957321	2.75507753798689	6	103	1
SPNCRNA.1352	13	31	4	100	1241	300	0.13	62.0048850310191	0.0249798549556809	11.9144079586041	0.208407979346027	0.831258635180436	5.2041935483871	2.5863430236842	10.3159196625892	2	111	0.141611370777031
SPNCRNA.1353	4	14	7	100	737	300	0.04	19.0784261633905	0.0189959294436906	9.06031093241069	0.0795907815169477	0.92609145582224	2.10571428571429	0.586584059779904	6.82529402940991	1	103	1
SPNCRNA.1354	7	49	0	100	2036	300	0.07	33.3872457859334	0.0240667976424362	11.478915545262	0.0592120318150078	0.32777572531953	2.90857142857143	1.20555696775356	6.67351376750563	2	105	1
SPNCRNA.1355	25	37	89	100	358	300	0.25	119.240163521191	0.103351955307263	49.2948162042911	0.394762016395428	1.15255230551279	2.41891891891892	1.41324801869563	4.1261372537358	11	114	1
SPNCRNA.1356	3	16	4	100	1012	300	0.03	14.3088196225429	0.0158102766798419	7.54087990647846	0.0435109966500877	0.680481866290363	1.8975	0.440331286098888	6.88647648685847	1	102	1
SPNCRNA.1357	0	54	3	100	1952	300	0	0	0.0276639344262295	13.1946082584924	0.00169011755890912	0.0901972480139864	0	0.032991094749906	1.76065028123301	2	98	1
SPNCRNA.1358	2	10	7	100	1332	300	0.02	9.53921308169525	0.00750750750750751	3.58078569132705	0.0303002114505232	0.965353981350509	2.664	0.403598816520969	12.8585150315888	0	102	1
SPNCRNA.1359	25	150	135	100	871	300	0.25	119.240163521191	0.172215843857635	82.1401815300969	0.106554442180087	0.25879625315379	1.45166666666667	0.928089191388556	2.25411536496951	18	107	1
SPNCRNA.136	0	0	0	0	35	15	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPNCRNA.1360	0	11	15	100	493	300	0	0	0.0223123732251521	10.6421241276519	0.00843437698064696	0.473726222726494	0	0.0415814785145895	2.33547027804162	2	98	1
SPNCRNA.1361	1	12	4	100	1117	300	0.01	4.76960654084763	0.0107430617726052	5.12401776993478	0.0040448521341888	0.610617545978525	0.930833333333333	0.0451809983388889	6.82059798858012	1	100	1
SPNCRNA.1362	1	8	0	100	2811	291	0.01	4.76960654084763	0.00284596229099964	1.35741203581576	0.00586171689225921	0.973546520057376	3.51375	0.164772861841406	27.3663926788128	0	101	1
SPNCRNA.1363	28	86	10	100	1239	300	0.28	133.548983143734	0.069410815173527	33.106227805722	0.207670735081614	0.507736125799784	4.03395348837209	2.5730404076612	6.29085059865932	8	120	0.00071387297161014
SPNCRNA.1364	3	33	35	100	936	300	0.03	14.3088196225429	0.0352564102564103	16.8159204965782	0.0222566461165473	0.308749155677299	0.850909090909091	0.208322207650883	2.88989209713952	3	100	1
SPNCRNA.1365	1	20	13	100	677	300	0.01	4.76960654084763	0.0295420974889217	14.0904181413519	0.00249697159993946	0.349045314408539	0.3385	0.0169044977315901	2.36303677854581	2	99	1
SPNCRNA.1366	1	83	0	100	2353	179	0.01	4.76960654084763	0.0352741181470463	16.8243664636784	0.000622130592304054	0.0796215011770904	0.283493975903614	0.0146387328369144	1.87349392269694	3	98	1
SPNCRNA.1367	46	87	25	100	2241	300	0.46	219.401900878991	0.0388219544846051	18.5165448038261	0.364120671587211	0.76632375275163	11.8489655172414	8.15994425026939	17.173315299164	5	141	3.40494500208476e-22
SPNCRNA.1368	0	17	1	100	2215	300	0	0	0.00767494356659142	3.66064610358509	0.00541762860743838	0.297388981119444	0	0.12000047365476	6.58716593179567	0	100	1
SPNCRNA.1369	0	16	31	100	1155	300	0	0	0.0138528138528139	6.60724715615255	0.00576104614150375	0.317064970660191	0	0.0665400829343683	3.6621004111252	1	99	1
SPNCRNA.137	0	3	1	100	155	300	0	0	0.0193548387096774	9.23149653067282	0.0327971598819604	2.22593021867193	0	0.0508355978170386	3.4501918389415	1	99	1
SPNCRNA.1370	2	4	2	100	370	300	0.02	9.53921308169525	0.0108108108108108	5.15633139551095	0.0638181358093923	3.14803144559117	1.85	0.236127102494751	11.6477163486873	1	101	1
SPNCRNA.1371	1	21	6	100	1213	300	0.01	4.76960654084763	0.0173124484748557	8.25735674837594	0.00238298221596271	0.331279590579523	0.577619047619048	0.0289055742796277	4.01842143372961	1	100	1
SPNCRNA.1372	1	16	14	100	623	300	0.01	4.76960654084763	0.0256821829855538	12.2493907951143	0.00308778638028139	0.444289421552728	0.389375	0.019236909149153	2.7679230962735	2	99	1
SPNCRNA.1373	22	21	3	100	843	300	0.22	104.931343898648	0.0249110320284698	11.8815821302254	0.554758350533544	1.97967677786533	8.83142857142857	4.67661289499778	16.6886752374047	2	120	1.38643821108583e-06
SPNCRNA.1374	3	156	27	100	3425	300	0.03	14.3088196225429	0.0455474452554745	21.724339280941	0.00490947789791588	0.0621207546844782	0.658653846153846	0.168149618003619	2.12763584794338	4	99	1
SPNCRNA.1375	192	46	11	100	278	300	1.92	915.764455842744	0.165467625899281	78.9215470787737	2.99326924470158	5.83619431542513	11.6034782608696	8.3212885002704	16.2246201968819	41	251	2.24559078542979e-37
SPNCRNA.1377	0	57	2	100	2190	300	0	0	0.026027397260274	12.4140444213842	0.00160081492032805	0.0853739079446319	0	0.0350578467551843	1.86968858398744	2	98	1
SPNCRNA.1378	26	55	9	100	699	300	0.26	124.009770062038	0.0786838340486409	37.5290929537367	0.288689003485123	0.770309399060293	3.30436363636364	2.01793613436101	5.38446269943145	9	117	0.0888828442949797
SPNCRNA.1379	0	3	1	100	721	300	0	0	0.00416088765603329	1.98457969799485	0.0327971598819604	2.22593021867193	0	0.236467522748934	16.0489568766246	0	100	1
SPNCRNA.1381	0	25	12	100	1523	300	0	0	0.0164149704530532	7.8292950440703	0.00366831680942558	0.19871450933181	0	0.0558684650075516	3.02642197712347	1	99	1
SPNCRNA.1382	0	3	2	100	1044	300	0	0	0.0028735632183908	1.37057659219759	0.0327971598819604	2.22593021867193	0	0.342402349167666	23.238711482935	0	100	1
SPNCRNA.1383	5	40	1	100	1040	88	0.05	23.8480327042381	0.0384615384615385	18.3446405417216	0.0434451744918805	0.330636380277413	1.3	0.451829814715557	3.4386183548851	3	102	1
SPNCRNA.1384	2	9	44	100	878	300	0.02	9.53921308169525	0.010250569476082	4.88911832205337	0.0332058119471448	1.09402338033518	1.95111111111111	0.291547028895931	9.6055252793429	1	101	1
SPNCRNA.1385	11	10	79	100	685	300	0.11	52.4656719493239	0.0145985401459854	6.96292925671186	0.435501125644603	2.78961371452758	7.535	2.98318271066553	19.1088539445139	1	110	0.147966877507019
SPNCRNA.1386	0	0	2	100	756	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1387	0	33	6	100	1239	300	0	0	0.026634382566586	12.7035525301026	0.0027729657495468	0.149200036234492	0	0.0343570456368848	1.84858844894536	2	98	1
SPNCRNA.1389	0	5	1	100	1218	300	0	0	0.00410509031198686	1.95796656028228	0.0190383591688732	1.16008855872718	0	0.231887214676876	14.1298786452971	0	100	1
SPNCRNA.139	0	0	1	100	685	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPNCRNA.1390	24	7	9	100	586	300	0.24	114.470556980343	0.0119453924914676	5.69748221602959	1.40727083182343	8.72958003365181	20.0914285714286	8.24660707448528	51.1553389971996	1	123	4.24929536243793e-10
SPNCRNA.1391	0	2	4	100	648	300	0	0	0.00308641975308642	1.47210078421223	0.0514242900386907	4.05388820080272	0	0.333229399450716	26.2691955412017	0	100	1
SPNCRNA.1392	0	2	24	100	689	300	0	0	0.00290275761973875	1.38450117296012	0.0514242900386907	4.05388820080272	0	0.354313358366579	27.9312897035308	0	100	1
SPNCRNA.1393	0	4	1	100	1042	300	0	0	0.00383877159309021	1.83094300992231	0.0240893601812892	1.52670069174082	0	0.251011133089034	15.9082212079393	0	100	1
SPNCRNA.1394	137	193	383	100	165	300	1.37	653.436096096125	1.16969696969697	557.899431747631	0.56688723476044	0.888642060598206	1.17124352331606	0.935363937354726	1.46625939998704	127	110	1
SPNCRNA.1395	0	47	3	100	2052	300	0	0	0.0229044834307992	10.9245373986276	0.00194303656715677	0.1038928146097	0	0.0398711103580569	2.13188055579105	2	98	1
SPNCRNA.1396	0	1	0	100	449	300	0	0	0.0022271714922049	1.06227317168099	0.120791776113059	17.3080587281839	0	0.542355074747634	77.7131836895458	0	100	1
SPNCRNA.1397	0	29	1	100	3351	300	0	0	0.00865413309459863	4.12768098133635	0.00315841214605714	0.170434554760817	0	0.105838391014375	5.71126193003499	0	100	1
SPNCRNA.1398	3	80	5	100	1672	300	0.03	14.3088196225429	0.0478468899521531	22.8210839275006	0.00947009121977216	0.122701708188926	0.627	0.158339925194591	2.05157256091884	4	99	1
SPNCRNA.1399	0	10	4	100	841	300	0	0	0.0118906064209275	5.67135141599004	0.00929728784483565	0.525639636497703	0	0.0781901907750678	4.42062934294568	1	99	1
SPNCRNA.14	0	3	1	100	327	273	0	0	0.00917431192660551	4.3757858172914	0.0327971598819604	2.22593021867193	0	0.10724671281401	7.27879181505723	0	100	1
SPNCRNA.1400	0	5	3	100	364	300	0	0	0.0137362637362637	6.55165733632916	0.0190383591688732	1.16008855872718	0	0.0692996273746984	4.22272235376694	1	99	1
SPNCRNA.1401	2	2	1	100	1331	300	0.02	9.53921308169525	0.00150262960180316	0.716695197723159	0.101199373606884	9.88148408788154	13.31	1.34696366270762	131.522553209703	0	102	1
SPNCRNA.1402	3	51	41	100	900	300	0.03	14.3088196225429	0.0566666666666667	27.0277703981365	0.014670351198998	0.195367709223204	0.529411764705882	0.132033160790982	1.75830938300883	5	98	1
SPNCRNA.1403	1	5	3	100	827	300	0.01	4.76960654084763	0.0060459492140266	2.88367989168538	0.00883974757390515	1.74105855180368	1.654	0.0731047124361956	14.3985542234164	0	101	1
