V4	Mcs6as_Cdk9as_DMSOr1_pr_counts	Mcs6as_Cdk9as_DMSOr1gb_counts	Mcs6as_Cdk9as_DMSOr1term_counts	Mcs6as_Cdk9as_DMSOr1pr_map	Mcs6as_Cdk9as_DMSOr1gb_map	Mcs6as_Cdk9as_DMSOr1term_map	Mcs6as_Cdk9as_DMSOr1pr_density	Mcs6as_Cdk9as_DMSOr1pr_densityRPKM	Mcs6as_Cdk9as_DMSOr1gb_density	Mcs6as_Cdk9as_DMSOr1gb_densityRPKM	Mcs6as_Cdk9as_DMSOr1pause_index_CI_low	Mcs6as_Cdk9as_DMSOr1pause_index_CI_high	Mcs6as_Cdk9as_DMSOr1pause_index_scaled	Mcs6as_Cdk9as_DMSOr1pause_index_CI_low_scaled	Mcs6as_Cdk9as_DMSOr1pause_index_CI_high_scaled	Mcs6as_Cdk9as_DMSOr1_ExpPR	Mcs6as_Cdk9as_DMSOr1_ExpGB	Mcs6as_Cdk9as_DMSOr1Fexact_Pval
SPCC191.09c	1	19	10	100	584	300	0.01	1.73896016790008	0.0325342465753425	5.65757588871602	0.00262241420563744	0.368819983318377	0.307368421052632	0.0153148989609226	2.15390870257932	3	98	1
SPCC191.10	2	3	0	100	708	300	0.02	3.47792033580016	0.00423728813559322	0.736847528771221	0.0782648165603505	4.86773260028688	4.72	0.554114901247282	34.4635468100311	0	102	1
SPCC191.11	1	19	4	100	2531	300	0.01	1.73896016790008	0.0075069142631371	1.30542248874364	0.00262241420563744	0.368819983318377	1.33210526315789	0.0663733035446835	9.33483377778811	0	101	1
SPCC1919.01	38	524	43	100	1737	300	0.38	66.0804863802031	0.301669545192861	52.4591322958919	0.0514105125030737	0.10187220822132	1.25965648854962	0.89300060217839	1.76952025680433	31	107	1
SPCC1919.02	26	132	18	100	1147	300	0.26	45.2129643654021	0.115082824760244	20.012444826749	0.126358647010993	0.304985140597648	2.25924242424242	1.4493336812161	3.49817956265502	13	113	1
SPCC1919.03c	65	559	68	100	1338	300	0.65	113.032410913505	0.417787742899851	72.6516243539721	0.0891533266268982	0.151386815534545	1.55581395348837	1.1928715102679	2.02555559185222	48	117	1
SPCC1919.04	99	302	152	100	1245	300	0.99	172.157056622108	0.242570281124498	42.1820056791827	0.259522708047844	0.413750676528652	4.08129139072848	3.23105771519565	5.15119592278171	38	161	5.28515017571318e-15
SPCC1919.05	56	959	7	100	5668	289	0.56	97.3817694024046	0.169195483415667	29.4224206248444	0.0441659676980064	0.0770267420353108	3.30978102189781	2.503327049123	4.36587573856142	22	134	3.29633716694788e-07
SPCC1919.06c	0	75	36	40	1770	300	0	0	0.0423728813559322	7.36847528771221	0.00121547503949483	0.0646352056966976	0	0.0537847704976462	2.86010785207887	1	39	1
SPCC1919.07	1	82	33	100	1252	300	0.01	1.73896016790008	0.0654952076677316	11.3893557322529	0.000629634692181988	0.0806095457282941	0.152682926829268	0.00788302634611848	1.00923151251824	6	95	1
SPCC1919.08c	28	198	174	100	434	300	0.28	48.6908847012023	0.456221198156682	79.335049134612	0.0932186887373261	0.213187423649943	0.613737373737374	0.404569109119995	0.925233418640754	40	88	1
SPCC1919.09	45	779	206	100	1123	300	0.45	78.2532075555037	0.693677649154052	120.627780124146	0.0422518258360692	0.0787226994462231	0.648716302952503	0.474488004139058	0.884055914781085	59	86	1
SPCC1919.10c	33	915	27	100	4861	300	0.33	57.3856855407027	0.18823287389426	32.7329469991478	0.0250640716840932	0.051625451597375	1.75314754098361	1.21836452456377	2.5095132021484	21	112	1
SPCC1919.11	1	13	1	100	1516	300	0.01	1.73896016790008	0.00857519788918206	1.49119275611485	0.00375396436557918	0.55840707127902	1.16615384615385	0.0569100997821804	8.46545120058994	0	101	1
SPCC1919.12c	62	975	71	100	4360	300	0.62	107.815530409805	0.223623853211009	38.887297332628	0.048757871483753	0.0827687085560809	2.77251282051282	2.12584319669163	3.60871569304513	29	133	2.43299982502108e-05
SPCC1919.13c	6	278	224	100	1176	300	0.06	10.4337610074005	0.236394557823129	41.1080719962775	0.00869171645946522	0.0500525880639486	0.253812949640288	0.102214585563311	0.588618435632036	20	86	1
SPCC1919.14c	79	280	42	100	1750	300	0.79	137.377853264107	0.16	27.8233626864013	0.218037529181093	0.364671608765873	4.9375	3.81565676066912	6.38175315340279	24	155	1.00741743883779e-16
SPCC1919.15	37	433	84	100	2103	300	0.37	64.341526212303	0.205896338563956	35.804553147919	0.0601573914494782	0.120860044506783	1.7970207852194	1.26510994218253	2.54168673597765	23	114	1
SPCC23B6.01c	56	1088	196	100	2386	300	0.56	97.3817694024046	0.455993294216262	79.2954175471622	0.0389656787445874	0.0678300945920946	1.22808823529412	0.929721094845855	1.61842605696738	48	108	1
SPCC23B6.02c	51	259	97	100	696	300	0.51	88.6869685629042	0.372126436781609	64.7113050985806	0.14412086465511	0.268385132416451	1.37050193050193	1.00308121799957	1.8679605216185	40	111	1
SPCC23B6.03c	121	1060	155	100	8781	300	1.21	210.41418031591	0.12071518050336	20.9918890556211	0.0941385929444358	0.138320423028162	10.0235943396226	8.2663098464509	12.1459163461029	23	198	5.40405229689963e-52
SPCC23B6.04c	87	1953	182	100	3213	300	0.87	151.289534607307	0.607843137254902	105.70150040177	0.0357154726697166	0.0554950270406729	1.43129032258065	1.14753813687799	1.78305521881682	70	117	1
SPCC23B6.05c	94	138	143	100	309	300	0.94	163.462255782608	0.446601941747573	77.6622987605862	0.519701588844644	0.892371056848006	2.10478260869565	1.60587790952995	2.75742656566034	59	135	0.119096744710244
SPCC24B10.02c	14	538	60	100	1603	300	0.14	24.3454423506012	0.335620711166563	58.3631048240951	0.0147012885143691	0.0451885685579166	0.417137546468402	0.235661654885336	0.724372753983403	28	86	1
SPCC24B10.03	15	29	23	100	925	300	0.15	26.0844025185012	0.0313513513513514	5.45187512098404	0.26475935522207	1.00004228615553	4.78448275862069	2.44902403580415	9.25039114693867	3	112	0.126964393407354
SPCC24B10.04	9	102	69	100	939	300	0.09	15.6506415111007	0.108626198083067	18.8896631656878	0.0417588227032149	0.179881308117115	0.828529411764706	0.392115345183188	1.68908548321971	10	99	1
SPCC24B10.05	22	92	42	100	578	300	0.22	38.2571236938018	0.15916955017301	27.6789507693439	0.145991019869635	0.388443873188637	1.38217391304348	0.843828094846491	2.24520558703032	16	106	1
SPCC24B10.06	95	579	85	100	1455	300	0.95	165.201215950508	0.397938144329897	69.1998582277765	0.131259666660204	0.204896689654428	2.38730569948187	1.90982814990597	2.98124683447192	55	140	7.13148296795063e-05
SPCC24B10.07	62	1511	215	100	2539	300	0.62	107.815530409805	0.595116187475384	103.488334529225	0.0315527554344613	0.0532528331229582	1.04181336863005	0.801124460480972	1.35208943299191	60	102	1
SPCC24B10.08c	18	262	22	100	1502	300	0.18	31.3012830222015	0.174434087882823	30.3333930752211	0.0412817005272504	0.1128833529782	1.03190839694656	0.6200511419193	1.69550796173256	17	101	1
SPCC24B10.09	80	477	300	100	353	300	0.8	139.116813432007	1.35127478753541	234.981303141173	0.131379318161492	0.213829921878313	0.592033542976939	0.463768993110065	0.754819624230445	103	77	1
SPCC24B10.10c	47	178	33	100	1140	300	0.47	81.7311278913039	0.156140350877193	27.1521850777381	0.188916824906873	0.368095226361565	3.01011235955056	2.15365180393836	4.19628558052184	19	128	0.000417927630428955
SPCC24B10.11c	2	150	104	100	1586	300	0.02	3.47792033580016	0.094577553593947	16.4466598477309	0.00228754238172694	0.0544325320593525	0.211466666666667	0.0362804221741893	0.86329995846133	8	94	1
SPCC24B10.12	47	82	63	100	378	300	0.47	81.7311278913039	0.216931216931217	37.7234745417478	0.394219046769412	0.831957798206865	2.16658536585366	1.49014799678838	3.14480047722195	26	121	1
SPCC24B10.13	225	145	195	100	180	300	2.25	391.266037777518	0.805555555555556	140.082902414173	1.25292195593637	1.92228851696335	2.79310344827586	2.25525952068547	3.46011933053403	145	180	1.03679058254159e-06
SPCC24B10.14c	0	16	11	100	1325	300	0	0	0.0120754716981132	2.09987642916236	0.00576104614150375	0.317064970660191	0	0.0763338613749247	4.20111086124753	1	99	1
SPCC24B10.15	4	141	8	100	1850	300	0.04	6.95584067160033	0.0762162162162162	13.253696414806	0.00895303106538308	0.0793454129489293	0.524822695035461	0.165631074709587	1.46789013955519	7	97	1
SPCC24B10.16c	9	161	8	100	2537	300	0.09	15.6506415111007	0.0634607804493496	11.0355769425271	0.0267511587081792	0.112623283182569	1.41819875776398	0.678676896426506	2.85725269434177	6	103	1
SPCC24B10.17	151	857	529	100	1260	300	1.51	262.582985352912	0.68015873015873	118.276893959553	0.147627912313744	0.210191423546491	2.22007001166861	1.86011169515317	2.64841193668578	101	150	1.53878101668034e-05
SPCC24B10.18	180	373	91	100	651	300	1.8	313.012830222015	0.572964669738863	99.6362738289909	0.402317380186581	0.578689209770194	3.14155495978552	2.61908614501464	3.76726675560396	101	179	4.64480357317652e-13
SPCC24B10.19c	3	165	16	100	2225	300	0.03	5.21688050370025	0.0741573033707865	12.895659672068	0.00464460146227796	0.0586889451217522	0.404545454545455	0.103342382535685	1.30582902895899	7	96	1
SPCC24B10.20	19	61	18	100	664	300	0.19	33.0402431901016	0.0918674698795181	15.9753870846243	0.179908225887131	0.534070716713646	2.06819672131148	1.19459061989055	3.54622955897861	10	109	1
SPCC24B10.21	612	3530	693	100	757	300	6.12	1064.24362275485	4.66314398943197	810.902165480487	0.158959981904657	0.189077651615327	1.31241926345609	1.20332706301825	1.43131782272803	586	126	1
SPCC24B10.22	272	2803	56	100	3877	300	2.72	472.997165668822	0.722981686871292	125.723635559039	0.0855069458367069	0.110103014395774	3.76219764537995	3.31510429008913	4.26869386812416	156	216	1.42006641022878e-28
SPCC285.03	43	551	75	100	1767	300	0.43	74.7752872197035	0.311827956989247	54.2256396441961	0.0564782432193752	0.107464805932114	1.37896551724138	0.99797055768636	1.89890312082046	33	110	1
SPCC285.04	16	122	32	100	524	300	0.16	27.8233626864013	0.232824427480916	40.4872405503454	0.0750426568361237	0.225862844553893	0.687213114754098	0.393223521821288	1.1835213054624	21	95	1
SPCC285.05	7	342	8	100	1873	300	0.07	12.1727211753006	0.182594767752269	31.7525027988162	0.00889531064828127	0.0446068593949497	0.383362573099415	0.166609168442308	0.835486476467408	16	91	1
SPCC285.06c	0	3	0	0	595	205	NA	NA	0.00504201680672269	0.876786639277353	0.0327971598819604	2.22593021867193	NA	NA	NA	0	0	1
SPCC285.07c	0	0	0	0	154	0	NA	NA	0	0	NA	NA	NA	NA	NA	0	0	1
SPCC285.08	52	667	23	100	1331	300	0.52	90.4259287308043	0.501126972201352	87.1439843718524	0.0581649945224746	0.104226334388174	1.03766116941529	0.774176077094137	1.38725251070659	50	102	1
SPCC285.09c	73	819	177	100	2106	300	0.73	126.944092256706	0.388888888888889	67.6262287516699	0.0696211479179953	0.113939011637988	1.87714285714286	1.46622137515298	2.39955558509603	48	125	0.476923381202897
SPCC285.10c	15	540	90	100	1744	300	0.15	26.0844025185012	0.309633027522936	53.8439501528695	0.0160158219984484	0.0473548347372608	0.484444444444444	0.27931593565294	0.825868317817828	27	88	1
SPCC285.11	36	1209	212	100	2122	300	0.36	62.602566044403	0.569745523091423	99.0764770495382	0.021054405269793	0.0419190696788671	0.631861042183623	0.446774479825008	0.88952265858556	49	87	1
SPCC285.12	72	183	109	100	359	300	0.72	125.205132088806	0.50974930362117	88.643373461202	0.296734924177946	0.52105336752755	1.41245901639344	1.06527837779883	1.87058158942391	58	114	1
SPCC285.13c	32	952	93	100	2292	300	0.32	55.6467253728026	0.415357766143106	72.2290610750819	0.0232323944146651	0.0483671903509977	0.770420168067227	0.532486479984123	1.10857600284487	38	94	1
SPCC285.14	14	641	2	100	5591	300	0.14	24.3454423506012	0.114648542300125	19.9369248367725	0.0123534854647092	0.0378812607036059	1.2211232449298	0.690683372331893	2.1179412859386	11	103	1
SPCC285.15c	251	1021	1331	100	261	300	2.51	436.479002142921	3.91187739463602	680.259897098078	0.213600842565141	0.282879515531001	0.641635651322233	0.557498199095017	0.738315535535913	279	72	1
SPCC285.16c	16	856	610	100	4060	300	0.16	27.8233626864013	0.210837438423645	36.6637907320805	0.011007333749812	0.0312455729147512	0.758878504672897	0.446897750242367	1.2685702603389	20	96	1
SPCC285.17	186	1049	77	100	2033	300	1.86	323.446591229415	0.515986227250369	89.7279496373431	0.151228740299197	0.207820422730052	3.60474737845567	3.07448029028268	4.22498919410195	97	189	1.48681479210405e-20
SPCC290.02	29	326	15	100	1337	300	0.29	50.4298448691024	0.243829468960359	42.4009734282294	0.0596626484985189	0.131820902725128	1.18935582822086	0.797689610425197	1.76244546943496	25	104	1
SPCC290.03c	24	1277	21	100	5138	300	0.24	41.735044029602	0.248540288049825	43.2201661037058	0.0122663817000596	0.0285509605100645	0.965638214565388	0.630246691749061	1.46694835100711	24	100	1
SPCC290.04	27	381	127	100	3003	300	0.27	46.9519245333022	0.126873126873127	22.0627314009301	0.0469719499178123	0.106176252636746	2.12811023622047	1.4105676560319	3.18847286668149	14	113	1
SPCC297.03	51	3240	142	100	3664	300	0.51	88.6869685629042	0.884279475982533	153.772678602518	0.0118128362360669	0.020917322961813	0.576740740740741	0.432822319689491	0.766410713320827	70	81	1
SPCC297.04c	14	209	3	100	1120	300	0.14	24.3454423506012	0.186607142857143	32.4502388474212	0.0374155725911735	0.117704959591036	0.750239234449761	0.419054413021144	1.3182955474196	17	97	1
SPCC297.05	79	1062	108	100	3152	300	0.79	137.377853264107	0.336928934010152	58.590599565669	0.0587759272368729	0.0940179063908867	2.34470809792844	1.85261722650623	2.96344440944075	45	134	0.00039081543102684
SPCC297.06c	29	158	41	100	943	300	0.29	50.4298448691024	0.167550371155885	29.136342155696	0.12099174447081	0.276838368270629	1.73082278481013	1.14095215035974	2.61058581279203	18	111	1
SPCC2H8.02	53	732	60	100	2769	300	0.53	92.1648888987044	0.264355362946912	45.970344633545	0.0542165032944606	0.0964517577341397	2.00487704918033	1.50125497622361	2.67074917165833	31	122	0.579609529443862
SPCC2H8.04	13	73	6	100	869	300	0.13	22.6064821827011	0.0840046029919448	14.6080658523252	0.0941779999137375	0.330287440682372	1.54753424657534	0.818406819250379	2.87019785952982	8	105	1
SPCC2H8.05c	18	296	51	100	1133	300	0.18	31.3012830222015	0.261253309796999	45.4309099469042	0.0366096455354098	0.099720620606745	0.688986486486487	0.414787283916193	1.12983463147442	24	94	1
SPCC306.02c	47	1096	109	100	1067	300	0.47	81.7311278913039	1.02717900656045	178.62233777118	0.0316556817767614	0.0579156967980796	0.457563868613139	0.337766124558044	0.617960484835509	74	73	1
SPCC306.03c	30	354	42	100	2537	300	0.3	52.1688050370025	0.13953488372093	24.2645604823267	0.0572848997594136	0.124637395259006	2.15	1.45331790689632	3.16205071772097	15	115	1
SPCC306.04c	58	1020	61	100	3463	300	0.58	100.859689738205	0.294542304360381	51.2197335044206	0.0432333785165456	0.0746239289418276	1.9691568627451	1.49717189802797	2.58422665925549	35	123	0.468979680239325
SPCC306.05c	91	469	106	100	1310	300	0.91	158.245375278907	0.358015267175573	62.2574289118426	0.153991860720124	0.244229216656693	2.54179104477612	2.01729337543362	3.19940273820268	50	141	1.48089447746241e-05
SPCC306.06c	16	226	78	100	1336	300	0.16	27.8233626864013	0.169161676646707	29.4165417623816	0.0411318037197962	0.120011051069638	0.945840707964602	0.549520897696477	1.60334764229037	16	100	1
SPCC306.07c	16	117	54	100	1177	300	0.16	27.8233626864013	0.0994052676295667	17.2861800887264	0.0781406274955331	0.235857314785208	1.60957264957265	0.919715185622425	2.7760405950219	10	106	1
SPCC306.08c	207	498	236	100	1575	300	2.07	359.964754755317	0.316190476190476	54.9842643564597	0.352281186889677	0.490333344015884	6.54668674698795	5.54842869351241	7.72275016825017	73	234	1.25616653310725e-45
SPCC306.09c	73	1350	161	100	2359	300	0.73	126.944092256706	0.572276388300127	99.5165844283642	0.0424095655279713	0.0688392107271441	1.27560740740741	1.00044165080484	1.62391698105333	62	111	1
SPCC306.10	0	1	0	56	483	221	0	0	0.0020703933747412	0.360033161055918	0.120791776113059	17.3080587281839	0	1.04182906897513	149.282006530586	0	56	1
SPCC306.11	25	186	75	100	1656	300	0.25	43.4740041975021	0.11231884057971	19.5317989872835	0.0864763141515772	0.207354176245006	2.2258064516129	1.43204776235012	3.4337851586173	12	113	1
SPCC31H12.02c	16	69	11	100	774	300	0.16	27.8233626864013	0.0891472868217054	15.502358085931	0.129469021460267	0.409732098809678	1.79478260869565	1.00209022610247	3.17132644478691	9	107	1
SPCC31H12.03c	101	326	132	100	988	300	1.01	175.634976957908	0.32995951417004	57.3786452161363	0.246254082844556	0.389480144951686	3.06098159509202	2.43299033850422	3.84806383212266	49	152	5.19883840134773e-09
SPCC31H12.04c	219	228	937	100	152	300	2.19	380.832276770118	1.5	260.844025185012	0.794582782448236	1.1611063039723	1.46	1.20776582932132	1.7648815820379	191	128	1
SPCC31H12.05c	2	1055	100	100	2759	300	0.02	3.47792033580016	0.382384922073215	66.4952148290898	0.00032791176393466	0.00765930673876236	0.052303317535545	0.00904708556695728	0.211320272922454	28	74	1
SPCC31H12.06	7	216	189	100	2250	300	0.07	12.1727211753006	0.096	16.6940176118408	0.0140173571440442	0.0709896271860831	0.729166666666667	0.315390535740995	1.59726661168687	9	98	1
SPCC31H12.07	88	1219	64	100	2541	300	0.88	153.028494775207	0.479732388823298	83.423551541527	0.0577836117359424	0.0900838333813857	1.8343560295324	1.4682815742103	2.28903020622101	60	128	0.291957246313968
SPCC31H12.08c	62	1459	410	100	1988	300	0.62	107.815530409805	0.733903420523139	127.622881537536	0.0326711836525487	0.055161262192347	0.844797806716929	0.649503131012668	1.09660589238386	68	94	1
SPCC320.03	82	2167	191	100	4985	300	0.82	142.594733767807	0.434704112337011	75.5933136176425	0.0301543154598276	0.047422652135636	1.88634056299031	1.50319262567241	2.36401920896146	55	127	0.163392521899116
SPCC320.04c	14	257	40	100	2465	300	0.14	24.3454423506012	0.104259634888438	18.13033521908	0.0305325743960377	0.0953783599805621	1.34280155642023	0.75262795886233	2.35107657352086	10	104	1
SPCC320.05	10	429	98	100	2477	300	0.1	17.3896016790008	0.173193379087606	30.1176387577366	0.0117531469936805	0.0447854979263761	0.577389277389277	0.291125451033467	1.10933678363634	16	94	1
SPCC320.06	67	1446	100	100	6372	300	0.67	116.510331249306	0.226930320150659	39.462278763081	0.0359763194211621	0.0595690530768279	2.95244813278008	2.29241107351645	3.79574006205547	30	137	7.80066321144979e-07
SPCC320.07c	1	0	1	100	2085	300	0.01	1.73896016790008	0	0	0.0577765545925511	8.27870929775896	NA	1.20464116325469	172.611088858274	0	101	1
SPCC320.08	16	1075	214	100	1627	300	0.16	27.8233626864013	0.660725261216964	114.897491118168	0.0087736916133682	0.0248545161870935	0.242158139534884	0.142747962549501	0.404382978364011	46	70	1
SPCC320.09	95	350	14	100	1974	300	0.95	165.201215950508	0.177304964539007	30.832627090427	0.214927578177196	0.342477958346125	5.358	4.24267039321784	6.76051489775251	29	166	9.19196831852128e-22
SPCC320.10	38	804	109	100	1781	300	0.38	66.0804863802031	0.451431779898933	78.5021883768482	0.0336457021908981	0.0661152771888278	0.841766169154229	0.599229956019895	1.17751308673302	42	96	1
SPCC320.11c	16	402	122	100	1042	300	0.16	27.8233626864013	0.385796545105566	67.0884824852047	0.0233095402914008	0.066912875879286	0.414726368159204	0.242885409836397	0.697232166662161	32	84	1
SPCC320.12	8	106	44	100	1001	300	0.08	13.9116813432007	0.105894105894106	18.4145632165243	0.0341244487304202	0.159882469895059	0.755471698113207	0.341585731791507	1.60042352364954	10	98	1
SPCC320.13c	14	198	11	100	1210	300	0.14	24.3454423506012	0.163636363636364	28.455711838365	0.0394538789141151	0.124376363965057	0.855555555555556	0.477391934860792	1.50495400397719	16	98	1
SPCC320.14	4	150	11	100	1545	300	0.04	6.95584067160033	0.0970873786407767	16.8831084262144	0.00842333050837653	0.0745095685278947	0.412	0.130140456354417	1.15117283375597	9	95	1
SPCC330.01c	1	509	97	100	4126	300	0.01	1.73896016790008	0.123364032961706	21.452513947192	0.000102372202546137	0.0127964790594895	0.0810609037328094	0.00422387707705362	0.527982725994537	11	90	1
SPCC330.02	148	387	74	100	1992	300	1.48	257.366104849212	0.194277108433735	33.784015310107	0.31498551121018	0.464125910996792	7.61798449612403	6.27451138330679	9.2453881470561	40	208	2.83927744262681e-43
SPCC330.03c	187	667	94	100	730	300	1.87	325.185551397315	0.913698630136986	158.888552327309	0.237576558048331	0.330742508056306	2.04662668665667	1.73430887375282	2.41442030881103	137	150	0.000298328862722555
SPCC330.04c	3	17	5	100	1023	300	0.03	5.21688050370025	0.0166177908113392	2.88976762994149	0.041196253876563	0.635657655765951	1.80529411764706	0.421437677157239	6.50277781848568	1	102	1
SPCC330.05c	0	0	9	100	836	300	0	0	0	0	NA	NA	NA	NA	NA	0	100	1
SPCC330.06c	125	2085	720	100	577	300	1.25	217.37002098751	3.61351819757366	628.376421156269	0.0498350824286219	0.072072943340754	0.345923261390887	0.287548425613149	0.41586088307615	176	49	1
SPCC330.07c	2	844	50	100	2156	300	0.02	3.47792033580016	0.391465677179963	68.0743219715988	0.000409750361544543	0.00957825541895864	0.0510900473933649	0.00883421779490035	0.206507186832748	28	74	1
SPCC330.08	113	957	280	100	2689	300	1.13	196.502498972709	0.355894384529565	61.8886158676229	0.0966745921282113	0.144106451617289	3.17509926854754	2.5995797823276	3.87502248398891	55	158	5.7029375785641e-12
SPCC330.09	90	1450	169	100	2057	300	0.9	156.506415111007	0.704910063198833	122.58105218547	0.0498621881538892	0.0771765223832657	1.27675862068966	1.0256652103255	1.58752106542377	78	112	1
SPCC330.10	38	239	47	100	1129	300	0.38	66.0804863802031	0.211691762621789	36.8123543071851	0.111164695092875	0.226521589988995	1.79506276150628	1.25504940759856	2.55742875097575	24	114	1
SPCC330.11	61	883	80	100	3977	300	0.61	106.076570241905	0.222026653256223	38.6095506224735	0.0528137106257388	0.0901799099119669	2.74741789354473	2.10040127158563	3.58645501719892	29	132	4.23558431264777e-05
SPCC330.12c	112	667	139	100	724	300	1.12	194.763538804809	0.921270718232044	160.205308285822	0.136736637457739	0.206048655614433	1.21571214392804	0.98997325519403	1.49179226664849	101	111	1
SPCC330.13	24	74	15	100	780	300	0.24	41.735044029602	0.0948717948717949	16.4978272339239	0.199198349872567	0.524518500580924	2.52972972972973	1.55374712900602	4.09124430453121	10	114	1
SPCC330.14c	446	284	120	90	389	300	4.95555555555556	861.751372092707	0.730077120822622	126.957503260572	1.34966314850233	1.82746748090669	6.7877151799687	5.8335440529712	7.89872055636338	226	310	3.12794734977042e-46
SPCC330.19c	7	18	12	100	417	300	0.07	12.1727211753006	0.0431654676258993	7.50630288302194	0.147741824161462	0.984087992739588	1.62166666666667	0.616083406753298	4.10364692972408	4	103	1
SPCC330.20	23	93	22	100	215	300	0.23	39.9960838617019	0.432558139534884	75.2201374952129	0.152481274736972	0.398031341875159	0.531720430107527	0.327834740684491	0.855767385031592	37	86	1
SPCC338.02	2	0	1	100	177	300	0.02	3.47792033580016	0	0	0.246676758328458	19.4460633145857	NA	0.43661786224137	34.4195320668167	0	102	1
SPCC338.03c	6	41	10	100	1008	180	0.06	10.4337610074005	0.0406746031746032	7.07315147657772	0.0559465533141459	0.359389091144186	1.47512195121951	0.563941257406591	3.62264203873339	4	102	1
SPCC338.04	8	42	48	100	533	300	0.08	13.9116813432007	0.0787992495309568	13.7028756194753	0.0826958279021044	0.421677040355616	1.0152380952381	0.440768762718216	2.24753862509544	7	101	1
SPCC338.05c	24	601	123	100	1325	300	0.24	41.735044029602	0.453584905660377	78.8766083704113	0.0259470915675451	0.0609429160006503	0.529118136439268	0.343798963269972	0.807493637008616	38	86	1
SPCC338.06c	28	156	76	100	856	300	0.28	48.6908847012023	0.182242990654206	31.6913301626651	0.117489473415372	0.272535969578122	1.53641025641026	1.00570989243558	2.33290789958873	19	109	1
SPCC338.07c	9	633	73	100	2430	300	0.09	15.6506415111007	0.260493827160494	45.2988389415947	0.00690396420476689	0.0282061958956093	0.345497630331754	0.167766330175836	0.685410560263306	22	87	1
SPCC338.08	3	133	16	100	1293	300	0.03	5.21688050370025	0.102861562258314	17.8872159575182	0.00574705832046667	0.0730343367574908	0.291654135338346	0.074309464083634	0.944333974274356	9	94	1
SPCC338.10c	47	516	270	100	711	300	0.47	81.7311278913039	0.725738396624473	126.203016404563	0.0667640318022081	0.123898098216882	0.647616279069767	0.474692266113699	0.880915478322031	61	86	1
SPCC338.11c	8	220	54	100	1055	300	0.08	13.9116813432007	0.208530805687204	36.2626764870159	0.0166795787814479	0.0758596212693505	0.383636363636364	0.175969556144276	0.800319004391648	18	90	1
SPCC338.12	61	370	238	100	421	300	0.61	106.076570241905	0.878859857482185	152.830228532786	0.12453619106441	0.217838333880917	0.694081081081081	0.524297364381167	0.917099385638659	75	86	1
SPCC338.13	26	433	24	100	2771	300	0.26	45.2129643654021	0.156261277517142	27.173213738749	0.0395579448047228	0.0904750269043937	1.66387990762125	1.09615065053887	2.50706299552075	17	109	1
SPCC338.14	50	619	256	100	1291	300	0.5	86.9480083950041	0.479473276529822	83.3784929457902	0.0598788787821069	0.108668386601493	1.04281098546042	0.773036325077	1.40290887102527	48	102	1
SPCC338.15	133	928	86	100	1625	300	1.33	231.281702330711	0.571076923076923	99.3080022037709	0.118985660440198	0.172525605522397	2.32893318965517	1.93351698215322	2.80354108973896	84	149	4.26540940714631e-06
SPCC338.16	16	129	21	100	1823	300	0.16	27.8233626864013	0.0707624794295118	12.305313310977	0.0710966462039263	0.213212339358225	2.26108527131783	1.29609186029758	3.88686094650044	7	109	1
SPCC338.17c	73	623	14	100	3144	300	0.73	126.944092256706	0.198155216284987	34.4584028181219	0.0912303302513559	0.150272034596821	3.68398073836276	2.86828158310263	4.72455276772406	28	145	6.20178250299305e-11
SPCC338.18	9	45	18	100	964	300	0.09	15.6506415111007	0.0466804979253112	8.11755265098586	0.0912125373273881	0.42431042986337	1.928	0.879288859836021	4.09035254388289	4	105	1
SPCC364.01	5	133	26	100	1281	300	0.05	8.69480083950041	0.103825136612022	18.0547776995091	0.0135970755228271	0.0950954766552485	0.481578947368421	0.174178537447416	1.21817305595373	9	96	1
SPCC364.02c	11	141	51	100	1134	300	0.11	19.1285618469009	0.124338624338624	21.6219915056359	0.0400356034892028	0.14801924056154	0.88468085106383	0.454003743567559	1.67853818796787	12	99	1
SPCC364.03	316	800	115	100	724	300	3.16	549.511413056426	1.10497237569061	192.150294795589	0.346015224385069	0.450862422901663	2.8598	2.5051502245479	3.26424394180804	218	198	7.6042609241927e-15
SPCC364.04c	7	261	3	100	2456	293	0.07	12.1727211753006	0.106270358306189	18.4799920122932	0.0116263975022127	0.0586097645468077	0.658697318007663	0.285544322654344	1.4394558172696	10	97	1
SPCC364.05	5	349	133	100	3120	300	0.05	8.69480083950041	0.111858974358974	19.4518300832413	0.0052386917134221	0.0358042288713147	0.446991404011461	0.16344718145877	1.11709194078502	10	95	1
SPCC364.06	46	1755	1267	100	1863	300	0.46	79.9921677234038	0.942028985507246	163.815088280443	0.0193308976797102	0.0354263581652831	0.488307692307692	0.360134623773002	0.659993052619224	70	76	1
SPCC364.07	136	6448	952	100	2046	300	1.36	236.498582834411	3.15151515151515	548.035931701844	0.0177288542203802	0.0250770664642047	0.431538461538462	0.362732357348979	0.513076779857628	179	57	1
SPCC417.02	5	139	42	100	1341	300	0.05	8.69480083950041	0.10365398956003	18.0250159088823	0.0130200192410171	0.0909141907700577	0.482374100719424	0.174598458022039	1.21915929822647	9	96	1
SPCC417.03	10	3	19	100	138	300	0.1	17.3896016790008	0.0217391304347826	3.78034819108714	0.851333767758116	15.2321581345902	4.6	1.1748405995062	21.0203782257344	2	108	1
