V4	WT_DMSOr1_pr_counts	WT_DMSOr1gb_counts	WT_DMSOr1term_counts	WT_DMSOr1pr_map	WT_DMSOr1gb_map	WT_DMSOr1term_map	WT_DMSOr1pr_density	WT_DMSOr1pr_densityRPKM	WT_DMSOr1gb_density	WT_DMSOr1gb_densityRPKM	WT_DMSOr1pause_index_CI_low	WT_DMSOr1pause_index_CI_high	WT_DMSOr1pause_index_scaled	WT_DMSOr1pause_index_CI_low_scaled	WT_DMSOr1pause_index_CI_high_scaled	WT_DMSOr1_ExpPR	WT_DMSOr1_ExpGB	WT_DMSOr1Fexact_Pval
SPAC11G7.05c	21	394	9	100	1975	296	0.21	34.1038087458406	0.199493670886076	32.3975904662114	0.0334529741836541	0.0840557233295064	1.05266497461929	0.660696240127168	1.66010053575775	20	101	1
SPAC11G7.06c	8	187	58	100	2860	300	0.08	12.9919271412726	0.0653846153846154	10.6184019904632	0.0195764542815	0.089473234526782	1.22352941176471	0.559886592450899	2.55893450746597	6	102	1
SPAC11H11.01	3	36	9	100	1378	300	0.03	4.87197267797722	0.0261248185776488	4.24264674424722	0.0204905718519324	0.281535855854755	1.14833333333333	0.282360080119628	3.87956409367853	2	101	1
SPAC11H11.02c	8	269	3	100	2839	300	0.08	12.9919271412726	0.0947516731243396	15.3875854218137	0.0136749127667282	0.0618787457719068	0.844312267657992	0.388230773447415	1.75673759246443	9	99	1
SPAC11H11.03c	29	86	8	100	1081	300	0.29	47.0957358871131	0.0795559666975023	12.9198165373432	0.216436201202084	0.522769601355127	3.64523255813954	2.33967533499453	5.65113939064893	9	120	0.00316220502374525
SPAC11H11.04	0	23	10	100	1498	300	0	0	0.0153538050734312	2.4934439606915	0.00399043342974737	0.216691035021888	0	0.0597766927776156	3.24603170462788	1	99	1
SPAC11H11.05c	6	4	14	100	59	300	0.06	9.74394535595444	0.0677966101694915	11.0101077468412	0.376784068761011	6.3029714817381	0.885	0.222302600568996	3.71875317422548	6	100	1
SPAC11H11.06	226	1641	151	100	1533	300	2.26	367.021941740951	1.07045009784736	173.840120995012	0.119536994700854	0.158628187099783	2.11126142595978	1.83250212876408	2.43177010823967	168	158	3.4469844548718e-06
SPAC1250.01	46	998	85	100	3829	300	0.46	74.7035810623174	0.260642465395665	42.3280990042767	0.0338921910151817	0.0624866147190433	1.76486973947896	1.29773199397131	2.39261247759217	30	116	1
SPAC1250.02	8	93	12	100	718	300	0.08	12.9919271412726	0.129526462395543	21.034979528871	0.0387460919091848	0.182982003556164	0.617634408602151	0.278196939907947	1.31381078553325	12	96	1
SPAC1250.03	55	220	80	100	937	300	0.55	89.3194990962491	0.234791889007471	38.1299889418352	0.183946032830142	0.339070769521999	2.3425	1.72357432761843	3.17709311042113	29	126	0.0372610832935545
SPAC1250.04c	6	32	15	100	574	300	0.06	9.74394535595444	0.0557491289198606	9.05360776395302	0.0705135626992493	0.469031114548192	1.07625	0.404747849893691	2.69223859750662	5	101	1
SPAC1250.05	118	585	397	100	605	300	1.18	191.630925333771	0.966942148760331	157.030524331497	0.164666661241736	0.24691641694734	1.22034188034188	0.996233300512505	1.49384432253141	107	111	1
SPAC1250.07	32	8	34	100	38	300	0.32	51.9677085650904	0.210526315789474	34.1892819507173	1.76721338949548	9.40093305008852	1.52	0.671541088008281	3.57235455903364	22	110	1
SPAC1296.01c	20	426	57	100	2107	300	0.2	32.4798178531815	0.20218319886094	32.8343673598845	0.0291509671817017	0.0747803286694302	0.989201877934272	0.614210878518455	1.57562152506489	20	100	1
SPAC1296.02	30	376	100	100	937	300	0.3	48.7197267797722	0.40128068303095	65.1676174642275	0.0539823322432492	0.117235694595228	0.747606382978723	0.505814453119245	1.09849845835729	37	93	1
SPAC1296.03c	15	93	55	100	1536	300	0.15	24.3598633898861	0.060546875	9.83275735789674	0.0897994534789543	0.285154257837131	2.47741935483871	1.37931960543674	4.37996940037834	6	109	1
SPAC1296.04	0	352	121	100	1425	300	0	0	0.247017543859649	40.1154241555084	0.000258374192673068	0.0136409194862284	0	0.00368183224559122	0.194383102678754	19	81	1
SPAC1296.05c	5	88	21	100	846	300	0.05	8.11995446329537	0.104018912529551	16.8925766612291	0.0203674679576783	0.145157376322844	0.480681818181818	0.172308778921958	1.22803140369126	9	96	1
SPAC1296.06	65	520	36	100	1968	300	0.65	105.55940802284	0.264227642276423	42.910328464569	0.0957387741598385	0.162914332303018	2.46	1.88413907546562	3.20615405972339	34	131	0.000974525050637142
SPAC12B10.01c	130	2276	34	100	5138	300	1.3	211.11881604568	0.442973919813157	71.9385611462058	0.0476655753348321	0.0683996161213493	2.93471001757469	2.44905726070367	3.51437227631493	70	160	9.62551418470144e-12
SPAC12B10.02c	4	213	72	100	489	300	0.04	6.4959635706363	0.43558282208589	70.7382536066222	0.00595646982454793	0.0522267511707544	0.0918309859154929	0.0291271374420394	0.255388813224989	31	73	1
SPAC12B10.03	12	465	176	100	2213	300	0.12	19.4878907119089	0.210122006326254	34.1236224621089	0.013873369063712	0.046859655616115	0.571096774193548	0.307017657379946	1.03700417878462	19	93	1
SPAC12B10.04	104	192	119	100	1314	300	1.04	168.895052836544	0.146118721461187	23.7295472899956	0.423646536610265	0.692192208517136	7.1175	5.56671549105888	9.09540561991517	26	178	3.13655538114609e-29
SPAC12B10.05	41	432	45	100	1942	300	0.41	66.583626599022	0.222451081359423	36.1258530189866	0.0679502081749459	0.132077620255212	1.84310185185185	1.31959304275745	2.56494738535621	25	116	1
SPAC12B10.06c	4	49	80	100	498	300	0.04	6.4959635706363	0.0983935742971888	15.9790268554808	0.0250677867183047	0.23557808869923	0.406530612244898	0.124837577857158	1.17317888172217	9	95	1
SPAC12B10.07	26	671	42	100	1782	300	0.26	42.2237632091359	0.376543209876543	61.150274353212	0.0256365777862809	0.0581291599999057	0.690491803278689	0.456843816151526	1.03586163119832	34	92	1
SPAC12B10.08c	11	148	24	100	2191	300	0.11	17.8638998192498	0.0675490643541762	10.9699065318824	0.0381856088396995	0.140848807348632	1.62844594594595	0.836646689677816	3.08599736900853	7	104	1
SPAC12B10.09	5	87	46	100	1167	300	0.05	8.11995446329537	0.0745501285347044	12.1068729786923	0.020595364687552	0.146875213149307	0.670689655172414	0.240347905903732	1.71403373745241	7	98	1
SPAC12B10.10	11	89	28	100	1169	300	0.11	17.8638998192498	0.0761334473909324	12.3640025189613	0.0625492653810805	0.237981466058038	1.44483146067416	0.731200912304832	2.78200333821846	7	104	1
SPAC12B10.11	11	306	15	100	1512	300	0.11	17.8638998192498	0.202380952380952	32.8664823514336	0.0186918706255578	0.0672693518342075	0.543529411764706	0.282621083858434	1.01711259973322	18	93	1
SPAC12B10.12c	41	589	90	100	2295	300	0.41	66.583626599022	0.256644880174292	41.6788948050629	0.050035353839467	0.0964839280046424	1.59753820033956	1.14831137061577	2.21430614770654	28	113	1
SPAC12B10.13	36	224	55	100	952	300	0.36	58.4636721357267	0.235294117647059	38.2115504155076	0.111188587800568	0.231319485496998	1.53	1.05851535586141	2.20216150193142	25	111	1
SPAC12B10.14c	4	650	53	100	2206	300	0.04	6.4959635706363	0.294650951949229	47.8510462478875	0.00196491739184426	0.0169863056139446	0.135753846153846	0.0433460776640843	0.374717901843619	23	81	1
SPAC12B10.15c	44	35	22	100	251	300	0.44	71.4555992769993	0.139442231075697	22.6452913318994	0.789366129239057	2.00481097739525	3.15542857142857	1.98130898439003	5.03207555326208	17	127	0.0370337999442299
SPAC12B10.16c	1	229	85	100	1872	300	0.01	1.62399089265907	0.12232905982906	19.866127906994	0.000227050481356244	0.0285412374784691	0.0817467248908297	0.00425038501098889	0.534291965596941	11	90	1
SPAC12G12.01c	20	800	20	100	3100	300	0.2	32.4798178531815	0.258064516129032	41.9094423912019	0.0156021570288908	0.0396129076678126	0.775	0.483666867895615	1.22800013770219	24	96	1
SPAC12G12.02	0	500	208	100	2301	300	0	0	0.217296827466319	35.2888068809012	0.000181861421343795	0.00959588852440171	0	0.00418463130512072	0.220801394946483	17	83	1
SPAC12G12.03	110	1947	458	100	2891	300	1.1	178.638998192498	0.673469387755102	109.370815219897	0.0463944120158524	0.0687420884949225	1.63333333333333	1.34126245137829	1.98733377838821	84	126	1
SPAC12G12.04	260	5670	1019	100	2131	300	2.6	422.237632091359	2.6607226654153	432.098937652602	0.0404124472027836	0.0520193542937851	0.977178130511464	0.861189249891319	1.10853244000056	261	99	1
SPAC12G12.05c	74	185	0	100	1251	300	0.74	120.175326056771	0.147881694644285	24.0158525293308	0.302676497552525	0.528024674747323	5.004	3.78648298438209	6.60558868108901	22	152	2.78734267846859e-15
SPAC12G12.06c	80	637	287	100	1638	300	0.8	129.919271412726	0.388888888888889	63.1552013811862	0.0988259583322389	0.159391539333413	2.05714285714286	1.61876919748207	2.61083341428131	50	130	0.0303399818529107
SPAC12G12.07c	23	265	158	100	1327	300	0.23	37.3517905311587	0.199698568198945	32.4308656032144	0.0552882415596587	0.135062150234724	1.1517358490566	0.733674965496672	1.79227473361479	20	103	1
SPAC12G12.08	10	169	16	100	1186	300	0.1	16.2399089265907	0.142495784148398	23.1411855699312	0.0294832514362258	0.115115466106312	0.701775147928994	0.349671362033637	1.36526942802086	13	97	1
SPAC12G12.09	4	435	53	100	2798	300	0.04	6.4959635706363	0.155468191565404	25.2478927200392	0.00293136785141724	0.0254278459074883	0.257287356321839	0.0820196724826543	0.711471128491522	13	91	1
SPAC12G12.10	27	654	126	100	1189	300	0.27	43.847754101795	0.550042052144659	89.3263283262434	0.0275240523308029	0.0614888017439558	0.490871559633028	0.327260982213247	0.731101852735634	45	82	1
SPAC12G12.11c	3	201	31	100	1362	300	0.03	4.87197267797722	0.147577092511013	23.9663854202991	0.0038201770777188	0.0480669879963688	0.203283582089552	0.0520308117985301	0.654672376510543	13	90	1
SPAC12G12.12	14	266	41	100	1209	300	0.14	22.735872497227	0.220016542597188	35.730486141217	0.0295145629112387	0.0921024442067955	0.636315789473684	0.356831065596876	1.11351855046016	20	94	1
SPAC12G12.13c	33	1078	101	100	2129	300	0.33	53.5916994577494	0.506341005166745	82.2293180970635	0.0212950211248075	0.0437759266607631	0.651734693877551	0.453370999747153	0.931989478607646	44	89	1
SPAC12G12.14c	7	316	195	100	1844	300	0.07	11.3679362486135	0.171366594360087	27.8297788546783	0.00962072330999856	0.0483119421611964	0.408481012658228	0.177406137836373	0.890872213452461	15	92	1
SPAC12G12.15	123	654	182	100	1759	300	1.23	199.750879797066	0.371802160318363	60.380332222799	0.15436914682347	0.228987859578123	3.30821100917431	2.71535329262484	4.02789644997919	60	163	3.02966232911289e-13
SPAC12G12.16c	60	137	39	100	1991	300	0.6	97.4394535595444	0.0688096433952788	11.1746234201051	0.319618904894212	0.599231022128509	8.71970802919708	6.36361239644377	11.9306896505786	10	150	8.02443968427116e-23
SPAC12G12.17	4	54	35	100	508	300	0.04	6.4959635706363	0.106299212598425	17.2628953156673	0.0228339397599397	0.212824030747002	0.376296296296296	0.115996413980494	1.08114607619477	9	95	1
SPAC1327.01c	227	1722	214	100	3188	300	2.27	368.64593263361	0.540150564617315	87.7199597603176	0.114497143972993	0.151730899525065	4.20253193960511	3.650168949859	4.83718107685908	114	213	1.9888126209578e-30
SPAC139.01c	41	796	91	100	2750	300	0.41	66.583626599022	0.289454545454545	47.0071545656954	0.0371296297538914	0.0711866725925309	1.41645728643216	1.02106481823201	1.9576334962946	31	110	1
SPAC139.02c	11	231	91	100	1235	300	0.11	17.8638998192498	0.187044534412955	30.3758620408296	0.0246698310582879	0.0894541684237124	0.588095238095238	0.304672413569856	1.10475898003285	17	94	1
SPAC139.03	18	173	86	100	2287	300	0.18	29.2318360678633	0.0756449497157849	12.2846709414088	0.0619926779077347	0.17245658119768	2.37953757225434	1.41777254374989	3.94408201199094	8	110	1
SPAC139.04c	2	195	32	100	1553	300	0.02	3.24798178531815	0.125563425627817	20.391385967065	0.00176350856451503	0.0417544926677487	0.159282051282051	0.0273872880069183	0.648447271130137	11	91	1
SPAC139.05	6	157	64	100	1851	300	0.06	9.74394535595444	0.0848190167477039	13.7745310722569	0.0152808950404126	0.0893195653792596	0.707388535031847	0.282849367198037	1.65330515517009	8	98	1
SPAC139.06	44	101	91	100	1582	300	0.44	71.4555992769993	0.0638432364096081	10.3680834487084	0.301000998893146	0.62903985687076	6.89188118811881	4.76183580248958	9.95141053569542	8	136	1.85478079086161e-13
SPAC1399.01c	8	464	16	100	3116	300	0.08	12.9919271412726	0.148908857509628	24.1826628431903	0.00796501299854376	0.0356958751709297	0.537241379310345	0.248189805034624	1.11228347032617	13	95	1
SPAC1399.02	24	491	178	100	2102	300	0.24	38.9757814238178	0.233587059942912	37.9343257990297	0.0317004048239033	0.0747397090814553	1.02745417515275	0.666342509398447	1.57102868489219	23	101	1
SPAC1399.03	16	564	80	100	2115	300	0.16	25.9838542825452	0.266666666666667	43.306423804242	0.0166638445798941	0.047546629224992	0.6	0.352440312864761	1.00561120810858	24	92	1
SPAC1399.04c	14	205	51	100	612	300	0.14	22.735872497227	0.334967320261438	54.398387744299	0.0381319367305056	0.120046506466228	0.417951219512195	0.233367452790694	0.734684619573317	28	86	1
SPAC1399.05c	28	215	42	100	1609	300	0.28	45.4717449944541	0.133623368551896	21.7003133574705	0.0860267421949062	0.195912815992377	2.09544186046512	1.38417028191604	3.15223720931735	15	113	1
SPAC1399.06	0	160	44	100	2211	300	0	0	0.0723654454997739	11.7520824434849	0.000568854652685002	0.0301030296229733	0	0.0125773763708654	0.665577984963939	6	94	1
SPAC13A11.01c	304	996	31	100	3460	300	3.04	493.693231368358	0.287861271676301	46.7484083551572	0.26786319849971	0.347736893531095	10.5606425702811	9.26806666808995	12.0316965161759	90	314	1.65991344083335e-97
SPAC13A11.02c	478	2197	478	100	2318	300	4.78	776.267646691037	0.947799827437446	153.921828782225	0.196826835480183	0.240478247965462	5.04325898953118	4.56244604643064	5.5742857878394	281	297	2.12488033247228e-54
SPAC13A11.03	5	497	30	100	1299	300	0.05	8.11995446329537	0.382602001539646	62.1342166013518	0.00368612542064979	0.0250862728976683	0.130684104627767	0.0478827692142408	0.325870684940711	29	76	1
SPAC13A11.04c	20	319	43	100	1927	300	0.2	32.4798178531815	0.16554229372081	26.8839177352488	0.0387881584638561	0.100235726881217	1.20815047021944	0.747447813598507	1.93154245700105	17	103	1
SPAC13A11.05	64	778	93	100	1914	300	0.64	103.935417130181	0.406478578892372	66.0117510182215	0.063201363112898	0.106871200401881	1.57449871465296	1.20967408998087	2.045514775692	47	117	1
SPAC13A11.06	34	62	16	100	2110	300	0.34	55.2156903504085	0.0293838862559242	4.7719163670551	0.353354491027665	0.84862742827421	11.5709677419355	7.45577976068374	17.9060387365858	3	131	5.68348236299147e-16
SPAC13C5.01c	151	331	144	100	1113	300	1.51	245.22262479152	0.297394429469901	48.2965844986661	0.374555694886547	0.555428171407847	5.07743202416918	4.16880488408727	6.18191554776934	57	194	1.24098487242106e-26
SPAC13C5.02	170	444	146	100	1441	300	1.7	276.078451752043	0.308119361554476	50.0383037016397	0.319562871264928	0.458599500725127	5.51734234234234	4.60490097492762	6.60841880544909	63	207	4.00794037658799e-33
SPAC13C5.03	61	200	123	100	2441	300	0.61	99.0634444522035	0.0819336337566571	13.3059475023275	0.226573257384691	0.409885408094063	7.44505	5.5306532127603	10.0053028115761	12	149	6.67269278965405e-21
SPAC13C5.04	43	272	389	100	743	300	0.43	69.8316083843402	0.366083445491252	59.4516181431047	0.113043338729574	0.220367003821611	1.17459558823529	0.839912006760733	1.63732683839457	38	105	1
SPAC13C5.05c	55	463	42	100	1652	300	0.55	89.3194990962491	0.280266343825666	45.5149989891738	0.0888897383141701	0.158384669457069	1.96241900647948	1.46845847695009	2.61651473943078	33	122	0.928651305563498
SPAC13C5.06c	152	427	29	100	880	300	1.52	246.846615684179	0.485227272727273	78.8004671778892	0.294516413335919	0.430078984814087	3.13255269320843	2.59174443735608	3.78469506636396	82	170	1.72513775017406e-12
SPAC13C5.07	0	2650	70	100	4610	300	0	0	0.574837310195228	93.3530556517689	3.43011024596935e-05	0.00180788511142603	0	0.00158128082339187	0.0833435036367399	36	64	1
SPAC13D6.01	9	70	4	100	1431	300	0.09	14.6159180339317	0.0489168413696716	7.94405048819952	0.060026932718461	0.265955840142335	1.83985714285714	0.858985407201177	3.80582807243682	5	104	1
SPAC13D6.02c	455	1608	1165	100	1046	300	4.55	738.915856159879	1.53728489483748	249.653666863842	0.254633728986121	0.314411718847503	2.95976368159204	2.66346880519483	3.28874657914489	336	219	8.94521192064076e-20
SPAC13D6.03c	21	212	37	100	1087	300	0.21	34.1038087458406	0.195032198712052	31.6730514483646	0.0615437611492628	0.157856156821139	1.07674528301887	0.668980683692486	1.71589642464578	19	102	1
SPAC13D6.04c	14	189	30	100	1714	300	0.14	22.735872497227	0.11026837806301	17.9074841722617	0.0412945049527539	0.130424346843892	1.26962962962963	0.707787814890203	2.23547330490431	11	103	1
SPAC13D6.05	10	110	77	100	830	300	0.1	16.2399089265907	0.132530120481928	21.522770866566	0.0448321801723685	0.178800892124846	0.754545454545455	0.372107095430659	1.48404740463622	12	98	1
SPAC13F5.01c	15	293	75	100	2911	300	0.15	24.3598633898861	0.100652696667812	16.3459062710103	0.0293319659485798	0.0878459130596423	1.49027303754266	0.853853528763157	2.55719452916619	10	105	1
SPAC13F5.02c	92	210	24	100	1174	300	0.92	149.407162124635	0.178875638841567	29.0492408397279	0.340289784368614	0.563579511809085	5.14323809523809	3.99500206848753	6.61642346863866	29	163	8.71272358319314e-19
SPAC13F5.03c	11	200	15	100	2209	300	0.11	17.8638998192498	0.0905387052965143	14.7034032834683	0.0284278290793882	0.103570791891731	1.21495	0.627970744363685	2.28787879288834	9	102	1
SPAC13F5.04c	5	272	17	100	2346	300	0.05	8.11995446329537	0.115942028985507	18.8288799148878	0.00670882608660977	0.0460372198109307	0.43125	0.157389059991865	1.08003317676443	10	95	1
SPAC13F5.05	16	232	121	100	1977	300	0.16	25.9838542825452	0.11734951947395	19.0574550883614	0.0400868519019906	0.116850512103503	1.36344827586207	0.792517062102354	2.31013462428626	12	104	1
SPAC13F5.06c	4	444	28	100	2828	300	0.04	6.4959635706363	0.157001414427157	25.4968867164296	0.00287223089281635	0.0249096529787188	0.254774774774775	0.0812266896488464	0.704444986238169	14	90	1
SPAC13F5.07c	0	10	12	100	1144	300	0	0	0.00874125874125874	1.41957245861807	0.00929728784483565	0.525639636497703	0	0.10636097294492	6.01331744153372	0	100	1
SPAC13G6.01c	158	1366	80	100	4022	300	1.58	256.590561040134	0.339632023868722	55.1559313618174	0.0977517086497695	0.136799537853859	4.65209370424597	3.93157372189373	5.50207741248219	65	193	2.06120003250083e-28
SPAC13G6.02c	0	1146	257	100	1590	300	0	0	0.720754716981132	117.049909621843	7.93262876008681e-05	0.00418241283836968	0	0.0012612879728538	0.066500364130078	41	59	1
SPAC13G6.03	84	1044	48	100	3896	300	0.84	136.415234983362	0.267967145790554	43.5176204295707	0.0639991438886924	0.10102827764711	3.13471264367816	2.49340664590346	3.9360616971314	38	146	2.2524954658895e-09
SPAC13G6.04	49	124	420	100	505	300	0.49	79.5755537402946	0.245544554455446	39.8762120177674	0.279992448928527	0.55653137139284	1.99556451612903	1.41396186708906	2.81048342553384	29	120	1
SPAC13G6.05c	30	158	31	100	1131	300	0.3	48.7197267797722	0.139699381078691	22.6870522581904	0.125948016692938	0.284691023223884	2.14746835443038	1.42447206879713	3.21985547266213	15	115	1
SPAC13G6.06c	286	1784	72	100	3730	300	2.86	464.461395300495	0.47828418230563	77.6729156167235	0.141210738792659	0.181967535097575	5.97970852017937	5.26716055696618	6.78738905913955	124	262	4.54205785790855e-55
SPAC13G6.07c	99	2517	564	100	1057	300	0.99	160.775098373248	2.38126773888363	386.715712092988	0.0320026643930153	0.0482931701432583	0.415744934445769	0.338268162634172	0.510458808414241	140	59	1
SPAC13G6.08	0	111	48	100	2130	300	0	0	0.052112676056338	8.46305113075855	0.000820474905439703	0.0435007391588778	0	0.0174761154858657	0.926565744084098	4	96	1
SPAC13G6.09	21	346	5	100	1572	300	0.21	34.1038087458406	0.220101781170483	35.7443288078906	0.0380308119341601	0.0958794968273971	0.954104046242775	0.597844363604996	1.50722569012668	21	100	1
SPAC13G6.10c	786	5219	1033	100	1922	300	7.86	1276.45684163003	2.71540062434964	440.978588386457	0.139620326463639	0.162444156244709	2.89460049817973	2.68350267463115	3.12217668302331	647	239	8.13241510087792e-24
