V4	ePRO_Cdk9as_30sec_r2_pr_counts	ePRO_Cdk9as_30sec_r2gb_counts	ePRO_Cdk9as_30sec_r2term_counts	ePRO_Cdk9as_30sec_r2pr_map	ePRO_Cdk9as_30sec_r2gb_map	ePRO_Cdk9as_30sec_r2term_map	ePRO_Cdk9as_30sec_r2pr_density	ePRO_Cdk9as_30sec_r2pr_densityRPKM	ePRO_Cdk9as_30sec_r2gb_density	ePRO_Cdk9as_30sec_r2gb_densityRPKM	ePRO_Cdk9as_30sec_r2pause_index_CI_low	ePRO_Cdk9as_30sec_r2pause_index_CI_high	ePRO_Cdk9as_30sec_r2pause_index_scaled	ePRO_Cdk9as_30sec_r2pause_index_CI_low_scaled	ePRO_Cdk9as_30sec_r2pause_index_CI_high_scaled	ePRO_Cdk9as_30sec_r2_ExpPR	ePRO_Cdk9as_30sec_r2_ExpGB	ePRO_Cdk9as_30sec_r2Fexact_Pval
SPAC3H1.12c	3	322	7	100	4087	300	0.03	17.2553621037737	0.0787863958894054	45.3162596640987	0.00239269339659009	0.02988598878269	0.380776397515528	0.097789379118637	1.22144036154854	7	96	1
SPAC3H1.13	1	40	3	100	1171	300	0.01	5.75178736792458	0.0341588385994876	19.6474376359508	0.00127611792778602	0.168327520214101	0.29275	0.0149433409343742	1.97111526170713	3	98	1
SPAC3H1.14	4	64	25	100	856	300	0.04	23.0071494716983	0.0747663551401869	43.004017704109	0.0193800487931317	0.178357839926761	0.535	0.165893217669208	1.52674310977307	7	97	1
SPAC3H5.04	15	201	5	100	1865	300	0.15	86.2768105188687	0.107774798927614	61.9897727052462	0.042492077946166	0.128884262544619	1.39179104477612	0.792477253695996	2.40369149645714	11	104	1
SPAC3H5.05c	67	91	107	96	332	300	0.697916666666667	401.426826719736	0.274096385542169	157.654412795523	0.530640642153814	1.0209132039891	2.54624542124542	1.83513222078194	3.53065816379563	35	128	0.0151867131626035
SPAC3H5.06c	0	249	91	100	5087	222	0	0	0.048948299587183	28.1540211246947	0.000365347368350029	0.0193041167059016	0	0.018585220627966	0.982000416829215	4	96	1
SPAC3H5.07	25	404	13	100	1157	300	0.25	143.794684198115	0.349178910976664	200.840284930124	0.040397284271038	0.0940513227637846	0.715965346534653	0.46739657901591	1.08817380437699	32	93	1
SPAC3H5.08c	7	91	17	100	3282	300	0.07	40.2625115754721	0.0277269957343083	15.9479783815094	0.0326954580904613	0.171714445030847	2.52461538461538	1.07306493452894	5.63566808591241	2	105	1
SPAC3H5.09c	6	628	17	100	8315	300	0.06	34.5107242075475	0.0755261575466025	43.441039892443	0.00386769367283184	0.0220322672757091	0.794426751592357	0.321598728895968	1.83198302397521	7	99	1
SPAC3H5.10	61	267	246	100	448	300	0.61	350.859029443399	0.595982142857143	342.796256079434	0.171254355761223	0.304236415375331	1.02352059925094	0.767219513810278	1.36297914088148	60	101	1
SPAC3H5.11	4	204	14	100	2256	300	0.04	23.0071494716983	0.0904255319148936	52.0108432205946	0.00621655219714419	0.0545576898811878	0.442352941176471	0.140245417567573	1.2308214837196	8	96	1
SPAC3H5.12c	7	151	202	52	627	300	0.134615384615385	77.4279068759078	0.240829346092504	138.51991906804	0.0199408875981609	0.102153862352188	0.558965868568518	0.240441087000901	1.23173984028504	11	48	1
SPAC3H5.13	4	79	9	100	351	300	0.04	23.0071494716983	0.225071225071225	129.456182924798	0.0157961490346984	0.143489036936464	0.177721518987342	0.0554444831117913	0.503646519646987	19	85	1
SPAC3H8.02	30	158	34	100	1885	300	0.3	172.553621037737	0.0838196286472149	48.211268123718	0.125948016692938	0.284691023223884	3.57911392405063	2.37412011466189	5.36642578777021	10	120	0.0012582170214293
SPAC3H8.03	5	147	24	100	1248	300	0.05	28.7589368396229	0.117788461538462	67.7494185164194	0.0123227241182982	0.0858793106888921	0.424489795918367	0.153787596996362	1.07177379739737	11	94	1
SPAC3H8.04	9	190	19	100	1486	300	0.09	51.7660863113212	0.1278600269179	73.5423687688877	0.0227352709060354	0.0951341038758723	0.703894736842105	0.337846125663686	1.41369278359546	12	97	1
SPAC3H8.05c	9	209	16	100	3425	300	0.09	51.7660863113212	0.061021897810219	35.0984980991602	0.0206994252884308	0.0863482214254163	1.47488038277512	0.708955316128756	2.95742658382051	6	103	1
SPAC3H8.06	0	159	20	100	2157	300	0	0	0.0737134909596662	42.3984326147431	0.000572437365969431	0.0302934386987349	0	0.0123474739839606	0.653429472731712	6	94	1
SPAC3H8.07c	3	82	5	100	492	300	0.03	17.2553621037737	0.166666666666667	95.863122798743	0.00924410871541094	0.119632172109518	0.18	0.0454810148798218	0.588590286778831	14	89	1
SPAC3H8.08c	5	101	23	100	1955	300	0.05	28.7589368396229	0.0516624040920716	29.7151163253393	0.0178060808869474	0.125998019472127	0.967821782178218	0.348108881339822	2.46326128068009	5	100	1
SPAC3H8.09c	0	176	4	100	3230	300	0	0	0.0544891640866873	31.3410085682578	0.000517075169055857	0.027352269644005	0	0.0167015279605042	0.883478309501362	5	95	1
SPAC3H8.10	30	339	50	100	1535	300	0.3	172.553621037737	0.220846905537459	127.026444151559	0.0597784701110503	0.13024373506984	1.35840707964602	0.917599516204622	1.99924133332205	23	107	1
SPAC458.02c	6	156	14	100	1582	300	0.06	34.5107242075475	0.0986093552465234	56.7180043866141	0.0153772395146443	0.0899023861663665	0.608461538461538	0.243267929121673	1.42225574915192	9	97	1
SPAC458.03	5	207	13	100	3487	300	0.05	28.7589368396229	0.0593633495841698	34.1445364255919	0.00879150435296492	0.0606753735852529	0.842270531400966	0.306559756787887	2.11575027691777	5	100	1
SPAC458.04c	12	34	8	100	1227	300	0.12	69.021448415095	0.0277098614506927	15.9381231059035	0.173048650995149	0.706718494404032	4.33058823529412	2.12330694771048	8.67143592633747	3	109	1
SPAC458.05	13	191	21	100	2287	300	0.13	74.7732357830196	0.0835155225185833	48.0363527448008	0.0371126700350162	0.122244894845669	1.55659685863874	0.848766763700821	2.79574074512045	8	105	1
SPAC458.06	6	73	15	100	1335	300	0.06	34.5107242075475	0.0546816479400749	31.4517211879022	0.0322597919492208	0.196045474104771	1.0972602739726	0.430668222522097	2.61720707929869	5	101	1
SPAC458.07	7	104	9	100	1491	300	0.07	40.2625115754721	0.0697518443997317	40.1197777507818	0.0287157312677024	0.14964227723694	1.00355769230769	0.428151553201442	2.23116635360277	6	101	1
SPAC4A8.02c	2	135	26	100	2448	300	0.02	11.5035747358492	0.0551470588235294	31.719415631937	0.00253903773066691	0.0605618847516051	0.362666666666667	0.0621556436467259	1.48255493871929	5	97	1
SPAC4A8.03c	0	164	12	100	2284	300	0	0	0.0718038528896672	41.3000494019103	0.000554961309371332	0.029364742413766	0	0.0126753163060412	0.670690716730415	6	94	1
SPAC4A8.04	74	485	11	100	1940	300	0.74	425.632265226419	0.25	143.794684198115	0.118529526566941	0.196123784837787	2.96	2.29947281539866	3.80480142585307	34	140	5.13381192972213e-07
SPAC4A8.05c	29	375	21	100	6247	300	0.29	166.801833669813	0.0600288138306387	34.5272973102564	0.0519796618054464	0.1143422193803	4.83101333333333	3.24716947298624	7.14295844468737	7	122	1.97380559437995e-06
SPAC4A8.06c	3	286	53	100	1929	300	0.03	17.2553621037737	0.148263348885433	85.2779257245428	0.0026919714566981	0.0336757437156969	0.202342657342657	0.0519281293997064	0.649605096275794	13	90	1
SPAC4A8.07c	24	590	7	100	1624	300	0.24	138.04289683019	0.363300492610837	208.962718415979	0.026426705934173	0.0620890929966242	0.660610169491525	0.42916970437097	1.00832687026518	33	91	1
SPAC4A8.08c	4	115	66	100	3126	300	0.04	23.0071494716983	0.0367882277671145	21.1598063759222	0.0109405931398401	0.0976540426401401	1.08730434782609	0.342002941551402	3.05266537293078	3	101	1
SPAC4A8.09c	8	122	56	100	1573	300	0.08	46.0142989433967	0.0775588048315321	44.6101753901334	0.0297562345042046	0.138377858759285	1.03147540983607	0.468065568751138	2.17668371828355	7	101	1
SPAC4A8.10	4	121	6	100	2988	300	0.04	23.0071494716983	0.0404953145917001	23.2920438928673	0.0104074141268948	0.0927171466856156	0.987768595041322	0.310973534111616	2.77038834296619	4	100	1
SPAC4A8.11c	45	1246	65	100	5561	300	0.45	258.830431556606	0.224060420787628	128.874789793815	0.0265026001854223	0.0490544667075122	2.00838683788122	1.47380959631133	2.72791889360476	26	119	1
SPAC4A8.12c	3	80	20	100	1171	300	0.03	17.2553621037737	0.0683176771989752	39.2948752719015	0.00947009121977216	0.122701708188926	0.439125	0.110894768183532	1.43683700289232	6	97	1
SPAC4A8.13c	23	211	20	100	1015	300	0.23	132.291109462265	0.207881773399015	119.569175825821	0.0691152727030502	0.17044075870578	1.1063981042654	0.701520017935959	1.72997370086367	21	102	1
SPAC4A8.14	21	293	15	100	1462	300	0.21	120.787534726416	0.200410396716826	115.27179882366	0.0448002846981475	0.113507981107577	1.04784982935154	0.654980162286916	1.65948668379277	20	101	1
SPAC4A8.15c	20	118	106	100	364	300	0.2	115.035747358492	0.324175824175824	186.459041048105	0.102385782082792	0.27773613075447	0.616949152542373	0.372684246781362	1.01095951594627	29	91	1
SPAC4A8.16c	7	531	78	100	2686	300	0.07	40.2625115754721	0.197691734921817	113.70808236664	0.00574593662098997	0.0286400289996661	0.354086629001883	0.154335857639791	0.769271178931032	17	90	1
SPAC4C5.01	8	93	11	100	1369	300	0.08	46.0142989433967	0.0679327976625274	39.0735007463102	0.0387460919091848	0.182982003556164	1.17763440860215	0.530433998236739	2.50502362868388	6	102	1
SPAC4C5.02c	4	246	11	100	2262	300	0.04	23.0071494716983	0.108753315649867	62.5525947174822	0.00516426005193594	0.0451531375215411	0.367804878048781	0.116815562374791	1.02136397073726	10	94	1
SPAC4C5.03	6	221	56	100	1383	300	0.06	34.5107242075475	0.159797541576283	91.9121481063871	0.0109072877636077	0.0631263399152996	0.375475113122172	0.150847789770695	0.873037281028594	14	92	1
SPAC4C5.04	21	94	1	100	1105	300	0.21	120.787534726416	0.0850678733031674	48.9292319081367	0.135161614228447	0.365929334689593	2.4686170212766	1.49353583722434	4.04351914832	9	112	1
SPAC4D7.01c	16	337	34	100	5481	300	0.16	92.0285978867933	0.0614851304506477	35.364939664123	0.0277501066812894	0.0799834470326889	2.60225519287834	1.52098334720147	4.38389273186168	6	110	1
SPAC4D7.02c	5	86	11	100	1396	300	0.05	28.7589368396229	0.0616045845272206	35.433647108991	0.0208284195769369	0.148634168020504	0.811627906976744	0.29076473729404	2.07493298556624	6	99	1
SPAC4D7.03	2	120	30	100	2389	300	0.02	11.5035747358492	0.0502302218501465	28.8913555525722	0.00285266339511756	0.0682465855228701	0.398166666666667	0.0681501285093585	1.63041092814137	4	98	1
SPAC4D7.04c	10	263	20	100	1247	300	0.1	57.5178736792458	0.210906174819567	121.308747214448	0.0190779436100354	0.0734300492637329	0.474144486692015	0.237901956817142	0.915672714318749	19	91	1
SPAC4D7.05	17	762	24	100	1372	300	0.17	97.7803852547179	0.555393586005831	319.450581221467	0.0133500374594228	0.0367528045374718	0.306089238845144	0.183162513943281	0.504248478254113	41	76	1
SPAC4D7.06c	24	116	6	100	1018	300	0.24	138.04289683019	0.113948919449902	65.5409955480601	0.129956329719022	0.326924350140015	2.10620689655172	1.32295543653964	3.32808988442535	12	112	1
SPAC4D7.07c	13	238	32	100	2087	300	0.13	74.7732357830196	0.114039290848107	65.5929752547221	0.029898520953712	0.0977110207081912	1.13995798319328	0.62398213230397	2.03922900217995	11	102	1
SPAC4D7.08c	30	433	44	100	2227	300	0.3	172.553621037737	0.194431971261787	111.833135622422	0.0469670775890083	0.101601820687959	1.54295612009238	1.04595681790722	2.26267254672084	21	109	1
SPAC4D7.09	37	266	22	100	1774	300	0.37	212.81613261321	0.149943630214205	86.244387816682	0.0970742565591008	0.198493233402083	2.46759398496241	1.72209731135845	3.52126996055296	17	120	0.144695134919052
SPAC4D7.10c	0	294	176	100	2244	300	0	0	0.131016042780749	75.3576419861777	0.000309384538333439	0.016340289307159	0	0.00694258904020238	0.366676092052647	11	89	1
SPAC4D7.11	1	168	10	100	1590	300	0.01	5.75178736792458	0.105660377358491	60.7736023780711	0.000309049489364474	0.0389932453250671	0.0946428571428571	0.00491388688089514	0.619992600668567	9	92	1
SPAC4D7.12c	34	161	23	100	839	300	0.34	195.560770509436	0.191895113230036	110.373988824298	0.143281606385416	0.309879643186068	1.77180124223602	1.20213267757364	2.59989020633111	21	113	1
SPAC4D7.13	201	300	38	100	1996	300	2.01	1156.10926095284	0.150300601202405	86.4497099387462	0.558152868704827	0.804139737815799	13.3732	11.1407312593484	16.0506291668033	39	262	1.40514890776403e-81
SPAC4D7.14	16	9	14	100	474	300	0.16	92.0285978867933	0.0189873417721519	10.921115255553	0.742624987176853	4.34416980365674	8.42666666666667	3.52004243921828	20.591364869333	2	114	0.00444486208410594
SPAC4D7.15	7	3	16	100	81	300	0.07	40.2625115754721	0.037037037037037	21.3029161774985	0.547198984134646	11.3536365524267	1.89	0.443231177149063	9.19644560746561	3	104	1
SPAC4F10.02	17	220	1	100	1484	300	0.17	97.7803852547179	0.148247978436658	85.2690849692324	0.0456067127849922	0.12912225421236	1.14672727272727	0.676803617729284	1.91617425251142	15	102	1
SPAC4F10.03c	7	227	15	100	1124	300	0.07	40.2625115754721	0.201957295373665	116.161542039046	0.0133464319048054	0.0675042650669197	0.346607929515419	0.150013894610013	0.758747939352177	17	90	1
SPAC4F10.04	2	174	8	100	1196	300	0.02	11.5035747358492	0.145484949832776	83.6798496671302	0.00197460292076971	0.0468463990435426	0.137471264367816	0.0236162509324058	0.56028293256077	12	90	1
SPAC4F10.05c	10	50	12	100	645	300	0.1	57.5178736792458	0.0775193798449612	44.5874989761596	0.0953082235786257	0.408036320400422	1.29	0.614738042082136	2.63183426658272	7	103	1
SPAC4F10.06	7	213	21	100	1347	300	0.07	40.2625115754721	0.158129175946548	90.9525396709678	0.014212206916692	0.072003525338036	0.442676056338028	0.191438427167842	0.969887486303345	14	93	1
SPAC4F10.07c	3	233	25	100	2918	300	0.03	17.2553621037737	0.0798492117888965	45.927568770611	0.00329957367799021	0.0414055811501553	0.375708154506438	0.0962815599237543	1.20821485796153	7	96	1
SPAC4F10.08	0	20	5	100	2380	300	0	0	0.00840336134453781	4.83343476296183	0.00459577388787386	0.250708753220746	0	0.109379418531398	5.96686832665377	0	100	1
SPAC4F10.09c	11	391	21	100	2717	300	0.11	63.2696610471704	0.143908722856091	82.7732374257825	0.014664640666193	0.0525093831836199	0.764373401534527	0.398438286900465	1.42667994109895	13	98	1
SPAC4F10.10c	20	325	43	100	1871	300	0.2	115.035747358492	0.173703901656868	99.9107907309187	0.0380821691304065	0.0983583924185112	1.15138461538462	0.712517384429906	1.84028552215035	17	103	1
SPAC4F10.11	72	217	10	100	1960	300	0.72	414.12869049057	0.110714285714286	63.6805030020222	0.251855599915203	0.436558822976365	6.50322580645161	4.93636975833797	8.55655293033675	17	155	5.81590125713716e-21
SPAC4F10.12	7	174	8	100	1013	300	0.07	40.2625115754721	0.171767028627838	98.7967425487539	0.0173469643425328	0.0884197736026196	0.407528735632184	0.175724748789857	0.895692306594537	15	92	1
SPAC4F10.13c	0	338	31	100	3123	300	0	0	0.108229266730708	62.2511729221425	0.000269083124527294	0.0142074440350648	0	0.00840346597898738	0.443698477215073	9	91	1
SPAC4F10.14c	119	566	186	100	528	300	1.19	684.462696783025	1.0719696969697	616.574176182825	0.171661963285469	0.257333417931392	1.11010600706714	0.906375166147274	1.35872044667775	113	106	1
SPAC4F10.15c	24	147	258	100	2051	300	0.24	138.04289683019	0.0716723549488055	41.2244145823946	0.103437347977008	0.255701190440106	3.34857142857143	2.12150000700843	5.24443141592657	8	116	0.0369713838952608
SPAC4F10.16c	6	428	26	100	5894	300	0.06	34.5107242075475	0.0726162198846284	41.767305623884	0.00566404641509412	0.0323956371784244	0.826261682242991	0.333838895705647	1.90939885529633	7	99	1
SPAC4F10.17	0	1	2	100	757	300	0	0	0.00132100396301189	0.75981339074301	0.120791776113059	17.3080587281839	0	0.914393745175856	131.022004572352	0	100	1
SPAC4F10.18	95	246	55	100	1507	300	0.95	546.419799952835	0.163238221632382	93.8911541147609	0.302598668614386	0.492458759535932	5.81971544715447	4.56016193601879	7.42135350620649	27	168	5.90597712609363e-23
SPAC4F10.19c	13	42	5	100	809	300	0.13	74.7732357830196	0.0519159456118665	29.8609480164193	0.158119449494647	0.5956117330842	2.50404761904762	1.27918634641169	4.81849892065118	5	108	1
SPAC4F10.20	6	97	14	100	635	300	0.06	34.5107242075475	0.152755905511811	87.8619487698716	0.0244859902135639	0.146163411576945	0.392783505154639	0.15548603785613	0.928137663513599	14	92	1
SPAC4F8.01	1	34	11	100	947	300	0.01	5.75178736792458	0.0359028511087645	20.6505565479869	0.0014954740609025	0.199297297707355	0.278529411764706	0.0141621393567466	1.88734540928866	3	98	1
SPAC4F8.02c	4	60	19	100	942	300	0.04	23.0071494716983	0.0636942675159236	36.6355883307298	0.0206281308405525	0.190713393890283	0.628	0.194316992518004	1.79652017044647	6	98	1
SPAC4F8.03	7	240	16	100	1033	300	0.07	40.2625115754721	0.232333010648596	133.633007580048	0.0126318931412622	0.0638021803689912	0.301291666666667	0.130487456149239	0.659076523211679	20	87	1
SPAC4F8.04	5	179	32	100	1110	300	0.05	28.7589368396229	0.161261261261261	92.7540485458108	0.0101486676331991	0.0703044102779139	0.310055865921788	0.11265021072851	0.780378954084844	14	91	1
SPAC4F8.05c	1	31	22	100	539	300	0.01	5.75178736792458	0.0575139146567718	33.0807807802713	0.00163609062693161	0.219484423903823	0.173870967741935	0.0088185284791614	1.18302104484161	5	96	1
SPAC4F8.06	11	91	15	100	670	300	0.11	63.2696610471704	0.135820895522388	78.1212911165876	0.0612248669371449	0.232548478246199	0.80989010989011	0.410206608478871	1.55807480424953	13	98	1
SPAC4F8.07c	12	565	62	100	2869	300	0.12	69.021448415095	0.196932729173928	113.271518399351	0.0114337700922542	0.03851013042834	0.609345132743363	0.328034863946772	1.10485564198907	18	94	1
SPAC4F8.08	0	4	0	100	1847	300	0	0	0.00216567406605306	1.24564967361659	0.0240893601812892	1.52670069174082	0	0.444930482548412	28.1981617764529	0	100	1
SPAC4F8.10c	11	127	26	100	646	300	0.11	63.2696610471704	0.196594427244582	113.076934322976	0.0443311882378383	0.164796645299889	0.559527559055118	0.286379476016435	1.06458632863729	18	93	1
SPAC4F8.11	3	186	0	100	5043	300	0.03	17.2553621037737	0.0368828078524688	21.2142068299419	0.0041252784319319	0.0519874758842294	0.813387096774194	0.208037791322326	2.62172840884169	3	100	1
SPAC4F8.12c	25	710	40	100	7106	300	0.25	143.794684198115	0.0999155643118491	57.469308066795	0.0231129034882757	0.0532177796300306	2.50211267605634	1.64240292187687	3.78165542050998	11	114	1
SPAC4F8.13c	54	367	54	100	4793	300	0.54	310.596517867927	0.076569997913624	44.0414346761594	0.109386192525862	0.197463364592719	7.05237057220709	5.24288020776455	9.46441906492904	10	144	9.57159415489743e-19
SPAC4F8.14c	7	192	72	100	1528	300	0.07	40.2625115754721	0.12565445026178	72.2737679739215	0.0157441895664126	0.0800016248152438	0.557083333333333	0.240571216574784	1.22242482717692	11	96	1
SPAC4F8.15	8	253	17	100	2527	300	0.08	46.0142989433967	0.10011871784725	57.5861576606616	0.0145295573139957	0.0658411047590967	0.799051383399209	0.367161913324671	1.66380471726237	9	99	1
SPAC4G8.02c	27	103	111	100	430	300	0.27	155.298258933964	0.23953488372093	137.775371836333	0.167636355772111	0.407460439536423	1.12718446601942	0.720836329820077	1.75207989000662	24	103	1
SPAC4G8.03c	1	118	45	100	4780	300	0.01	5.75178736792458	0.0246861924686192	14.1989730003159	0.000439005478761073	0.0557176207546742	0.405084745762712	0.0209844618847793	2.66330227207343	2	99	1
SPAC4G8.04	11	95	20	100	2585	300	0.11	63.2696610471704	0.0367504835589942	21.1380967099743	0.0587375505672893	0.222393247606299	2.99315789473684	1.51836568216443	5.74886545062284	3	108	1
SPAC4G8.05	81	170	2	100	1927	300	0.81	465.894776801891	0.0882200311364816	50.7422860688728	0.362490673803497	0.625740656675992	9.18158823529412	6.98519528419339	12.0580224541464	14	167	6.68305273040481e-31
SPAC4G8.06c	2	120	87	100	1097	300	0.02	11.5035747358492	0.109389243391067	62.9183668323564	0.00285266339511756	0.0682465855228701	0.182833333333333	0.0312937174444396	0.748665043185885	10	92	1
SPAC4G8.07c	4	84	30	100	1707	300	0.04	23.0071494716983	0.0492091388400703	28.3040503166763	0.0148789879971182	0.134708917895578	0.812857142857143	0.253984325110809	2.29948122847751	4	100	1
SPAC4G8.08	6	66	21	100	1117	300	0.06	34.5107242075475	0.0590868397493286	33.9854938480772	0.0355520580985064	0.21770682468749	1.01545454545455	0.397116488960317	2.43178523175926	5	101	1
SPAC4G8.09	2	125	62	100	2722	300	0.02	11.5035747358492	0.0459221160911095	26.413424724121	0.00273985314232675	0.0654771449658743	0.43552	0.0745788025341341	1.7822878859711	4	98	1
